identifier	prefLabel	altLabel	description	historyNote
homoit0002288	Bärtchen	Oberlippenbart	Slangbegriff für Schnurrbärte oder Gesichtsbehaarung an der Oberlippe, insbesondere bei Lesben.	
homoit0000306	Korrigierende Vergewaltigung	Korrekturvergewaltigung	Kriminelle Praxis, bei der Männer Lesben vergewaltigen, manchmal unter Aufsicht von Mitgliedern der Familien der Frauen oder lokaler Gemeinschaften, mit dem angeblichen Ziel, sie von ihrer Homosexualität zu „heilen“.	
homoit0000307	Korsett	Mieder||Schnürbrust||Korsage	Ein Kleidungsstück, um den Oberkörper in eine gewünschte Form zu bringen und zu halten, traditionell eine schmalere Taille oder ein größeres Gesäß, aus ästhetischen Gründen (entweder für die Dauer des Tragens oder mit einer länger anhaltenden Wirkung) oder um die Brüste zu stützen.	
homoit0001808	Kostüm		Kleidung oder Verkleidung, um eine bestimmte Person, einen bestimmten Ort, eine bestimmte Sache oder eine bestimmte Zeitperiode nachzuahmen.	
homoit0000308	Cottages (schwule Kontext)	Öffentliche Toiletten||Klappen	Britischer Slangbegriff für öffentliche Toiletten, die als Orte für sexuelle Begegnungen genutzt werden, insbesondere von schwulen Männern.	
homoit0000309	Cottaging (schwule Kontext)		Britischer Slangbegriff in der Schwulenszene, um die Praxis des anonymen Sex in öffentlichen Toiletten oder die Suche nach Sexualpartnern dort zu beschreiben.	
homoit0000311	Gerichtsbeschluss	Gerichtliche Anordnung	Richterliche Erklärungen, die bestimmte Maßnahmen vorschreiben oder genehmigen (z.B. Gerichtsbeschlüsse zur Genehmigung oder Ablehnung von Anträgen auf Änderung des Namens oder des Geschlechtsmerkmals).	
homoit0000313	Strafrecht	Strafgesetz	Gesamtheit der Rechtsvorschriften im Bereich der Kriminalität, die die Rechtmäßigkeit und die Folgen von Handlungen regeln, die als bedrohlich, schädlich oder gefährlich für das Eigentum, die Gesundheit, die Sicherheit und/oder das moralische Wohlergehen von sich selbst und anderen angesehen werden.	
homoit0000314	Kriminalisierung		Der Prozess, durch den Verhaltensweisen und Personen als kriminell eingestuft werden und als solche bekannt werden.	
homoit0002389	Kriminalisierung von Crossdressing		Kriminalisierung jeglicher Ausdrucksform von Geschlecht, die in einem bestimmten soziokulturellen Kontext als Crossdressing angesehen wird.	
homoit0002388	Kriminalisierung von Gender-Nonkonformität		Kriminalisierung jeglicher Ausdrucksform von Geschlecht, die in einem bestimmten soziokulturellen Kontext als nonkonform angesehen wird.	
homoit0002380	Kriminalisierung von Homosexualität		Kriminalisierung von Handlungen, die als sexuell oder romantisch zwischen Personen angesehen werden, die in einem bestimmten soziokulturellen Kontext als derselben Geschlechtskategorie angehörig wahrgenommen werden.	
homoit0001891	Crip		Eine verkürzte Form des Wortes „cripple“ (Krüppel), die von Menschen mit Behinderung zurückerobert wurde, um Stolz auszudrücken und ihre politischen und gemeinschaftlichen Verbindungen zu verdeutlichen. Nur in Bezug auf Personen oder Organisationen zu verwenden, die sich selbst als „crip“ bezeichnen. Aufgrund der vielen Überschneidungen zwischen der Crip-Theorie/-Kultur und der Queertheorie/-kultur werden beide oft, aber nicht immer, als miteinander verbunden angesehen.	
homoit0001902	Critical Race Theory	CRT||Kritische "Rassen"-Theorie	Ein multidisziplinäres Forschungsgebiet und intellektueller Rahmen, der von Wissenschaftler:innen und Aktivist:innen genutzt wird, um die Schnittstellen von "Rasse", Klasse und Recht in den Vereinigten Staaten zu untersuchen und die gängigen liberalen Ansätze der USA zur Rassengerechtigkeit infrage zu stellen. Zu den Schlüsselkonzepten der CRT gehört die These, dass Rasse ein soziales Konstrukt ohne biologische Grundlage ist und dass Rassismus und ungleiche Ergebnisse aufgrund von "Rasse" das Ergebnis komplexer, sich verändernder und oft subtiler sozialer und institutioneller Dynamiken sind und nicht das Ergebnis expliziter und absichtlicher Vorurteile einzelner Personen.	
homoit0000315	Interkulturelle Beziehungen		Beziehungen zwischen Menschen unterschiedlicher Ethnie oder Herkunft.	
homoit0000316	Crossdresser		Personen, die Kleidung tragen, die nach gesellschaftlichen Geschlechternormen nicht mit dem Geschlecht assoziiert wird, mit dem sie sich identifizieren. Nur für Personen zu verwenden, die sich selbst als Crossdresser identifizieren.	
homoit0000318	Crossdressing		Das Tragen von Kleidung, die nach gesellschaftlichen Geschlechternormen nicht mit dem Geschlecht assoziiert wird, mit dem sich eine Person identifiziert.	
homoit0000319	Cruising		Durch eine Gegend zu Fuß gehen oder mit dem Auto fahren, um einen Sexualpartner zu suchen, in der Regel für Gelegenheitssex.	
homoit0002832	Kryptorchismus	Hodenhochstand||Hodendystopie||Lageanomalie der Hoden	Eine Variante, bei der einer oder beide Hoden nicht aus dem Bauchraum in den Hodensack wandern. Sind beide Hoden nicht gewandert, spricht man von „beidseitigem Kryptorchismus“, während „einseitiger Kryptorchismus“ vorliegt, wenn nur ein Hoden nicht gewandert ist.	
homoit0000321	Cubs	Cubs	In der Schwulenszene gebräuchlicher Slangbegriff für jüngere, kräftig gebaute schwule Männer, die in der Regel einen behaarten Körper und Bartwuchs haben.	
homoit0003117	Fesseln	Manschetten||Manschettenfesseln	Verschiedene Fesselvorrichtungen, die dazu dienen, die Handgelenke oder Knöchel einer Person bei Fesselspielen zu fixieren.	
homoit0002588	Queer-kulturell geprägt	Culturally queer	Begriff, der das Gefühl beschreibt, das viele Menschen mit queeren Eltern oder Betreuungspersonen teilen, die in einer queeren Kultur aufgewachsen sind, einschließlich queerer Traditionen, Feste, Medien und Sprache.	
homoit0000323	Sperma	Cum||Ejakulat	Körperflüssigkeiten, die durch sexuelle Erregung und Orgasmus produziert werden, typischerweise von biologisch männlichen Personen.	
homoit0003127	Cum Shot		Die Darstellung einer Ejakulation, insbesondere auf eine andere Person, vor allem im Kontext von Pornografie.	
homoit0000239	Cunnilingus	Oralverkehr||Lecken	Eine sexuelle Handlung, bei der Mund und Zunge zur Stimulation der Klitoris, der Vulvalippen und der Vagina eingesetzt werden.	
homoit0000268	Beschnittene Männer	Beschnittene	Männer, deren Penis beschnitte ist, das heisst, deren Vorhaut chirurgisch entfernt wurde.	
homoit0001675	Cy/Cyb/Cyberself		Pronomen aus dem englischen Sprachgebrauch, die wie folgt verwendet werden: Cy besuchte die Homosaurus-Website. Ich beobachtete cyb beim Durchstöbern der Homosaurus-Seite. Cy verwendet Homosaurus cyberself.	
homoit0000324	Cybermobbing	Internetmobbing	Mobbing oder Belästigung, die online stattfindet.	
homoit0000325	Cybersex	Cyber-Sex	Erotische oder sexuelle Kommunikation und Aktivitäten zwischen zwei oder mehr Personen, die online oder mithilfe von Technologie (z. B. SMS, Video-Chats) stattfinden.	
homoit0001625	DADT-Beziehungen		DADT ist die Abkürzung für „Don’t ask, don’t tell” (dt.: Frag nicht, sag nichts), DADT-Beziehungn sind entsprechend Beziehungen, bei denen die Partner:innen vereinbaren, dass jede:r von ihnen mehrere romantische und/oder sexuelle Beziehungen haben darf, solange sie diese nicht mit ihrer Hauptpartnerperson besprechen oder das tägliche Leben ihrer Partnerperson beeinträchtigen.	
homoit0000326	Dandies		Männer, die besonderen Wert auf ihr Aussehen, eine gepflegte Sprache und kultivierte Hobbys legen.	
homoit0000327	Dandyismus		Der Stil oder das Auftreten eines Dandys.	
homoit0003500	Danmei		Ein Genre, das sich auf die romantischen oder sexuellen Beziehungen zwischen männlichen Figuren in chinesischen Romanen, Comics, Filmen, Animationen und Serien konzentriert.	
homoit0000087	Darkrooms		Räume in Nachtclubs, Sexclubs oder Badehäusern, in denen Gäste diskret sexuellen Aktivitäten nachgehen können. Darkrooms entstanden ab den 1960er-Jahren in Schwulenbars und -clubs und sind auch heute noch in schwulen und queeren Szenen verbreitet.	
homoit0000329	Dating-Websseite	Dating-Website||Partnervermittlungs-Website||Parntervermittlungs-Webseite	Online-Webseiten, die dazu dienen, Kontakte zwischen Menschen herzustellen, die an romantischen oder sexuellen Beziehungen interessiert sind.	
homoit0002351	Töchter		Weiblich gelesene Kinder von Eltern.	
homoit0002906	Töchter von asexuellen Personen	Töchter von ace Personen	Töchter, die mindestens einen asexuellen Elternteil haben.	
homoit0000331	Töchter von bisexuellen Personen		Töchter, die mindestens einen bisexuellen Elternteil haben.	
homoit0000332	Töchter von schwulen Männern.		Töchter, die mindestens einen schwulen Elternteil haben.	
homoit0002765	Töchter von inter* Personen		Töchter, die mindestens einen intergeschlechtlichen Elternteil haben.	
homoit0000333	Töchter von Lesben		Töchter, die mindestens einen lesbischen Elternteil haben.	
homoit0002352	Töchter von LGBTQ+-Personen		Töchter, die mindestens einen LGBTQ+-Elternteil haben. Für Töchter, die selbst LGBTQ+ sind, wird der Begriff LGBTQ+-Töchter verwendet.	
homoit0003404	Töchter von nichtbinären Personen		Töchter, die mindestens einen nichtbinären Elternteil haben.	
homoit0000335	Töchter von queeren Personen		Töchter, die mindestens einen queeren Elternteil haben.	
homoit0000334	Töchter von trans Personen		Töchter, die mindestens einen trans Elternteil haben.	
homoit0002833	De-la-Chapelle-Syndrom	XX-Mann-Syndrom	Das De‑la‑Chapelle‑Syndrom führt dazu, dass Menschen mit einem XX-Chromosomenpaar mit Penis und Hoden geboren werden. Ursache ist in der Regel, dass ein bestimmtes Gen, das normalerweise auf dem Y-Chromosom liegt (bekannt als SRY-Gen), auf eines der X-Chromosomen übertragen wird. Dies bewirkt, dass sich Genitalien und innere Fortpflanzungsorgane so entwickeln, wie es typischerweise bei Menschen mit XY-Chromosomen der Fall ist. Menschen mit De-la-Chapelle-Syndrom haben möglicherweise kleinere Hoden als normal oder Hodenhochstand und sind oft unfruchtbar. In der Pubertät kann es zu einem Brustwachstum kommen, und typische Merkmale einer Testosteron-Pubertät entwickeln sich möglicherweise nicht vollständig.	
homoit0000336	Deadnaming		Die Verwendung oder Bezugnahme auf den zugewiesenen Namen einer Person anstelle ihres selbst gewählten Namens, häufig in böswilliger Absicht.	
homoit0000338	Dekadenz		Eine Lebensweise, die durch Übertreibungen und Affektiertheit gekennzeichnet ist.	
homoit0000339	Entkriminalisierung	Dekriminalisierung	Der Prozess der Milderung oder Aufhebung strafrechtlicher Sanktionen für bestimmte Handlungen.	
homoit0000340	Dee		In Thailand sind dies cisgender Frauen, die weiblichen Geschlechtsnormen entsprechen und oft Beziehungen mit maskulin identifizierten Toms führen; ähnlich wie eine Femme in der lesbischen Kultur der USA.	
homoit0001653	Demiboys	Demi-Männer||Demimänner||Demi-Boys	Personen, die sich teilweise, aber nicht vollständig als Männer oder Jungen identifizieren, unabhängig von ihrem zugewiesenen Geschlecht. Wird von cisgeschlechtlichen, transgender, transmaskulinen oder nichtbinären Personen verwendet, die sich körperlich oder sozial eher mit Männern verbunden fühlen, jedoch nicht stark genug, um sich ausschließlich als solche zu identifizieren.	
homoit0001923	Demigender-Identität	Demigender	Überbegriff für Geschlechtsidentitäten, die eine teilweise Verbindung zu einem bestimmten Geschlecht oder zu einem Konzept von Geschlecht betonen.	
homoit0000342	Demigender	Demigender-Personen	Personen, die eine teilweise Verbindung zu einem bestimmten Geschlecht oder zu einem Geschlechtskonzept haben.	
homoit0001652	Demigirls	Demi-Frauen||Demifrauen||Demi-Girls	Personen, die sich teilweise, aber nicht vollständig mit Frauen oder Mädchen identifizieren, unabhängig von ihrem zugewiesenen Geschlecht. Wird von cisgeschlechtlichen, transgender, transfemininen oder nicht-binären Personen verwendet, die sich körperlich oder sozial stärker mit Frauen verbunden fühlen, jedoch nicht stark genug, um sich ausschließlich als solche zu identifizieren.	
homoit0001985	Demiromantische Personen		Personen, die erst nach dem Aufbau emotionaler Bindungen romantische Anziehung zu anderen Menschen empfinden.	
homoit0001986	Demiromantik	Demi-Romantik	Romantische Orientierung, bei der romantische Anziehung zu anderen Menschen erst nach dem Aufbau emotionaler Bindungen empfunden wird.	
homoit0003267	Demisexuelle Akademiker:innen	Demisexuelle Hochschullehrer:innen||Demisexuelle Professor:innen||Demisexuelle Forscher:innen	Demisexuelle Forscher:innen und/oder Pädagog:innen, die in der Hochschulbildung tätig sind.	
homoit0002605	Demisexuelle Kunst	Demisexuellen-Kunst	Bezeichnung für verschiedene Formen des kreativen Schaffens, einschließlich visueller, materieller und darstellender Kunst, von demisexuellen Künstler:innen oder über demisexuelle Themen und Gemeinschaften.	
homoit0002487	Demisexuelle Autor:innen		Demisexuelle Verfasser:innen von schriftlichen Werken.	
homoit0002997	Demisexuelle autistische Personen	Autistische demisexuelle Personen	Demisexuelle Personen, die autistisch sind.	
homoit0002491	Demisexuelle Autobiografien	Demisexuelle Memoiren	Berichte über das Leben demisexueller Personen, die von diesen Personen geschrieben wurden. Für schriftliche Berichte über das Leben demisexueller Personen, die nicht von der betreffenden Person verfasst wurden, wird „Demisexuelle Biographien“ verwendet	
homoit0002492	Demisexuelle Biografien		Schriftliche Berichte über das Leben von demisexuellen Personen. Für schriftliche Berichte über das Leben demisexueller Menschen, die von den Betreffenden selbst verfasst wurden, ist der Begriff „Demisexuelle Autobiografien“ zu verwenden.	
homoit0003007	Demisexuelle blinde Personen	Blinde demisexuelle Personen	Demisexuelle Personen mit erheblichem oder vollständigem Sehverlust.	
homoit0003036	Demisexuelle Studierende		Demisexuelle Personen, die eine Hochschule besuchen. Achtung: Das US-amerikanische College entspricht nicht exakt der Hochschule im deutschen Sprachraum, wird aber häufig als Hochschule übersetzt.	
homoit0002406	Demisexuelle Comics	Demisexuellen-Comics	Werke, die aus sequentiellen Bildern bestehen, die oft von Text begleitet werden; Verwendung in Bezug auf Comics, die sich auf demisexuelle Charaktere oder Themen konzentrieren.	
homoit0003017	Demisexuelle gehörlose Personen	Gehörlose demisexuelle Personen||Taube demisexuelle Personen||Demisexuelle Taube Personen	Demisexuelle Menschen mit signifikantem oder vollständigem Hörverlust, die sich als gehörlos/nicht gehörlos, taub/nicht taub oder Deaf/nicht Deaf betrachten können.	
homoit0002993	Demisexuelle Personen mit Behinderung	Behinderte demisexuelle Personen||Demisexuelle mit Behinderung||Behinderte Demisexuelle	Demisexuelle Personen mit Behinderung.	
homoit0002485	Demisexuelles Drama	Demisexuelles Theaterstück||Demisexuelles Bühnenstück	Belletristische Werke, die für die Aufführung geschrieben wurden; Verwednung in Bezug auf dramatische Werke, die sich auf demisexuelle Charaktere oder Themen konzentrieren.	
homoit0002615	Demisexuelle erotische Kunst		Erotische Kunst von demisexuellen Künstler:innen, die demisexuelle Personen darstellen oder als wichtig innerhalb der demisexuellen Kultur angesehen werden.	
homoit0002554	Demisexuelle erotische Filme		Erotische Filme von demisexuellen Künstler:innen, die demisexuelle Personen darstellen oder als wichtig innerhalb der demisexuellen Kultur angesehen werden.	
homoit0002416	Demisexuelle erotische Literatur		Literarische Werke, die erotische oder sexuelle Elemente beinhalten; Verwendung in Bezug auf erotische Literatur, die sich auf demisexuelle Charaktere oder Themen fokussiert.	
homoit0002420	Demisexuelle Fantasyliteratur		Genre, das Magie und andere übernatürliche Phänomene als primäres Element der Handlung, des Themas und/oder des Schauplatzes verwendet; Verwendung für Fantasyliteratur, die sich auf demisexuelle Figuren oder Themen konzentriert.	
homoit0002407	Demisexuelle Fiction		Werke, in denen imaginäre Ereignisse oder Personen beschrieben werden; Verwendung in Bezug auf fiktionale Werke, die sich auf demisexuelle Charaktere oder Themen konzentrieren.	
homoit0002564	Demisexuelle Filme		Filme, die von demisexuellen Regisseur:innen geschaffen wurden, in denen demisexuelle Menschen dargestellt werden oder die in der demisexuellen Kultur als wichtig angesehen werden.	
homoit0002422	Demisexuelle Graphic Novels	Demisexuelle Comics	Werke, die aus sequentiellen Bildern bestehen, die oft von Text begleitet werden und im Allgemeinen eigenständige Geschichten enthalten; wird in Bezug auf Graphic Novels verwendet, die sich auf demisexuelle Figuren oder Themen konzentrieren.	
homoit0002488	Demisexuelle Geschichte		Vergangene Ereignisse oder Berichte aus der Vergangenheit, die demisexuelle Menschen betreffen, oder Menschen, die als demisexuell wahrgenommen werden könnten, wenn sie heute leben würden.	
homoit0002426	Demisexuelle Horror-Fiction		Fiktionale Werke, die erschrecken, ängstigen oder abstoßen sollen; Verwendung in Bezug auf fiktionale Werke, die sich auf demisexuelle Charaktere oder Themen konzentrieren.	
homoit0002493	Demisexuelle Literaturkritik		Das Studium, die Bewertung und die Interpretation literarischer Werke, die sich mit demisexuellen Charakteren oder Themen befassen; kann auch die Interpretation von Literatur durch die Linse und den Rahmen der demisexuellen Studien beinhalten.	
homoit0002484	Demisexuelle Literatur		Schriftliche literarische Werke über Demisexualität, demisexuelle Figuren oder demisexuelle Themen.	
homoit0002430	Demisexuelle Krimis und Detektivgeschichten	Demisexuelle Krimis und Detektivromane	Geschriebene literarische Werke über die Aufklärung von Verbrechen oder die Arbeit von Detektiv:innen; Verwendung in Bezug auf Krimis und Detektivromane mit Schwerpunkt auf demisexuelle Charakteren und Themen.	
homoit0003001	Demisexuelle neurodivergente Personen	Neurodivergente demisexuelle Personen	Demisexuelle Menschen, deren Gehirn anders verarbeitet, lernt und/oder sich anders verhält als gesellschaftlich üblich. Einige dieser neurologischen Unterschiede können sich in Lernschwierigkeiten, medizinischen Störungen und anderen Erkrankungen äussern.	
homoit0003440	Demisexuelle Maler:innen		Demisexuelle Personen, die beruflich oder als Hobby malen.	
homoit0000344	Demisexuelle Personen		Menschen, die keine sexuelle Anziehung empfinden, bevor sie eine starke emotionale Bindung zu einer Person aufgebaut haben.	
homoit0003022	Demisexuelle Personen mit chronischen Krankheiten	Chronisch kranke demisexuelle Personen	Demisexuelle Menschen mit langfristigen gesundheitlichen Problemen, die eine kontinuierliche medizinische Betreuung erfordern und/oder das tägliche Leben erheblich beeinträchtigen oder einschränken; einige, aber nicht alle Menschen mit chronischen Krankheiten betrachten sich als behindert.	
homoit0003457	Demisexuelle Fotograf:innen	Demisexuelle Fotografierende	Demisexuelle Personen, die beruflich oder als Hobby fotografieren	
homoit0002408	Demisexuelle Dichtung	Demisexuelle Poesie	Literarisches Werk, in der Regel in Versen geschrieben, das sich mit demisexuellen Charakteren, Themen oder demisexueller Identität beschäftigt.	
homoit0002559	Demisexuelle Pornofilme	Demisexuelle Pornos	Sexuell explizite Filme mit demisexuellen Personen.	
homoit0002436	Demisexuelle Liebesromane		Werke der Belletristik, die sich um romantische und/oder sexuelle Beziehungen zwischen den Hauptfiguren drehen; Verwendung in Bezug auf Liebesromane, die sich auf demisexuelle Figuren konzentrieren.	
homoit0002438	Demisexuelle Science-Fiction		Werk über phantasievolle oder futuristische Konzepte, die Wissenschaft, Technologie, Raumfahrt, Zeitreisen und andere spekulative Elemente beinhalten; Verwendung in Bezug auf Science Fiction mit einem Schwerpunkt auf demisexuellen Charakteren oder Themen.	
homoit0002444	Demisexuelle Kurzgeschichten		Schriftliche literarische Werke, die kurz sind und eine in sich abgeschlossene Begebenheit oder ein Konzept beschreiben; Verwendung in Bezug auf Kurzgeschichten, die sich auf demisexuelle Charaktere oder Themen konzentrieren.	
homoit0003204	Demisexuelle Solidarität		Ein Gefühl der Gemeinschaft und der allgemeinen Einigkeit in Bezug auf Ziele, politische Interessen und/oder gemeinschaftliche Sympathien, die auf gemeinsamen Erfahrungen als demisexuelle Personen beruhen.	
homoit0003251	Demisexuelle Lehrer:innen	Demisexuelle Lehrerinnen||Demisexuelle Lehrer||Demisexuelle Lehrkräfte	Lehrer:innen, die sich als demisexuell identifizieren	
homoit0002486	Demisexuelles Theater		Werke der darstellenden Kunst, die sich mit demisexuellen Charakteren, Gemeinschaften oder Themen befassen.	
homoit0003353	Demisexuelle Unitarier:innen	Demisexuelle Unitarische Universalist:innen	Demisexuelle Personen, die Mitglied der Unitarian Universalist Church sind.	
homoit0003189	Demisexuelle Urban Fantasy	Demisexuelle Urban-Fantasy-Romane	Ein Subgenre der Fantasy, in dem Magie und übernatürliche Kreaturen in zeitgenössischen urbanen Umgebungen vorkommen; für Urban Fantasy verwenden, die sich auf demisexuelle Charaktere oder Themen konzentriert.	
homoit0003218	Demisexuelle Webseiten		Öffentliche Webseiten, die sich in erster Linie mit demisexuellen Gemeinschaften und Themen befassen, sowie Webseiten, die für die Nutzung durch demisexuelle Menschen bestimmt sind.	
homoit0003028	Demisexuelle Rollstuhlfahrer:innen		Demisexuelle Personen, die einen Rollstuhl nutzen.	
homoit0002489	Demisexuelle Jugendliche	Demisexuelle Teenager:innen	Demisexuelle Personen im Alter zwischen Kindheit und Erwachsensein.	
homoit0002490	Demisexuelle Jugendliteratur		Literarische Werke, die für eine Leserschaft im Alter von 12 bis 18 Jahren geschrieben werden, auch bekannt als YA (Young Adult); verwenden in Bezug auf Jugendliteratur, die sich auf demisexuelle Charakteren oder Themen konzentriert.	
homoit0000343	Demisexualität		Eine sexuelle Orientierung, die im Allgemeinen durch das Fehlen sexueller Anziehung zu anderen Menschen gekennzeichnet ist, bis eine emotionale Bindung entstanden ist.	
homoit0000345	Leugnung der sexuellen Orientierung		Verweigerung, die eigene sexuelle Identität oder die sexuelle Identität einer anderen Person anzuerkennen oder zu bestätigen.	
homoit0000346	Lecktuch	Kofferdam||Dental Dam	Ein quadratisches Tuch aus Latex oder Polyurethan, das verwendet wird, um beim Oralsex eine Barriere zwischen Mund und Vagina oder Anus zu schaffen.	
homoit0000347	Kinderwunsch		Der Wunsch oder das Verlangen einer Person, Kinder zu haben.	
homoit0001836	Desistenz (Gender)	Desistence	Sich nicht mehr als trans zu identifizieren oder sich im Allgemeinen nicht mehr einem bestimmten Geschlecht zuzuordnen.	
homoit0000348	Freiheitsentzug von LGBTQ+-Personen	Festnahme von LGBTQ+-Personen||Inhaftierung von LGBTQ+-Personen	Vorübergehende physische und rechtliche Freiheitsentziehung von LGBTQ+-Personen durch eine Institution oder Behörde, in der Regel bis zur strafrechtlichen Verfolgung oder Abschiebung. Kann auch verwendet werden, um Personen zu beschreiben, die aus politischen Gründen oder im Rahmen eines Krieges in Haft gehalten werden.	
homoit0000349	Freiheitsentzug von LGBTQ+-Personen aufgrund einer ärztlichen Anordnung	Freiheitsentziehung von LGBTQ+-Personen aufgrund einer Krankenhausanordnung	Physische und rechtliche Unterbringung von LGBTQ+-Personen in Krankenhäusern oder medizinischen Einrichtungen, in der Regel zur Durchführung einer von einem Gericht oder einer anderen Behörde angeordneten Untersuchung und Behandlung. Kann sowohl für kurzfristige als für langfristige Unterbringung in einer Einrichtung verwendet werden.	
homoit0001834	Detransition	Retransition	Die Unterbrechung oder Umkehrung des Geschlechtsangleichungsprozesses aus beliebigen Gründen, darunter persönliche Sicherheit, Stigmatisierung, mit der Angleichung verbundene Kosten, gesundheitliche Bedenken, die Wiederherstellung der Fruchtbarkeit, etc.	
homoit0000350	Dhurani		Bengalischer Begriff für Menschen des "dritten Geschlechts", der sich oft auf weibliche Personen bezieht, denen bei der Geburt das männliche Geschlecht zugewiesen wurde.	
homoit0003062	Windeln (Erotik)	Windelfetisch	Absorbierendes Material, das um den Hintern und zwischen den Beinen einer Person gewickelt wird, um Urin und Kot aufzunehmen; wird häufig beim Ageplay verwendet.	
homoit0002393	Digitale Identifizierung von LGBTQ+-Personen durch die Polizei	Digiale polizeiliche Identifizierung von LGBTQ+-Personen	Polizeiliche Identifizierung von LGBTQ+-Personen oder Personen, die verdächtigt werden, zur LGBTQ+-Gemeinschaft zu gehören, mithilfe digitaler Tools wie Telefonaufzeichnungen, mobilen Anwendungen, Gesichtserkennungsalgorithmen und Technologien der künstlichen Intelligenz. Diese Daten werden verwendet, um LGBTQ+-Personen zu überführen und strafrechtlich zu verfolgen, insbesondere in Gebieten, in denen die Zugehörigkeit zur LGBTQ+-Gemeinschaft noch immer unter Strafe steht.	
homoit0000353	Dilbaa		Navajo-Begriff für eine Person, die bei der Geburt weiblich zugeordnet wurde und in ihrer Kindheit die Rolle eines Jungen und im Erwachsenenalter die Rolle eines Mannes einnimmt.	
homoit0000354	Dildo-Harness	Strap-on-Dildos||Strap-ons	Hilfsmittel, die am Körper einer Person befestigt werden, um einen Dildo anzubringen, um damit in die Vagina oder den Anus des/der Partner:in einzudringen.	
homoit0000355	Dildos		Ein Sexspielzeug, oft explizit (aber nicht immer) phallisch in seiner Erscheinung, das für die sexuelle Penetration oder andere sexuelle Aktivitäten während der Masturbation oder mit Sexualpartner:innen bestimmt ist.	
homoit0003147	Disziplinierung		Eine Vielzahl von Praktiken, bei denen eine Person in einer dominanten Rolle Regeln für eine Person in einer unterwürfigen Rolle festlegt, die diese zu befolgen hat, und die dominante Person Strafen, Korrekturen oder Belohnungen verhängt.	
homoit0000358	Diversität		Diversität in Bezug auf Merkmale wie Alter, Geschlecht, Religion, ethnische Zugehörigkeit, sexuelle Orientierung, Lebensstil usw.	
homoit0000359	Geschiedene Personen	Geschiedene	Personen, deren Ehen rechtlich aufgelöst wurden.	
homoit0002133	Asexuelle Dogra	Dogra Asexuelle||Dogra ace Personen||Ace Dogra-Personen||Asexuelle Dogra-Personen	Bisexuelle Personen, die zum Volk der Dogra in Indien und Pakistan gehören und die Sprache Dogri sprechen.	
homoit0002129	Bisexuelle Dogra	Dogra Bisexuelle||Bisexuelle Dogra-Personen	Bisexuelle Personen, die zum Volk der Dogra in Indien und Pakistan gehören und die Sprache Dogri sprechen.	
homoit0002128	Schwule Dogra-Männer	Schwule Dogra||Dogra schwule Männer	Schwule Männer, die zum Volk der Dogra in Indien und Pakistan gehören und die Sprache Dogri sprechen.	
homoit0002132	Inter* Dogra	Inter* Dogra-Personen	Inter* Personen, die zum Volk der Dogra in Indien und Pakistan gehören und die Sprache Dogri sprechen.	
homoit0002127	Dogra-Lesben	Lesbische Dogra	Lesben, die zum Volk der Dogra in Indien und Pakistan gehören und die Sprache Dogri sprechen.	
homoit0002126	LGBTQ+-Dogra	LGBTQ+-Dogra-Personen||Dogra-LGBTQ+-Personen	LGBTQ+-Personen, die zum Volk der Dogra in Indien und Pakistan gehören und die Sprache Dogri sprechen.	
homoit0003405	Nichtbinäre Dogra	Dogra nichtbinäre Personen||Nichtbinäre Dogra-Personen||Dogra nicht-binäre Personen||Nicht-binäre Dogra-Persone||Dogra non-binäre Personen||Non-binäre Dogra-Personen	Nichtbinäre Personen, die zum Volk der Dogra in Indien und Pakistan gehören und die Sprache Dogri sprechen.	
homoit0002130	Queer Dogra	Dogra queere Personen||Queere Dogra-Personen	Queere Personen, die zum Volk der Dogra in Indien und Pakistan gehören und die Sprache Dogri sprechen.	
homoit0002131	Trans Dogra	Dogra trans Personen	Trans Personen, die zum Volk der Dogra in Indien und Pakistan gehören und die Sprache Dogri sprechen.	
homoit0003126	Dollifizierung	Gummi-Dollifizierung	Die Praxis, sich wie eine lebendige Puppe zu kleiden und zu verhalten (durch Schminke, Kleidung, usw.) zur ästhetischen oder sexuellen Befriedigung.	
homoit0000360	Lebenspartnerschaftsverträge	Lebenspartnerschafts-Verträge	Vereinbarungen, rechtlicher oder anderer Art, zwischen zwei unverheirateten Personen in einer Lebenspartnerschaft, die Eigentumsrechte und Unterhaltspflichten definieren, wenn die Beziehung endet oder ein Partner stirbt.	
homoit0000361	Altersvorsorge für Lebenspartnerschaften	Rentenleistung für Lebenspartnerschaften||Gleichgeschlechtliche Rentenleistungen||Gleischgeschlechtliche Altersvorsorge	Arbeitnehmer-Vorsorgepläne für Personen in Lebenspartnerschaften, auf die nach der Pensionierung zugegriffen werden kann.	
homoit0000362	Lebenspartnerschaften		Rechtliche oder persönliche Beziehungen zwischen Personen, die zusammenleben und ihr Leben teilen, aber nicht verheiratet oder in einer eingetragenen Lebenspartnerschaft verbunden sind.	
homoit0002620	Befruchtung mit gespendetem Sperma	Spendespermabefruchtung||Spender-Befruchtung	Der Vorgang, bei dem gespendetes Sperma in eine Gebärmutter eingebracht wird, um eine Schwangerschaft herbeizuführen.	
homoit0002621	Spendergeschwister	Spender-Geschwister	Personen, die durch einen gemeinsamen Spender biologisch verwandt sind.	
