identifier	prefLabel	altLabel	description	historyNote
homoit0000366	Drab (hbtq+-kultur)		Slangterm som används för att beskriva personer i maskulina kläder, vanligtvis dragqueens eller crossdressers som ibland också bär feminina plagg. Drab är en förkortning av frasen ”dressed as a boy” eller ”dress resembling a boy”.	
homoit0000367	Drag		En uppträdandegenre som innebär att klä sig och/eller använda smink för att skapa, framhäva och/eller överdriva drag som förknippas med ett visst kön, vilket vanligtvis men inte alltid inte är det kön som utövaren i första hand identifierar sig med.	
homoit0000368	Dragbaler		Evenemang inom drag ball-subkulturen som uppstod i början av 1900-talet i New York bland framför allt afroamerikanska och latinamerikanska hbtq+-personer. Under en dragbal uppträder deltagare eller ”går” på scen för att tävla om priser.	
homoit0000369	Dragbarer		Barer eller uteställen som arrangerar dragshower eller andra evenemang med dragartister.	
homoit0000370	Draggemenskaper	Dracommunityn	Grupper av personer (ofta dragartister) med ett gemensamt intresse för dragframträdanden och dragkultur.	
homoit0000371	Dragfamiljer		Grupper av dragartister som delar gemenskap och ofta bor nära varandra. Dragfamiljer leds av en dragmamma eller dragpappa, medan övriga medlemmar kallas dragdöttrar och dragsöner. Medlemmarna använder ofta samma efternamn som sin dragförälder (t.ex. Xtravaganza) i sociala sammanhang eller vid framträdanden.	
homoit0000372	Dragpappor		Mer erfarna dragkings som stöttar mindre erfarna dragkings när de etablerar sig som artister inom dragscenen.	
homoit0000373	Dragkings		Artister, ofta personer som tilldelats kvinnligt kön vid födseln, som klär sig i stereotypiskt maskulina kläder och gestaltar maskulina personas i underhållningssyfte.	
homoit0000374	Dragmammor		Mer erfarna dragqueens som stöttar mindre erfarna dragqueens när de etablerar sig som artister inom dragscenen.	
homoit0000375	Dragqueens		Artister, ofta personer som tilldelats manligt kön vid födseln, som klär sig i stereotypiskt feminina kläder och gestaltar feminina personas i underhållningssyfte.	
homoit0000376	Hbtq+-dramatik	Dramatik (hbtq+)||Scenkonst (hbtq+)	Fiktion avsedd för sceniskt framförande med hbtq+-gestalter eller teman.	
homoit0000377	Körkort		Juridiska dokument som ger en person tillstånd att framföra motordrivna fordon. Används ofta som identitetshandling. Kan även avse hbtq+-personers tillgång till körkort eller ändringar i körkort (t.ex. namn, könsmarkör eller foto).	
homoit0000379	Hbtq+-personer som använder substanser	Droganvändning hos hbtq+-personer||Hbtq+-personer som använder droger||Hbtq+-personer som knarkar||Hbtq+-personer som använder substanser	Paraplyterm för hbtq+-personer som använder substanser (ofta sådana som betraktas som skadliga eller är juridiskt reglerade, som alkohol eller droger), oavsett syfte. Använd mer specifika termer om möjligt.	
homoit0000380	Droganvändning (hbtq+)	Droganvändning hos hbtq+-personer||Hbtq+-personer som använder droger||Hbtq+-personer som knarkar	Användning av substanser (som ofta betraktas som skadliga eller är juridiskt reglerade, såsom droger eller alkohol) samt diskussioner om hur detta påverkar hbtq+-gemenskaper.	
homoit0000381	Dutch boys		Slang för heterosexuella män som är vänner med lesbiska och umgås i lesbiska sammanhang.	
homoit0000382	Lesbisk kultur	Flatkultur	Kulturella erfarenheter som delas av medlemmar i lesbiska gemenskaper eller produkter av lesbisk kultur, till exempel konst och medier skapade av och för lesbiska, aktivism med fokus på lesbiska frågor eller slang som används inom lesbiska gemenskaper.	
homoit0000383	Dyke march		Marscher, demonstrationer och andra sammankomster med fokus på synlighet, frågor och rättigheter för flator. Används endast för evenemang som uttryckligen gäller flator eller som har en tydlig politisk förankring i flatidentitet. För övriga fall, använd den mer generella termen ”Lesbisk pride”.	
homoit0000384	Flator		En till stor del återvunnen nedsättande term som kan användas för att beskriva lesbiska som omfamnar en maskulin stil eller lesbiska med ett politiskt aktivt engagemang. Används endast för personer som själva identifierar sig som flator.	
homoit0000385	Dykes on bikes		En motorcykelklubb med många löst organiserade lokala grupper som består av lesbiska medlemmar som identifierar sig som flator. Kända för sitt deltagande i pride-evenemang.	
homoit0000386	Ortodoxa kristna (hbtq+)		Hbtq+-personer som är medlemmar i den Östortodoxa kyrkan.	
homoit0000387	Ekofeminism		Politisk och filosofisk rörelse som betraktar feminism och miljöfrågor som nära sammanlänkade.	
homoit0000389	Femininitet		Kulturspecifika uppsättningar av egenskaper, beteenden och roller som vanligtvis förknippas med kvinnor eller flickor.	
homoit0000390	Äggdonatorer		Personer som donerar sina egna ägg i syfte att möjliggöra graviditet.	
homoit0000391	Internaliserad homofobi		Termen används ofta för att beskriva internaliserat förtryck hos hbtq+-personer generellt. Den kan också avse den specifika företeelsen att bögar internaliserar eller anammar homofoba föreställningar – det vill säga negativa uppfattningar om bögar och homosexualitet – till följd av att ha vuxit upp eller socialiserats i en homofobisk miljö eller kultur.	
homoit0000392	Missnöje med egen sexuell läggning		Inre konflikt som uppstår när en persons sexuella identitet eller attraktion står i konflikt med den idealiserade självbilden.	
homoit0000393	Äldre hbtq+-personer		Hbtq+-personer som är i högre ålder, vanligtvis definierat som 60 år och äldre.	
homoit0000394	Elbehandling		En form av psykiatrisk behandling för svår depression, bipolär depression och andra psykiska tillstånd som vanligtvis består av korta elektriska impulser till hjärnan via elektroder på huvudet för att framkalla kontrollerade anfall. Elbehandling har historiskt använts i försök att ”bota” homosexualitet och andra icke-normativa sexualiteter och sexuella praktiker. Syftet med elbehandlingen var att skapa negativt betingade reflexer kopplade till sexuellt avvikande beteende genom exponering för stimuli eller fantasi och samtidig exponering för el.	
homoit0000395	Eonism		Historisk term som användes för att beskriva personer som tilldelats manligt kön vid födseln och som antog feminina beteenden.	
homoit0000396	Eonister		Historisk benämning på personer som tilldelats manligt kön vid födseln och som antog feminina beteenden.	
homoit0000398	Erektil dysfunktion		Återkommande svårigheter att få eller behålla erektion, vanligtvis i sexuella sammanhang.	
homoit0000399	Läkemedel vid erektil dysfunktion	Läkemedel mot impotens||Erektionsläkemedel	Läkemedel som får musklerna i penis att slappna av och ökar blodflödet för att möjliggöra erektion vid sexuell stimulans.	
homoit0000400	Erektion		Svällning av erektil vävnad i penis eller klitoris på grund av ökat blodflöde. Förknippas vanligtvis med sexuell upphetsning.	
homoit0000401	Erogena zoner		Områden på kroppen som är känsliga för sexuell stimulans.	
homoit0000402	Erotisk massage		Massage med syfte att öka sexuell upphetsning.	
homoit0000403	Erotica		Framställning av sexualitet med konstnärliga ambitioner, ofta med fokus på känslor och emotionella upplevelser.	
homoit0000404	Eroticism		Egenskapen att vara erotisk, eller att framkalla sexuell attraktion, upphetsning eller begär.	
homoit0000405	Eskortservice		Förmedlingar som kopplar samman kunder med eskorter som erbjuder tjänster enligt tidsbokning. Eskortservice kan uppfattas som mindre stigmatiserat än andra former av sexarbete, delvis för att det ofta är säkrare för eskorterna och för att vissa eskorter erbjuder ett bredare utbud av tjänster, inklusive sällskap eller underhållning utan löfte om sexuellt umgänge. Tendensen att framställa eskortverksamhet som något separat från eller överordnat andra former av sexarbete riskerar dock att osynliggöra eskorters arbete och förstärka diskriminering mot de mest marginaliserade och utsatta sexarbetarna.	
homoit0000406	Eskorter		Sexarbetare vars kunder bokar tid i förväg för att få deras tjänster. Till skillnad från sexarbetare som söker kunder på gatan eller inom inrättningar som bordeller annonserar eskorter vanligtvis sina tjänster online, antingen på egen hand eller genom förmedling. Eskortverksamhet kan uppfattas som mindre stigmatiserat än andra former av sexarbete, delvis eftersom det ofta är säkrare för eskorterna och eftersom vissa erbjuder ett bredare utbud av tjänster, inklusive sällskap eller underhållning utan löfte om sexuellt umgänge. Tendensen att framställa eskortverksamhet som något separat från eller överordnat andra former av sexarbete riskerar dock att osynliggöra eskorters arbete och förstärka diskriminering mot de mest marginaliserade och utsatta sexarbetarna.	
homoit0000407	Östrogen		En kategori steroidhormon som bildas främst i gonaderna, huvudsakligen i ovarier men även i testiklar, binjurar och fettvävnad. De inkluderar östrogen (E1), östradiol (E2), östriol (E3) och estetrol (E4). Östrogener påverkar bland annat bröstutveckling, förtjockning av livmoderslemhinnan, menstruationscykelns reglering och spermieutveckling.	
homoit0000408	Etiologi (hbtq+)	Förklaringsmodeller (hbtq+)	Frågeställningar och spekulationer om orsakerna till sexuella beteenden eller sjukdomar.	
homoit0000411	Ex-gayrörelser		Personer och organisationer som uppmanar andra att avstå från att inleda eller fortsätta samkönade relationer, att eliminera samkönade begär, att utveckla heterosexuella begär och/eller att ingå heterosexuella relationer.	
homoit0000412	Exhibitionism	Blottare||Blottning	Kink som kännetecknas av sexuell upphetsning kopplad till att visa upp kroppen eller ha sex offentligt.	
homoit0000413	Fa'afafine		I Nya Zeeland, samoanska personer som tilldelats manligt kön vid födseln men uppvisar feminint beteende och kan betrakta sig som kvinnor.	
homoit0000414	Fa'afatama		I Nya Zeeland, samoanska personer som tilldelats kvinnligt kön vid födseln men uppvisar maskulint beteende och kan betrakta sig som män.	
homoit0000415	Faeries		Queera personer som är engagerade i eller identifierar sig med en motkulturell rörelse som syftar till att omdefiniera queermedvetenhet genom sekulär andlighet. Ofta, men inte alltid, kopplat till Radical Faeries, ett löst sammanhållet nätverk som uppstod på 1970-talet.	
homoit0000416	Faghags		Slang för heterosexuella kvinnor som är vänner med bögar och umgås i gaymiljöer.	
homoit0000417	Fag stags	Fruit fly	Slang för heterosexuella män som uppskattar bögars sällskap.	
homoit0000418	Faggots		Nedsättande engelsk term som främst används för att beskriva bögar (eller ibland hbtq+-personer i allmänhet). Vissa bögar har återtagit termen och använder den för att beskriva sig själva.	
homoit0000419	Fakaleitī		Tonganska personer som tilldelats manligt kön vid födseln och som uppvisar feminint beteende.	
homoit0000420	Hbtq+-familjer		Familjer – biologiska, adoptiva eller valda – där en eller flera personer identifierar sig som hbtq+.	
homoit0000421	Familjemedlemmar		En grupp personer som är sammanbundna genom adoption, biologiskt släktskap eller valda familjeband.	
homoit0000422	Fettfördelning		Fettets placering och fördelning i kroppen, vilket ofta förändras under puberteten och vid hormonbehandling som en sekundär könskarakteristika.	
homoit0000423	Pappor	Fäder	Personer som är pappor.	
homoit0000424	Pappor till bisexuella	Fäder till bisexuella	Personer som har rollen som pappa till bisexuella personer. Används endast för personer som själva identifierar sig som pappor.	
homoit0000425	Pappor till bögar	Fäder till bögar	Personer som har rollen som pappa till bögar. Används endast för personer som själva identifierar sig som pappor.	
homoit0000426	Pappor till lesbiska	Fäder till lesbiska	Personer som har rollen som pappa till lesbiska. Används endast för personer som själva identifierar sig som pappor.	
homoit0000427	Pappor till queera personer	Fäder till queera personer	Personer som har rollen som pappa till queera personer. Används endast för personer som själva identifierar sig som pappor.	
homoit0000428	Pappor till transpersoner	Fäder till transpersoner	Personer som har rollen som pappa till transpersoner. Används endast för personer som själva identifierar sig som pappor.	
homoit0000429	Kvinnors vänskap		Relationer baserade på tillit och ömhet mellan två eller flera kvinnor.	
homoit0000430	Kvinnlig könsstympning	Kvinnlig omskärelse	Praktiken att skära eller avlägsna kvinnliga könsorgan, ibland i syfte att kontrollera sexdrift eller straffa lesbiskhet.	
homoit0000431	Damimitatörer		Historisk term som beskriver artister, ofta personer som identifierar sig som män, som gestaltar kvinnliga personas i underhållningssyfte, ofta för heterosexuell publik. Begreppet trängdes undan av andra termer (såsom dragqueen) under slutet av 1900-talet.	
homoit0000432	Kvinnors maskulinitet		Form av maskulinitet som uttrycks av personer med kvinnlig eller feminin könsidentitet, ofta genom att gestalta maskulina roller, egenskaper och klädstilar.	
homoit0000433	Kvinnliga sexarbetare		Kvinnor som tar emot pengar eller varor i utbyte mot sexuella handlingar, uppträdanden eller sällskap. Används för att beskriva kvinnor som arbetar inom ett brett spektrum av sexarbete. Vissa anser termen sexarbetare som kränkade och politiserad, medan andra identifierar sig med den. Se även "Kvinnor i prostitution".	
homoit0000436	FtM		FtM (female-to-male) är en huvudsakligen historisk term som till stor del har ersatts av “transmän”. Det beror delvis på termens roll i den medicinska behandlingen av transpersoner och antagandet att transmän tidigare varit “kvinnor” och har “blivit män” (ofta genom hormoner och/eller kirurgi).	
homoit0000437	Feminism		Samling av rörelser som syftar till att formulera, etablera och försvara lika politiska, ekonomiska och sociala rättigheter samt lika möjligheter för kvinnor.	
homoit0000438	Kvinnorörelser	Kvinnorörelsen	Social och politisk rörelse med ursprung på 1800-talet som verkade för reformer i frågor som rör kvinnor, med utgångspunkt i den sociala, kulturella, politiska och ekonomiska ojämlikheten mellan kvinnor och män. Feministiska frågor inkluderar bland annat reproduktiva rättigheter, kvinnors frigörelse och lika lön. Termen omfattar hela kvinnorörelsen, inklusive olika vågor av feministiskt tänkande och aktivism.	
homoit0000439	Feminister		Personer som stödjer och förespråkar att kvinnors politiska, ekonomiska och sociala rättigheter och möjligheter ska definieras, etableras och försvaras.	
homoit0000440	Femmes	Läppstiftslesbiska	Feminina personer av alla kön, även om termen är vanligast inom lesbiska gemenskaper.	
homoit0000441	Femminiello		I Italien är detta en neapolitansk term för bögar med feminint könsuttryck. Ofta betraktad som ett tredje kön, förknippat med tur.	
homoit0000442	Kink och fetischism		Sexuella eller erotiska handlingar, objekt och situationer som betraktas som ovanliga i ett visst samhälle.	
homoit0000443	Hbtq+-skönlitteratur	Skönlitteratur (hbtq+)	Litterära verk som beskriver fiktiva händelser eller personer. Används för skönlitteratur med hbtq+-karaktärer eller teman.	
homoit0000444	Första vågens feminism		Period inom kvinnorättsrörelsen under 1800-talet och början av 1900-talet som främst fokuserade på juridiska rättigheter, såsom kvinnors rösträtt.	
homoit0000445	Fistning	Fisting	Införande av en hand (eller knytnäve) i vagina eller anus.	
homoit0000446	Fingersex	Pulla	Sexuell handling som innebär att använda och föra in fingrar för att stimulera vagina och/eller anus.	
homoit0000447	Prygel	Flagellation	Samtyckt piskning av en person.	
homoit0000448	Floggers	Gissel	Lätta piskor eller gissel med flera remmar som används på sig själv eller en partner för att öka sexuell upphetsning.	
homoit0000449	Tvångskastrering		Ofrivilligt eller framtvingat avlägsnande av testiklarna eller påverkan på testiklarnas funktion, vanligtvis genom kirurgiska eller kemiska metoder, genomfört av rättsliga myndigheter eller som ett hatbrott.	
homoit0000450	Förhudsrekonstruktion		Processen att förändra en omskuren penis för att rekonstruera eller återställa förhuden.	
homoit0000451	Socialt föräldraskap		En form av föräldraskap som utmanar antagandet att föräldraskap förutsätter biologiskt släktskap. Socialt föräldraskap innebär helt eller delvis ansvar för barnets vård, omsorg och skydd.	
homoit0000452	Fosterföräldrar		En person eller familj som tar emot och vårdar ett barn eller flera barn på uppdrag av staten.	
homoit0000453	Freedom rings		En symbol designad av David Spada som består av sex aluminiumringar i färger inspirerade av regnbågsflaggan. Bärs vanligtvis som smycke.	
homoit0000454	Fricatrices		Historisk term för lesbiska. Ska endast användas i historiska sammanhang.	
homoit0000455	Vänskap		Relationer som bygger på tillgivenhet och förtroende mellan två eller flera personer.	
homoit0000456	Frottage		Icke-penetrativ sexuell handling där individer gnider delar av sin kropp (vanligtvis genitalierna) mot en annan persons kropp. Ska inte förväxlas med ”frotteurism” (icke-samtyckt frottage).	
homoit0000457	FtX		Personer som genomgår könstransition från kvinna till okänt kön eller till något annat än kvinna.	
homoit0000458	Knullkompisar	KK	Två vänner som har regelbundet sex med varandra men inte har en romantisk relation.	
homoit0000459	Knulla		Slangterm (vanligtvis betraktad som vulgär) för sexuell handling där en penis eller dildo förs in i mun, anus eller vagina på en annan person. Kan även användas som allmän benämning på sexuella handlingar (t.ex. ”De knullade”).	
homoit0000460	G-punkten		Område på den främre väggen i slidan som ofta beskrivs som erogent och som vid stimulering kan leda till sexuell upphetsning, orgasm och/eller ejakulation.	
homoit0000461	Galli		En term med ursprung i det antika Rom som beskriver eunuck-prästinnor vilka frivilligt kastrerade sig som en del av en årlig ceremoni.	
homoit0000462	Bögaktivism	Homosexuell manlig aktivism	Direkt aktion och organisering för att uppnå politisk eller social förändring och acceptans för bögar.	
homoit0000463	Afroamerikanska bögar		Bögar av afrikansk härkomst födda i USA eller bögar födda i afrikanska länder som bor i eller har en stark anknytning till USA. Används för individer som identifierar sig som afroamerikaner. Följ individens preferens för afroamerikan eller svart när det är möjligt.	
homoit0000464	Afrokanadensiska bögar		Bögar av afrikansk härkomst födda i Kanada eller bögar födda i afrikanska länder som bor i eller har en stark anknytning till Kanada. Används för individer som identifierar sig som afrokanadensare.	
homoit0000465	Afrokaribiska bögar		Bögar av afrikansk härkomst födda i Karibien eller bögar födda i afrikanska länder som bor i eller har en stark anknytning till Karibien. Används endast för personer som identifierar sig som afrokaribier.	
homoit0000466	Afroeuropeiska bögar		Bögar av afrikansk härkomst födda i europeiska länder eller bögar födda i afrikanska länder som bor i eller har en stark anknytning till Europa. Använd endast för personer som identifierar sig som afroeuropéer.	
homoit0000467	Afrolatinska bögar		Bögar av afrikansk härkomst födda i latinamerikanska länder eller bögar födda i afrikanska länder som bor i eller har en stark anknytning till Latinamerika. Använd endast för personer som identifierar sig som afrolatinos.	
homoit0000469	Bögarkiv		Samlingar av arkivmaterial och dokument relaterade till bögar eller deras gemenskaper. Kan omfatta arkiv hos allt från lokala gemenskaper till statliga institutioner.	
homoit0000470	Homosexuella manliga kulturutövare		Bögar som utövar någon form av konstnärlig eller kreativ verksamhet.	
homoit0000471	Asiatisk-amerikanska bögar		Bögar av asiatisk härkomst, födda i USA eller i asiatiska länder, som bor i eller har en stark koppling till USA. Används endast för individer som själva identifierar sig som asiat-amerikaner.	
homoit0000472	Asiatiska bögar		Bögar av asiatisk härkomst, boende i Asien eller en del av den asiatiska diasporan. Används endast för personer som själva identifierar sig som asiatiska.	
homoit0000473	Ateistiska bögar	Ateistiska homosxuella män	Bögar som är ateister.	
homoit0000474	Bögbarer	Homosexuella manliga barer	Barer eller uteställen som främst vänder sig till bögar.	
homoit0000475	Bastuklubbar		Kommersiella bastur eller badhus avsedda för bögar att mötas och ha sex.	
homoit0000476	Bögstränder	Homosexuella manliga stränder	Stränder som är avsedda för bögar eller som är kända för att ofta besökas av bögar.	
homoit0000477	Svarta bögar		Svarta män som är homosexuella. Används endast för individer som själva identifierar sig som svarta. Följ individens preferens för att använda svart eller diasporaidentitet som t.ex. afroeuropé när det är möjligt.	
homoit0000478	Bögbokaffärer		Bokhandlar som säljer material riktat till bögar eller som behandlar ämnen relaterade till bögar.	
homoit0000479	Homosexuella pojkar	Bögpojkar	Pojkar, vanligtvis barn eller ungdomar under 18 år, som är homosexuella.	
homoit0000480	Buddistiska bögar	Homosexuella manliga buddister	Bögar som är buddister.	
homoit0000481	Bögkaraktärer	Homosexuella manliga karaktärer	Karaktärer i kreativa verk som är bögar.	
homoit0000482	Bögkörer	Homosexuella manliga körer	Organiserade grupper av bögar som sjunger tillsammans.	
homoit0000483	Kristna bögar	Kristna homosexuella män	Bögar som är kristna.	
homoit0000484	Homosexuella manliga religiösa ledare	Bögar med religiösa ämbeten||Homosexuella män med religiösa ämbeten	Bögar som är prästvigda eller innehar religiösa ämbeten, särskilt inom kristendomen.	
homoit0000485	Böggemenskaper	Bögcommunityn||Homosexuella manliga gemenskaper	Grupper av personer som delar erfarenheten av att vara bögar.	
homoit0000486	Community centers för bögar	Föreningslokaler för bögar||Träffpunkter för bögar	Platser där personer från böggemenskaper möts för sociala, utbildningsrelaterade, fritids- eller organisatoriska aktiviteter.	
homoit0000487	Bögkultur	Homosexuell manlig kultur	Kulturella erfarenheter som delas av medlemmar i böggemenskaper eller produkter av bögkultur, till exempel konst och media skapade av och för bögar, aktivism fokuserad på bögfrågor, och slang som används i böggemenskaper.	
homoit0000488	Gayklubbar	Gay-discon||Gay-diskotek||Gay-nattklubbar	Nattklubbar eller underhållningslokaler där man dansar till inspelad musik. Används för att beskriva diskotek som främst vänder sig till bögar.	
homoit0000489	Bögdramatik	Bögscenkonst||Homosexuell manlig dramatik	Fiktion avsedd för sceniskt framförande med homosexuella manliga gestalter eller teman.	
homoit0000490	Informationscentrum för bögar	Bög-informationscentrum||Informationscentrum för homosexuella män	Institutioner som erbjuder utbildning, stöd och information om manlig homosexualitet och böggemenskaper till bögar.	
homoit0000491	Bögfamiljer	Familjer med homosexuella män	Familjer – biologiska, adoptiva eller valda – där en eller flera personer identifierar sig som bögar.	
homoit0000492	Bögföräldrar	Homosexuella män som är föräldrar	Bögar som är föräldrar.	
homoit0000493	Gay skönlitteratur	Skönlitteratur med bögkaraktärer och/eller tema||Homosexuell manlig litteratur	Litterära verk som beskriver fiktiva händelser eller personer. Används för skönlitteratur med bögar som karaktärer eller teman.	
homoit0000494	Gay for pay		Manliga eller kvinnliga skådespelare, porrskådespelare eller sexarbetare som identifierar sig som heterosexuella men som får betalt för att agera eller uppträda som homosexuella.	
homoit0000496	Bögidentitet	Gayidentitet||Homosexuell manlig identitet	Term som används för att beskriva sexuell identitet hos män och maskulina personer som är sexuellt och/eller romantiskt attraherade av andra män och maskulina personer. Använd inte som en övergripande term för hbtq+-personer.	
homoit0000497	Judiska bögar	Judiska homosexuella män	Bögar som är judar.	
homoit0000498	Bögar som är latines	Latino/a/x bögar||Homosexuella män som är latines	Bögar som är latinamerikaner och som själva identifierar sig som latines (latino, latina eller latinx). Blanda inte ihop med chicano/a/x eller hispanic.	
homoit0000499	Relationer mellan lesbiska och bögar		Relationer och samarbete mellan lesbiska och bögar, inklusive historisk och pågående solidaritet, aktivism och opinionsbildning.	
homoit0000500	Homosexuell frigörelse		En rörelse från slutet av 1960-talet till mitten av 1970-talet som uppmanade lesbiska och bögar att ”komma ut” och offentligt visa sin sexualitet för familj, vänner och kollegor som en form av aktivism och som ett sätt att ersätta skam med stolthet.	
homoit0000501	Bögbibliotek		Bibliotek som samlar material som främst rör bögar eller är avsett att användas av bögar.	
homoit0000502	Böglitteratur	Gaylitteratur||Homosexuell manlig litteratur	Skrivna litterära verk om bögar, manliga homosexuella karaktärer eller homosexuella manliga teman.	
homoit0000503	Bögpar	Homosexuella manliga par	Parrelationer där båda personerna är bögar.	
homoit0000504	Samkönade äktenskap		Juridiskt erkänd förening mellan två personer av samma kön som lever i partnerskap. I Sverige är samkönade och olikakönade äktenskap likvärdiga juridiskt.	
homoit0000505	Dominanta bögar	Dominanta homosexuella män	Bögar som intar en dominant roll inom BDSM och/eller i maktutbytesrelationer med en dominant/underordnad dynamik.	
homoit0000506	Bögar	Gaymän||Homosexuella män	Män som identifierar sig som homosexuella och tillhör böggemenskaper. Används främst för att beskriva män som är uteslutande eller huvudsakligen romantiskt och/eller sexuellt attraherade av andra män.	
homoit0000507	Bögar inom militären	Homosexuella män inom militären	Bögar som tjänstgör inom nationella försvarsstyrkor.	
homoit0000508	Icke-vita bögar	POC-bögar||Bögar som är people of color||Icke-vita homosexuella män||Homosexuella män som är people of color	Bögar som inte är vita och som identifierar sig som icke-vita/people of color.	
homoit0000509	Föräldrar till bögar		Personer som fungerar som föräldrar till en eller flera bögar. För föräldrar som själva är bögar, använd termen ”Bögföräldrar”.	
homoit0000510	Bögrörelser	Bögorganisationer||Organisationer för bögar||Organisationer för homosexuella män	Samlingsterm för aktivism med fokus på bögars rättigheter och frågor som påverkar bögars gemenskaper.	
homoit0000511	Bögmuseum	Gaymuseum	Institutioner som ägnar sig åt insamling, utställning, bevarande och konservering av material som rör manlig homosexualitet, bögar eller bögars historia.	
homoit0000512	Muslimska bögar	Bögmuslimer||Gaymuslimer||Muslimska homosexuella män	Bögar som är muslimer.	
homoit0000513	Bögar som är ursprungsamerikaner		Personer som tillhör ursprungsfolken i det kontinentala USA och Kanada (exklusive inuiter) och som identifierar sig som bögar. Använd mer specifika termer där det är möjligt.	
homoit0000514	Bög-nyhetsbrev	Gaynyhetsbrev||Nyhetsbrev för homosexuella män	Seriella tryckta eller digitala tidskrifter skapade av eller för bögar, ofta med syftet att dela nyheter och information relaterad till böggemenskaper och frågor.	
homoit0000515	Bögtidningar	Gaytidningar||Tidningar för homosexuella män	Seriella tryckta eller digitala publikationer om manlig homosexualitet eller frågor rörande bögar (vanligtvis producerade av bögar eller organisationer) som innehåller nyheter, artiklar, krönikor, korrespondens och annonser.	
homoit0000516	Hedniska bögar	Nyhedniska bögar||Hedniska homosexuella män||Nyhedniska homosexuella män	Bögar som tillhör polyteistiska religioner, eller andra religioner utanför den dominerande kulturen, som ofta innefattar naturdyrkan och/eller det heliga feminina, såsom wicca, druidism, hednisk tro m.m. Används för bögar som själva identifierar sig som hedningar.	
homoit0000517	Bögpoesi	Gaypoesi||Böglyrik||Gaylyrik||Homosexuell manlig poesi||Homosexuell manlig lyrik	Lyriska verk med fokus på homosexuella manliga karaktärer, teman eller identitet.	
homoit0000518	Bögar som är politiska aktivister	Homosexuella män som är politiska aktivister	Bögar som verkar för politisk eller social förändring genom offentlig organisering och mobilisering.	
homoit0000519	Politiska böggrupper	Politiska gaygrupper||Politiska grupper för homosexuella män	Organiserade grupper med fokus på politisk förändring och aktivism för bögars rättigheter, kan vara oberoende eller knutna till politiska partier.	
homoit0000520	Bögporrfilmer	Homosexuell manlig porrfilm	Erotiska eller sexuellt explicita filmer där bögar medverkar.	
homoit0000521	Bögpress	Homosexuell manlig press	Tidningar, tidskrifter eller andra publikationer riktade till bögar och/eller drivna av bögar.	
homoit0000522	Pride	Gay pride	Firande och erkännande av hbtq+-identiteter som bekräftar hbtq+-gemenskapers synlighet, värdighet och mångfald. Termen har ursprungligen främst använts för bögar men idag vanligtvis om pridefirande generellt.	
homoit0000523	Pridefestivaler	Europride||Pride-arrangemang||Prideveckan||Worldpride	En period av offentligt uppmärksammande och firande av hbtq+-personer och hbtq+-kultur, vanligtvis organiserad över en vecka med lokala evenemang, parader, marscher och manifestationer. Prideveckor hålls vid olika tidpunkter under året på olika platser, men infaller ofta i juni i USA för att uppmärksamma Stonewallupproret.	
homoit0000524	Bögpräster	Gaypräster||Homosexuella manliga präster	Bögar som är präster i olika kristna samfund.	
homoit0000526	Protestantiska bögar	Gayprotestanter||Bögprotestanter||Homosexuella manliga protestanter	Bögar som är medlemmar i protestantiska kyrkor.	
homoit0000527	Bögförlag	Homosexuella manliga förlag	Företag och organisationer som publicerar material för bögar eller som behandlar frågor som rör bögar.	
homoit0000528	Bögradio	Homosexuell manlig radio	Ljudinnehåll som sänds i radio, analog eller digital, och som handlar om bögar eller frågor som rör bögar.	
homoit0000529	Bögrelationer	Relationer mellan homosexuella män	Pågående relationer, romantiska, sexuella eller platoniska, mellan två eller flera bögar.	
homoit0000530	Hbtq+inkluderande religiösa grupper		Religiösa grupper som är inkluderande och bekräftande av hbtq+-personer och deras identiteter. Omfattar både större samfund som samfund eller sekter och mindre grupper som specifika kyrkor, moskéer, tempel eller församlingar.	
homoit0000531	Bögars rättigheter	Homosexuella mäns rättigheter	Juridiska, sociala eller etiska principer om frihet eller rättigheter för bögar.	
homoit0000532	Romersk-katolska bögar	Romersk-katolska homosexuella män	Bögar som är medlemmar i den romersk-katolska kyrkan.	
homoit0000533	Bögläsningar	Homosexuella manliga läsningar	Ett sätt att läsa och tolka kulturella uttryck (böcker, filmer, tv-program, tidskrifter etc.) genom ett bögperspektiv, ofta genom att appropriera verk som annars ses som heterosexuella.	
homoit0000534	Shame-rörelsen	Gay shame	Rörelse inom queera gemenskaper som beskrivs som ett radikalt alternativ till att homokultur förs in i mainstream. Rörelsen formulerar en alternativ syn på prideevenemang och relaterade aktiviteter och tar avstånd från ökad kommersialisering, företags­sponsring och så kallade ”säkrare” agendor som syftar till att undvika att stöta sig med heterosexuella allierade och sponsorer.	
homoit0000535	Bögslang	Gayslang||Homosexuell manlig slang	Vardagligt eller informellt språkbruk relaterat till bögar eller som används av bögar.	
homoit0000536	Bögsöner	Gaysöner||Homosexuella söner	Söner som identifierar sig som bögar.	
homoit0000537	Idrottsklubbar för bögar	Manliga homosexuella idrottsklubbar	Idrottsklubbar för bögar, både professionella och amatörbaserade.	
homoit0000538	Gay-straight alliances		Allianser som arbetar för att skolor, idrottsklubbar m.m. ska vara trygga och välkomnande för alla oavsett sexuell läggning eller könsidentitet.	
