identifier	prefLabel	altLabel	description	historyNote
homoit0001746	Negocios orientados a personas queer	Empresas orientadas a personas queer||Compañías orientadas a personas queer	Empresas enfocadas en clientela queer y productos relacionados con comunidades queer.	
homoit0001740	Negocios propriedad de personas queer	Negocios de dueños queer||Compañías de dueños queer||Empresas de propietarios queer||Negocios de dueñas queer||Compañías de dueñas queer||Empresas de propietarias queer	Empresas pertenecientes a personas queer.	
homoit0001229	Queerfobia	Cuirfobia	Antagonismo o disgusto dirigido hacia lo queer como identidad o hacia las personas queer debido a su identidad, percibida o real. La queerfobia puede incluir la negación de la existencia de lo queer, estereotipos, acoso verbal y violencia física.	
homoit0002196	Ficción de personas reales	Real person fiction||RPF	Fanfiction sobre personas reales, como actores o músicos; a menudo, pero no siempre, se utiliza para describir fanfiction que se centra en relaciones (reales o imaginarias) entre celebridades del mismo sexo o del mismo género.	
homoit0000504	Matrimonio entre personas del mismo sexo	Matrimonio gay||Matrimonio lesbiana||Casamiento entre personas del mismo sexo	Unión jurídica entre dos personas del mismo sexo que forman una pareja. En los Estados Unidos, el matrimonio entre personas del mismo sexo se diferencia de las uniones civiles en que el primero se reconoce a nivel federal, mientras que el segundo sólo se reconoce a nivel estatal y puede no ser reconocido por otros estados.	
homoit0000304	Adopción por segundo padrx	Adopción co-parental||Adopción por segundo padre	Un proceso de adopción mediante el cual se establece una relación legal entre padres y/o madres e hijos otorgando al “segundo” padre los mismos derechos que al “primer” padre y/o madre sin que el “primer” padre y/o madre o padre y/o madre legal renuncie a ningún derecho de paternidad. Una segunda adopción o una adopción conjunta puede ser importante para que los padres LGBTQ+ protejan sus derechos de paternidad, ya que la relación del padre y/o madre no biológico puede no ser reconocida en algunas jurisdicciones sin dicha adopción.	
homoit0000662	Relaciones sexuales (actividad)	Coito||Actividad sexual||El acto sexual	Término utilizado para describir la actividad sexual entre dos o más personas, que normalmente implica penetración.	
homoit0001307	Niños y niñas LGBTQ+ abusados sexualmente	Niños LGBTQ abusados sexualmente||Niños y niñas abusados sexualmente (LGBTQ)||Niñxs LGBTQ+ abusados sexualmente	Niños y niñas LGBTQ+ menores de 18 años que actualmente sufren o han sufrido abuso sexual.	
homoit0001692	Ella/La (pronombres)	Ella (pronombre)||Ella/La	Un conjunto de pronombres. Utilizados de la siguiente manera: Ella visitó el website del Homosaurus. Yo la vi navegar el Homosaurus. Ella utiliza el Homosaurus por sí misma.	
homoit0001313	Sissies	Sissy||Cissy	Término peyorativo en Inglés, derivado de la palabra "sister" (hermana), que se aplica a niños u hombres que son percibidos como afeminados o que no se ajustan a los roles masculinos tradicionales.	
homoit0002206	Manips slash	Manipulaciones fotográficas slash||Slash manips||Manipulaciones slash	Manipulaciones fotográficas creadas por fans o deepfakes que representan relaciones sexuales o románticas entre personajes de diversos medios de comunicación. Suele ser de naturaleza erótica o pornográfica. Históricamente se utilizaba solo para parejas hombre-hombre, pero ahora se utiliza de forma más amplia; incluye manips femslash.	
homoit0002208	Terminología slash	Términos slash||Términos de slash	Jerga relacionada con obras de fans sobre relaciones sexuales o románticas entre personajes del mismo sexo o género. Históricamente se utilizaba únicamente para parejas de hombres, pero ahora se utiliza de forma más amplia; incluye terminología femslash.	
homoit0001323	Normas sociales	Reglas sociales	Creencias grupales sobre cómo deberían comportarse los miembros de tal grupo en un contexto determinado.	
homoit0001330	Hijos de personas bisexuales		Hijos que tienen uno o más padres bisexuales. Para los hijos que son bisexuales, utilice el término "hijos bisexuales".	
homoit0001331	Hijos de hombres gay		Hijos que tienen uno o más padres gay. Para los hijos que son gay, utilice el término "hijos gay".	
homoit0001335	Nalgada	Spanking||Azotainas||Zurras eróticas||Disciplina inglesa||Palmada||Zurras	Golpear las nalgas, normalmente con la mano o con una paleta, como forma de juego de impacto.	
homoit0003115	Camisa de fuerza	Straitjacket||Straightjacket	Un tipo de chaqueta utilizada para sujetar la parte superior del cuerpo.	
homoit0001343	Strippers	Estriptís||Estriptis||Estripers	Personas trabajadoras sexuales que se desnudan al ritmo de la música mientras utilizan una barra para realizar movimientos de baile, ya sea en un local como un club de striptease o por encargo en fiestas privadas. Para el striptease realizado por gente aficionada en entornos privados, utilice «Stripping».	
homoit0001344	Estriptís	Striptease||Desnudarse||Estriptis	Una forma de danza erótica durante la cual la persona que lo interpreta se desnuda gradualmente de una manera seductora y sexualmente sugerente.	
homoit0001346	Sufragistas	Suffragettes	Mujeres que buscan el derecho al voto, a menudo mediante protestas organizadas; normalmente se utiliza para describir a miembros de movimientos políticos de finales del siglo XIX y principios del XX que se centraban en el derecho de las mujeres al voto en Estados Unidos y Gran Bretaña.	
homoit0001365	Teorías	Teoría	Sistemas de ideas destinados a explicar un fenómeno particular.	
homoit0001366	Terapias	Tipos de terapia	Tratamientos que abordan discapacidades, enfermedades, dolencias o trastornos a través del asesoramiento y la rehabilitación.	
homoit0001696	Elle/Le (pronombres)	Elle (pronombre)||Elle/Le	Un conjunto de pronombres. Utilizados de la siguiente manera: Elle visitó el website del Homosaurus. Yo le vi navegar el Homosaurus. Elle utiliza el Homosaurus por sí misme.	
homoit0001695	Elle (pronombres)		Un conjunto de pronombres. Utilizados de la siguiente manera: Elle visitó el website del Homosaurus. Yo le vi navegar el Homosaurus. Elle utiliza el Homosaurus por sí misme.	
homoit0001374	Tomboys	Tomboy	Termino en ingles que se refiere a niñas que exhiben algunas características asociadas con las expectativas de género para los niños.	
homoit0001642	Mujeres transgénero	Mujeres trans	Mujeres a las que se les asignó al sexo masculino al nacer.	
homoit0001382	Personas transfemeninas	Personas transfem	Personas que se identifican parcial o totalmente con una identidad de género femenina y a quienes normalmente (pero no siempre) se les asignó al sexo masculino al nacer.	
homoit0001390	Artistas transgénero		Artistas que son transgénero.	
homoit0001395	Playas transgénero	Playas trans	Playas reservadas para uso por personas transgénero o playas conocidas por ser frecuentadas por personas transgénero.	
homoit0001397	Librerías transgénero	Tiendas de libros transgénero	Librerías que venden materiales destinados a personas transgénero o que abordan temas relacionados con experiencias transgénero.	
homoit0001775	Cocinerxs transgénero	Chefs transgénero||Cocineros transgénero||Cocineras transgénero||Chefs trans||Concinerxs trans||Cocineros trans||Cocineras trans	Personas transgénero que son cocineras profesionales capacitadas y que normalmente desempeñan un papel de liderazgo en la cocina en la que trabajan.	
homoit0001400	Niños y niñas transgénero	Niñxs transgénero||Niños y niñas trans||Niñxs trans	Niñxs menores de 18 años que se autoidentifican como transgénero.	
homoit0001402	Clero transgénero	Pastores transgénero	Personas transgénero que están ordenadas para deberes religiosos, particularmente en la Iglesia cristiana.	
homoit0003045	Estudiantes universitarios transgénero	Universitarios transgénero	Personas transgénero que asisten a la universidad.	
homoit0001403	Comunidad transgénero	Comunidad trans	Grupos de personas que comparten la experiencia de ser transgénero.	
homoit0001420	Dominantes transgénero	Amos transgénero	Personas transgénero que forman parte de la escena BDSM y asumen el rol dominante en las relaciones sexuales con una dinámica dominante/sumisa.	
homoit0001410	Dominatrices transgénero	Amas transgénero	Mujeres que desempeñan un papel dominante en las actividades de BDSM; utilícese para dominatrices que se autoidentifican como transgénero.	
homoit0001721	Empleo transgénero		El acto de emplear a personas transgénero.	
homoit0001429	Paganos transgénero	Paganos trans	Personas transgénero que son miembros de religiones politeístas u otras religiones fuera de la cultura dominante que típicamente incorporan el culto a la naturaleza y/o lo sagrado femenino, como la Wicca, el druidismo, el paganismo, etc. Utilícese para describir a las personas transgénero que se autoidentifican como paganas.	
homoit0002370	Parejas transgénero de otras personas		Personas transgénero que son parejas románticas, sexuales o de juego de otra persona o personas.	
homoit0001431	Personas transgénero en el ejército	Personas transgénero en las fuerzas armadas||Personas trans en el ejército	Personas transgénero que sirven en las fuerzas armadas estatales y nacionales.	
homoit0002033	Personas transgénero en el lugar de trabajo	Personas trans en el lugar de trabajo	La presencia de personas transgénero en el lugar de trabajo, incluida la aceptación de los trabajadores transgénero y los problemas a los que se enfrentan.	
homoit0001433	Poesía transgénero	Poesía trans	Obras literarias, normalmente escritas en verso, que se centran en personajes transgénero, temas transgénero o la identidad transgénero.	
homoit0001435	Películas porno transgénero	Películas pornográficas transgénero||Películas porno trans	Películas eróticas o sexualmente explícitas protagonizadas por personas transgénero.	
homoit0001436	Prensa transgénero	Diarios transgénero||Prensa trans	Periódicos, revistas u otros medios editoriales dirigidos a audiencias transgénero y/o operados por personas transgénero.	
homoit0001439	Protestantes transgénero	Protestantes trans	Personas transgénero que son miembros de la Iglesia protestante.	
homoit0001440	Editoriales transgénero	Editoriales trans	Empresas y organizaciones que publican materiales para comunidades transgénero o que abordan asuntos transgénero.	
homoit0001441	Radio transgénero	Radio trans	Contenidos auditivos transmitidos por radio (analógica o digital) sobre personas transgénero y asuntos transgénero.	
homoit0001442	Relaciones transgénero	Relaciones trans	Conexiones continuas (románticas, sexuales o platónicas) entre dos o más personas transgénero.	
homoit0001437	Trabajadores sexuales transgénero	Prostitutxs transgénero||Prostitutos transgénero||Prostitutas transgénero||Trabajo sexual transgénero	Personas transgénero que reciben dinero o bienes a cambio de servicios o actuaciones sexuales. Se utiliza para describir a las personas transgénero que trabajan en el amplio espectro del trabajo sexual.	
homoit0002002	Sobrevivientes transgénero de acoso	Sobrevivientes trans de acoso	Personas transgénero que han sufrido y sobrevivido acoso debido a su identidad de género; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0001448	Sobrevivientes transgénero de crímenes de odio	Sobrevivientes trans de crímenes de odio	Personas transgénero que han sufrido y sobrevivido crímenes de odio; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0001449	Sobrevivientes transgénero de violación	Sobrevivientes trans de violación	Personas transgénero que han sufrido y sobrevivido una violación; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0001450	Sobrevivientes transgénero de abuso sexual	Sobrevivientes trans de abuso sexual	Personas transgénero que han sufrido y sobrevivido abusos sexuales; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0001451	Sobrevivientes transgénero de guerra	Sobrevivientes trans de guerra	Personas transgénero que han sufrido y sobrevivido la guerra; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0001993	Víctimas transgénero de acoso	Víctimas trans de acoso	Personas transgénero que han sufrido acoso debido a su identidad de género y pueden o no haber sobrevivido; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0001456	Víctimas transgénero de crímenes de odio	Víctimas trans de crímenes de odio	Personas transgénero que han sufrido crímenes de odio y pueden o no haber sobrevivido; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0001457	Víctimas transgénero de violación	Víctimas trans de violación	Personas transgénero que han sufrido una violación y pueden o no haber sobrevivido; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0001458	Víctimas transgénero de abuso sexual	Víctimas trans de abuso sexual	Personas transgénero que han sufrido abuso sexual y pueden o no haber sobrevivido; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0001459	Víctimas transgénero de guerra	Víctimas trans de guerra	Personas transgénero que han sufrido la guerra y que pueden haber sobrevivido o no; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0001745	Negocios orientados a personas transgénero	Empresas orientadas a personas transgénero||Compañías orientadas a personas transgénero	Empresas enfocadas en clientela transgénero y productos relacionados con comunidades transgénero.	
homoit0001466	Personas transmasculinas	Personas transmasc	Personas trans asignadas al sexo femenino al nacer que se autoidentifican parcial o totalmente con un género masculino.	
homoit0001380	Transexualidad	Transsexualidad	Término utilizado para describir la identidad de las personas que hacen la transición de mujer a hombre o de hombre a mujer. Generalmente se refiere a personas que hacen la transición de sus cuerpos físicos para alinearse con sus identidades de género. Aunque este término fue popular en el siglo XX y todavía se utiliza hoy en día, ha sido reemplazado en gran medida por "identidad transgénero" e "identidad trans". Algunas personas, pero no todas, consideran este término obsoleto y ofensivo. Utilícese únicamente para describir a personas que se identifiquen como transexuales.	
homoit0001472	Tribadas	Tribades	Término histórico para personas que ejercen la práctica sexual del tribadismo; utilícese únicamente en contextos históricos.	
homoit0002681	Librerias dos espíritus	Tiendas de libros dos espíritus	Librerías que venden materiales destinados al uso de personas dos espíritus o que abordan temas relacionados con las comunidades dos espíritus.	
homoit0001778	Cocineros dos espíritus	Chefs dos espíritus	Personas dos espíritus que son cocineras profesionales capacitadas y que normalmente desempeñan un papel de liderazgo en la cocina en la que trabajan.	
homoit0003046	Estudiantes universitarios dos espíritus	Universitarios dos espíritus	Personas dos espíritus que asisten a la universidad.	
homoit0002692	Empleo dos espíritus		El acto de emplear a personas dos espíritus.	
homoit0002666	Personas dos espíritus neurodivergentes	Personas neurodivergentes dos espíritus	Personas dos espíritus cuyos cerebros procesan, aprenden y/o se comportan de forma diferente a lo que la sociedad considera típico. Algunas de estas diferencias neurológicas pueden presentarse como dificultades de aprendizaje, trastornos médicos y otras condiciones.	
homoit0002719	Prensa dos espíritus	Diarios dos espíritus	Periódicos, revistas u otros medios editoriales dirigidos a audiencias dos espíritus y/o operados por personas dos espíritus.	
homoit0002686	Cuentos cortos dos espíritus	Relatos dos espíritus	Obras literarias escritas que son breves y detallan un incidente o concepto autónomo; utilícese en referencia a historias cortas que se centren en personajes o temas dos espíritus.	
homoit0002724	Jerga dos espíritus	Argot dos espíritus	Lenguaje coloquial o informal en relación a la identidad dos espíritus o utilizado por personas dos espíritus.	
homoit0002728	Sobrevivientes dos espíritus de abuso sexual		Personas dos espíritus que han sufrido y sobrevivido a abusos sexuales; siga la preferencia de la persona sobre el uso de "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0003058	Dispositivo de vacío	Bomba de clítoris||Succionador de pezón||Succionador de clítoris||Succionador de pene||Vacuum pumps	Una ayuda o accesorio sexual que se coloca sobre y alrededor de los genitales. El dispositivo crea una succión que hincha y agranda los genitales.	
homoit0002279	WLW (Mujeres que aman mujeres)	Mujeres amando mujeres||Mujeres amando a mujeres||Women loving women	Término de la jerga utilizado para describir a mujeres que tienen relaciones románticas y/o sexuales con otras mujeres; del ingles "Women Loving Women". Puede utilizarse para describir a mujeres que están exclusiva o principalmente interesadas en mujeres, así como a mujeres que también están interesadas en personas de otros o todos los géneros. Utilícese únicamente para describir a personas que se identifiquen como WLW.	
homoit0001508	Wolves (Cultura gay)	Lobos||Lobos (Cultura gay)	Término de la jerga estadounidense para hombres gay masculinos y corpulentos que a menudo se caracterizan por tener cuerpos peludos y vello facial; normalmente se utiliza para personas que son más agresivas y abiertamente masculinas que los osos.	
homoit0003176	Mujeristas	Womanism	Una persona que se suscribe el mujerismo, una ideología que surgió de la indiferencia percibida del movimiento feminista hacia las necesidades de las mujeres negras, que a menudo son excluidas de las categorías de "femenino" y "feminidad" tal como las entienden las feministas blancas. Al centro del mujerismo está la idea de que el feminismo dominante es un movimiento liderado por mujeres blancas para servir a los objetivos de las mujeres blancas, que pueden ser indiferentes o incluso opuestos a las necesidades de las mujeres negras. Utilícese para recursos sobre mujeristas o cuando una persona se identifica como tal.	
homoit0000433	Trabajadoras sexuales mujeres	Prostitutas||Prostitución femenina||Trabajo sexual femenino	Personas lesbianas que reciben dinero o bienes a cambio de servicios o actuaciones sexuales. Se utiliza para describir a las personas lesbianas que trabajan en el amplio espectro del trabajo sexual.	
homoit0001511	Librerías para mujeres	Librerias de mujeres	Librerías que venden materiales destinados para el uso de mujeres o que abordan temas relacionados con las mujeres.	
homoit0003047	Lucha (deporte)	Luchar||Lucha	Una actividad competitiva, social o erótica que involucra a dos o más personas luchando entre sí, tratando de arrojar o forzar a la otra persona(s) al suelo.	
