identifier	prefLabel	altLabel	description	historyNote
homoit0003369	Derechos reproductivos		Principios jurídicos, sociales o éticos de libertad en torno a la salud reproductiva y la toma de decisiones. A menudo, se utiliza para referirse al derecho de una persona a su autonomía corporal y al acceso a métodos anticonceptivos legales y seguros, al aborto, a la reproducción asistida y a la atención prenatal y obstétrica.	
homoit0003425	Personas no binarias romaníes	Personas romaníes no binarias||Romaníes no binarixs||No binarixs romaníes	Personas no binarias que son romaníes o parte del pueblo indoeuropeo tradicionalmente nómada.	
homoit0003377	Personas arrománticas rurales	Personas rurales arrománticas	Personas arrománticas que viven o se consideran originarias de zonas agrícolas o forestales con baja densidad de población.	
homoit0003376	Personas asexuales rurales	Personas rurales asexuales	Personas asexuales que viven o se consideran originarias de zonas agrícolas o forestales con baja densidad de población.	
homoit0003373	Personas bisexuales rurales	Personas rurales bisexuales	Personas bisexuales que viven o se consideran originarias de zonas agrícolas o forestales con baja densidad de población.	
homoit0003372	Hombres gay rurales	Hombres rurales gay	Hombres gay que viven o se consideran originarias de zonas agrícolas o forestales con baja densidad de población.	
homoit0003378	Personas intersexuales rurales	Personas rurales intersexuales||Personas intersex rurales||Personas rurales intersex	Personas intersexuales que viven o se consideran originarias de zonas agrícolas o forestales con baja densidad de población.	
homoit0003371	Lesbianas rurales		Lesbianas que viven o se consideran originarias de zonas agrícolas o forestales con baja densidad de población.	
homoit0003370	Personas LGBTQ+ rurales	Personas rurales LGBTQ+||Personas rurales (LGBTQ)||Personas (LGBTQ) rurales	Personas LGBTQ+ que viven o se consideran originarias de zonas agrícolas o forestales con baja densidad de población.	
homoit0003379	Personas no binarias rurales	Personas rurales no binarias	Personas no binarias que viven o se consideran originarias de zonas agrícolas o forestales con baja densidad de población.	
homoit0003375	Personas queer rurales	Personas rurales queer	Personas queer que viven o se consideran originarias de zonas agrícolas o forestales con baja densidad de población.	
homoit0003374	Personas transgénero rurales	Personas trans rurales||Personas rurales trans||Personas rurales transgénero	Personas transgénero que viven o se consideran originarias de zonas agrícolas o forestales con baja densidad de población.	
homoit0003380	Personas dos espíritus rurales	Personas rurales dos espíritus	Personas dos espíritus que viven o se consideran originarias de zonas agrícolas o forestales con baja densidad de población.	
homoit0003331	Personas arrománticas rusas	Rusos arrománticos||Rusas arrománticas	Personas arrománticas de etnia o nacionalidad rusa.	
homoit0003320	Personas asexuales rusas	Rusos asexuales||Rusas asexuales	Personas asexuales de etnia o nacionalidad rusa.	
homoit0003321	Personas bisexuales rusas	Rusos bisexuales||Rusas bisexuales	Personas bisexuales de etnia o nacionalidad rusa.	
homoit0003328	Personas demisexuales rusas	Rusos demisexuales||Rusas demisexuales	Personas demisexuales de etnia o nacionalidad rusa.	
homoit0003322	Hombres gay rusos	Rusos gay	Hombres gay de etnia o nacionalidad rusa.	
homoit0003330	Personas grisrománticas rusas	Rusos grisrománticos||Rusas grisrománticas	Personas grisrománticas de etnia o nacionalidad rusa.	
homoit0003323	Personas intersexuales rusas	Personas intersex rusas||Rusos intersex||Rusos intersexuales||Rusas intersex||Rusas intersexuales	Personas intersexuales de etnia o nacionalidad rusa.	
homoit0003324	Lesbianas rusas		Lesbianas de etnia o nacionalidad rusa.	
homoit0003319	Personas LGBTQ+ rusas	Rusos LGBTQ+||Rusos (LGBTQ)||Rusas LGBTQ+||Rusas (LGBTQ)||Personas (LGBTQ) rusas	Personas LGBTQ+ de etnia o nacionalidad rusa.	
homoit0003329	Personas megasexuales rusas	Rusos megasexuales||Rusas megasexuales	Personas megasexuales de etnia o nacionalidad rusa.	
homoit0003326	Personas no binarixs rusxs	Rusxs no binarixs||No binarixs rusxs	Personas no binarias de etnia o nacionalidad rusa.	
homoit0003325	Personas queer rusas	Rusos queer||Rusas queer	Personas queer de etnia o nacionalidad rusa.	
homoit0003327	Personas transgénero rusas	Personas trans rusas||Rusos transgénero||Rusos trans||Rusas transgénero||Rusas trans	Personas transgénero de etnia o nacionalidad rusa.	
homoit0002874	Hiperplasia adrenal congénita con pérdida de sal		Las personas que padecen hiperplasia suprarrenal congénita (HSC) con pérdida de sal, un subtipo de HSC clásica, sufren «pérdida de sal», una situación peligrosa en la que los bajos niveles de aldosterona hacen que el organismo pierda demasiado sodio. Pueden sufrir crisis suprarrenales potencialmente mortales, especialmente cuando su organismo está sometido a estrés.	
homoit0000012	Tiendas eróticas	Boutiques eróticas||Tiendas para adultos||Sex shops||Tiendas de entretenimiento adulto	Comercios que venden productos relacionados con el sexo y el ocio sexual, incluidos juguetes sexuales, lencería, pornografía y otros productos relacionados.	
homoit0002209	Vidding slash	Slash vidding	Creación de vídeos sobre relaciones sexuales o románticas entre parejas del mismo sexo o género utilizando escenas de televisión, películas o videojuegos. Históricamente se utilizaba sólo para parejas hombre-hombre, pero ahora se utiliza más ampliamente; incluye el femslash vidding.	
homoit0003305	Personas arrománticas indígenas sudamericanas	Personas indígenas sudamericanas arrománticas||Personas nativas arrománticas sudamericanas||Personas sudamericanas indígenas arrománticas||Personas sudamericanas nativas arrománticas	Personas que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como arrománticas.	
homoit0003294	Personas asexuales indígenas sudamericanas	Personas indígenas sudamericanas asexuales||Personas nativas asexuales sudamericanas||Personas sudamericanas indígenas asexuales||Personas sudamericanas nativas asexuales	Personas que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como asexuales.	
homoit0003295	Personas bisexuales indígenas sudamericanas	Personas indígenas sudamericanas bisexuales||Personas nativas bisexuales sudamericanas||Personas sudamericanas indígenas bisexuales||Personas sudamericanas nativas bisexuales	Personas que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como bisexuales.	
homoit0003302	Personas demisexuales indígenas sudamericanas	Personas indígenas sudamericanas demisexuales||Personas nativas demisexuales sudamericanas||Personas sudamericanas indígenas demisexuales||Personas sudamericanas nativas demisexuales	Personas que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como demisexuales.	
homoit0003296	Hombres gay indígenas sudamericanos	Hombres gay indígenas sudamericanos||Hombres gay nativos sudamericanos||Hombres gay sudamericanos indígenas||Hombres gay sudamericanos nativos	Hombres que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como gay.	
homoit0003304	Personas grisrománticas indígenas sudamericanas	Personas indígenas sudamericanas grisrománticas||Personas nativas grisrománticas sudamericanas||Personas sudamericanas indígenas grisrománticas||Personas sudamericanas nativas grisrománticas	Personas que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como grisrománticas.	
homoit0003297	Personas intersexuales indígenas sudamericanas	Personas indígenas sudamericanas intersexuales||Personas nativas intersexuales sudamericanas||Personas sudamericanas indígenas intersexuales||Personas sudamericanas nativas intersexuales||Personas intersex indígenas sudamericanas	Personas que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como intersexuales.	
homoit0003298	Lesbianas indígenas sudamericanas	Lesbianas indígenas sudamericanas||Lesbianas nativas sudamericanas||Lesbianas sudamericanas indígenas||Lesbianas sudamericanas nativas	Personas que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como lesbianas.	
homoit0003293	Personas LGBTQ+ indígenas sudamericanas	Personas indígenas sudamericanas LGBTQ+||Personas nativas LGBTQ+sudamericanas||Personas sudamericanas indígenas LGBTQ+||Personas sudamericanas nativas LGBTQ+	Personas que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como LGBTQ+. Utilícese términos más específicos siempre que sea posible.	
homoit0003303	Personas megasexuales indígenas sudamericanas	Personas indígenas sudamericanas megasexuales||Personas nativas megasexuales sudamericanas||Personas sudamericanas indígenas megasexuales||Personas sudamericanas nativas megasexuales	Personas que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como megasexuales.	
homoit0003300	Personas no binarias indígenas sudamericanas	Personas indígenas sudamericanas no binarias||Personas nativas no binarias sudamericanas||Personas nativas no binarias sudamericanxs||Personas sudamericanas indígenas no binarias||Personas sudamericanas nativas no binarias	Personas que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como no binarias.	
homoit0003299	Personas queer indígenas sudamericanas	Personas indígenas sudamericanas queer||Personas nativas queer sudamericanas||Personas sudamericanas indígenas queer||Personas sudamericanas nativas queer	Personas que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como queer.	
homoit0003301	Personas transgénero indígenas sudamericanas	Personas trans indígenas sudamericanas||Personas indígenas sudamericanas trans||Personas nativas trans sudamericanas||Personas sudamericanas indígenas trans||Personas sudamericanas nativas trans||Personas indígenas sudamericanas transgénero||Personas nativas transgénero sudamericanas||Personas sudamericanas indígenas transgénero||Personas sudamericanas nativas transgénero	Personas que forman parte de los pueblos indígenas de Sudamérica y se autoidentifican como transgénero.	
homoit0003426	Personas no binarixs sudasiáticxs	Personas sudasiáticas no binarias||Personas no binarias sudasiáticas	Personas no binarias que pertenecen a o descienden de los grupos etnolingüísticos del sur de Asia.	
homoit0003510	Prohibiciones en los deportes	Prohibiciones en el deporte	Leyes o políticas instituidas para impedir que las personas trans y no binarias participen en ligas o competencias deportivas clasificadas por género, normalmente para obligar a lxs jugadorxs a competir según su sexo asignado al nacer y no según su identidad de género. Esto va desde la penalización de las escuelas y programas que permiten la participación de jóvenes trans y no binarixs hasta la prohibición de que lxs jugadorxs, especialmente las mujeres trans, compitan en ligas o competencias deportivas clasificadas por género.	
homoit0001852	Aparatos para orinar de pie	Aparatos para mear de pie	Dispositivos diseñados para permitir a las personas orinar de pie; a menudo utilizados por hombres trans o personas transmasculinas para orinar en urinarios públicos sin arriesgar su seguridad.	
homoit0002876	Factor esteroidogénico 1	Proteína SF-1	La proteína del factor esteroidogénico 1 (SF-1) es un factor de transcripción implicado en la determinación del sexo. La proteína SF-1 controla la actividad de genes relacionados con los gónadas y las glándulas suprarrenales.	
homoit0003275	Académicos transgénero	Profesores de universidad transgénero||Investigadores transgénero||Académicos trans||Profesores de universidad trans||Investigadores trans||Profesoras de universidad transgénero||Investigadoras transgénero||Académicas transgénero||Profesoras de universidad trans||Investigadoras trans||Académicas trans	Investigadores y/o educadores transgénero que trabajan en la enseñanza superior.	
homoit0003492	Literatura infantil transgénero	Literatura transgénero infantil||Literatura infantil trans||Literatura trans infantil	Obras literarias escritas para un público de lectores de hasta 12 años de edad, también conocidas como literatura infantil. Se utiliza en referencia a la literatura infantil centrada en personajes o temas transgénero.	
homoit0003431	Novelas gráficas transgénero	Novelas gráficas trans	Obras formadas por imágenes secuenciales a menudo acompañadas de texto que suelen contener historias independientes; se utiliza en referencia a las novelas gráficas centradas en personajes o temas transgénero.	
homoit0003504	Prohibiciones de asistencia médica transgénero	Prohibiciones de asistencia médica trans	Leyes o políticas instituidas para impedir que las personas trans y no binarixs busquen tratamiento o atención médica para la afirmación de su género, incluidos, entre otros, la cirugía, el tratamiento hormonal y la atención de salud mental.	
homoit0003502	Prohibiciones de asistencia médica transgénero para niños y jóvenes	Prohibiciones de asistencia médica transgénero para niñxs y jóvenes||Prohibiciones de asistencia médica trans para niños y jóvenes||Prohibiciones de asistencia médica trans para niñxs y jóvenes	Leyes o políticas instituidas para impedir que las personas jóvenes y niñxs trans y no binarixs busquen tratamiento o atención médica para la afirmación de su género, incluidos, entre otros, la cirugía, el tratamiento hormonal y la atención de salud mental.	
homoit0003518	Pintores transgénero	Pintores trans||Pintoras trans||Pintoras transgénero	Personas transgénero que pintan, ya sea profesionalmente o por afición.	
homoit0003450	Fotógrafos transgénero	Fotógrafos trans||Fotógrafas trans||Fotógrafas transgénero	Personas transgénero que toman fotografías, ya sea profesionalmente o por afición.	
homoit0003199	Solidaridad transgénero	Solidaridad trans	Un sentido de compañerismo y unidad general de propósito, interés político y/o simpatías comunitarias basadas en experiencias compartidas como personas transgénero.	
homoit0003260	Docentes transgénero	Profesores trans||Profesoras trans||Profesoras transgénero||Profesores transgénero	Docentes o profesores que se autoidentifican como transgénero.	
homoit0003351	Unitarios universalistas transgénero	Personas unitarias universalistas transgénero||Personas transgénero unitarias universalistas||Personas trans unitarias universalistas||Personas unitarias universalistas trans	Personas transgénero que son miembros de la Iglesia Unitaria Universalista.	
homoit0003213	Sitios web transgénero	Sitios web trans	Páginas web públicas que tratan principalmente sobre comunidades y temas transgénero, así como páginas web destinadas a personas transgénero.	
homoit0003467	Sobrevivientes jóvenes transgénero de bullying	Sobrevivientes jóvenes trans de bullying	Jóvenes transgénero de entre 12 y 18 años que han sufrido y sobrevivido al acoso debido a su identidad sexual. Siga la preferencia de la persona por "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0003481	Víctimas jóvenes transgénero de bullying	Víctimas jóvenes trans de bullying	Jóvenes transgénero de entre 12 y 18 años que han sufrido acoso debido a su identidad sexual y que pueden o no haber sobrevivido. Seguir la preferencia del la persona por "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0003501	Bebés de jeringa		Bebés concebidos mediante inseminación artificial casera, específicamente inyectando semen en la vagina con una jeringa. Existe una amplia historia de inseminación artificial casera realizada por personas LGBTQ+, incluidos hombres gay que aportan semen para ayudar a parejas lesbianas a concebir.	
homoit0003276	Académicos dos espíritus	Profesores de universidad dos espíritus||Investigadores dos espíritus||Profesoras de universidad dos espíritus||Investigadoras dos espíritus||Académicas dos espíritus	Investigadores y/o educadores dos espíritus que trabajan en la enseñanza superior.	
homoit0002688	Niños dos espíritus	Niñas dos espíritus	Niños (normalmente menores de 18 años) que son dos espíritus.	
homoit0003498	Literatura infantil dos espíritus	Literatura dos espíritus infantil	Obras literarias escritas para un público de lectores de hasta 12 años de edad, también conocidas como literatura infantil. Se utiliza en referencia a la literatura infantil centrada en personajes o temas dos espíritus.	
homoit0003241	Hijas dos espíritus		Personas dos espíritus que son hijas. Utilícese únicamente para personas que se autoidentifican como hijas.	
homoit0003242	Padres dos espíritus		Personas dos espíritus que son padres. Utilícese únicamente para personas que se autoidentifican como padres.	
homoit0003243	Madres dos espíritus		Personas dos espíritus que son madres. Utilícese únicamente para describir a personas que se autoidentifican como madres.	
homoit0003436	Pintores dos espíritus	Pintoras dos espíritus	Personas dos espíritus que pintan, ya sea profesionalmente o por afición.	
homoit0003453	Fotógrafos dos espíritus	Fotógrafas dos espíritus	Personas dos espíritus que toman fotografías, ya sea profesionalmente o por afición.	
homoit0003209	Solidaridad dos espíritus		Un sentido de compañerismo y unidad general de propósito, interés político y/o simpatías comunitarias basadas en experiencias compartidas como personas dos espíritus.	
homoit0003244	Hijos dos espíritus		Personas dos espíritus que son hijos. Utilícese únicamente para personas que se autoidentifican como hijos.	
homoit0003261	Docentes dos espíritus	Profesoras dos espíritus||Profesores dos espíritus	Docentes o profesores que se autoidentifican como dos espíritus.	
homoit0003222	Sitios web dos espíritus		Páginas web públicas que tratan principalmente sobre comunidades y temas dos espíritus, así como páginas web destinadas a personas dos espíritus.	
homoit0003473	Sobrevivientes jóvenes dos espíritus de bullying		Jóvenes dos espíritus de entre 12 y 18 años que han sufrido y sobrevivido al acoso debido a su identidad sexual. Siga la preferencia de la persona por "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0003487	Víctimas jóvenes dos espíritus de bullying		Jóvenes transgénero de entre 12 y 18 años que han sufrido acoso debido a su identidad sexual y que pueden o no haber sobrevivido. Siga la preferencia de la persona por "víctimas" o "sobrevivientes" siempre que sea posible.	
homoit0003346	Personas arrománticas ucranianas	Ucranianos arrománticos||Ucranianas arrománticas	Personas arrománticas que son de etnia o nacionalidad ucraniana.	
homoit0003335	Personas asexuales ucranianas	Ucranianos asexuales||Ucranianas asexuales	Personas asexuales que son de etnia o nacionalidad ucraniana.	
homoit0003336	Personas bisexuales ucranianas	Ucranianos bisexuales||Ucranianas bisexuales	Personas bisexuales que son de etnia o nacionalidad ucraniana.	
homoit0003343	Personas demisexuales ucranianas	Ucranianos demisexuales||Ucranianas demisexuales	Personas demisexuales que son de etnia o nacionalidad ucraniana.	
homoit0003337	Hombres gay ucranianos	Ucranianos gay	Hombres gay que son de etnia o nacionalidad ucraniana.	
homoit0003345	Personas grisrománticas ucranianas	Ucranianos grisrománticos||Ucranianas grisrománticas	Personas arrománticas que son de etnia o nacionalidad ucraniana.	
homoit0003338	Personas intersexuales ukranianas	Ucranianos intersexuales||Ucranianos intersex||Ucranianas intersexuales||Ucranianas intersex	Personas intersexuales que son de etnia o nacionalidad ucraniana.	
homoit0003339	Lesbianas ucranianas	Ucranianas lesbianas	Lesbianas que son de etnia o nacionalidad ucraniana.	
homoit0003334	Personas LGBTQ+ ucranianas	Ucranianos LGBTQ+||Ucranianos LGBTQ||Ucranianos (LGBTQ)||Ucranianas LGBTQ+||Ucranianas LGBTQ||Ucranianas (LGBTQ)	Personas LGBTQ+ que son de etnia o nacionalidad ucraniana.	
homoit0003344	Personas megasexuales ucranianas	Ucranianos megasexuales||Ucranianas megasexuales	Personas megasexuales que son de etnia o nacionalidad ucraniana.	
homoit0003341	Personas no binarias ucranianas	Ucranianxs no binarixs||No binarixs ucranianxs	Personas no binarias que son de etnia o nacionalidad ucraniana.	
homoit0003340	Personas queer ucranianas	Ucranianos queer||Ucranianas queer	Personas queer que son de etnia o nacionalidad ucraniana.	
homoit0003342	Personas transgénero ucranianas	Ucranianos trans||Ucranianos transgénero||Personas trans ucranianas||Ucranianas trans||Ucranianas transgénero||	Personas transgénero que son de etnia o nacionalidad ucraniana.	
homoit0000211	Vampirismo (sexo)	Blood sports||Sexo vampiresco	Prácticas sexuales o fetiches centrados en el "estilo de vida vampírico"; puede ser un subconjunto de comunidades BDSM e incluir juegos de roles, consumo de sangre, etc.	
homoit0003381	Personas no binarias blancas	Personas caucásicas no binarias||Personas blancas no binarias	Personas no binarias que son blancas.	
