identifier	prefLabel	altLabel	description	historyNote
homoit0003765	Anti-sekswerk feminisme		Een vorm van feminisme die beweert dat sekswerk inherent dwingend en uitbuitend is. Hoewel niet alle sekswerkers vrouwen zijn en niet alle klanten mannen, richt anti-sekswerkfeminisme zich grotendeels op deze genderdynamiek, en ziet sekswerk als een resultaat en versterking van het patriarchaat.	
homoit0002275	Derde feministische golf		Periode van feministische politieke activiteit die begon in de vroege jaren 1990 die diversiteit en individualisme bij vrouwen omarmde en probeerde te herdefiniëren wat het betekende om feministe te zijn. De derde golf wordt gekenmerkt door de opkomst van nieuwe feministische bewegingen en theorieën zoals intersectionaliteit, sekspositiviteit, ecofeminisme, transfeminisme en postmodern feminisme.	
homoit0000387	Ecofeminisme		sociale en politieke stroming die ecologisme en feminisme met elkaar verbindt	
homoit0000444	Eerste feministische golf		Periode van vrouwenrechtenactivisme in de 19e en vroege 20e eeuw die vooral gericht was op wettelijke rechten zoals het stemrecht voor vrouwen	
homoit0003121	Feministische seksoorlogen	Seksoorlogen	Een periode van debatten die begon in de jaren 1970 tussen verschillende scholen en facties van feministisch denken over seksuele vrijheid, sekswerk, pornografie, kink en sadomasochisme, seksspeeltjes, butch/femme en transidentiteiten.	
homoit0000622	Heterofeminisme		Een vorm van feminisme die prioriteit geeft aan de ervaringen van heteroseksuele vrouwen en zich richt op het waarborgen van billijke economische, politieke en sociale rechten voor heteroseksuele vrouwen. Vaak gezien als tegenstelling tot politiek lesbianisme.	
homoit0000741	Lesbisch feminisme		Een culturele beweging en kritische blik die in de jaren zeventig en tachtig vooral in Noord-Amerika en West-Europa ontstond als gevolg van onvrede met de vrouwenbevrijdingsbeweging en de homobevrijdingsbeweging. Lesbisch feminisme moedigt vrouwen aan om hun inspanningen, activiteiten en relaties te richten op andere vrouwen in plaats van mannen, waarbij ze vaak pleiten voor lesbianisme als het logische gevolg van feminisme.	
homoit0001230	Radicaal feminisme		heeft als uitgangspunt dat seksualiteit en (mannelijk) geweld aan de basis liggen van vrouwen-onderdrukking en dus niet wettelijke of economische ongelijkheid	
homoit0003101	Seks-positief feminisme		Een brede feministische beweging, die seksuele bevrijding, sekswerkers, pornografie en vrijheid van seksuele en genderexpressie steunt. Dit in tegenstelling tot de antiseks- of antipornografiebeweging,	
homoit0002274	Transfeminisme		Zoals gedefinieerd door Emi Koyama, is transfeminisme een beweging van en voor transvrouwen die de bevrijding van transvrouwen als essentieel beschouwen voor de bevrijding van alle vrouwen.	
homoit0001260	Tweede feministische golf		Periode van feministische politieke activiteit (ook wel vrouwenbevrijding genoemd) die begon in de vroege jaren zestig van de 20e eeuw en die kritiek had op door mannen gedomineerde instellingen en culturele praktijken in de samenleving.	
homoit0002271	Wit feminisme		Term die wordt gebruikt om vormen van feminisme te beschrijven (en te bekritiseren) die zich richten op de behoeften van witte vrouwen ten koste van vrouwen van kleur.	
homoit0002270	Zwart feminisme	Afro-feminisme	Een vorm van feminisme die zich ontwikkelde als reactie op het falen van reguliere feministische en burgerrechteninspanningen om de wijze te onderkennen waarop blanke suprematie en het patriarchaat op elkaar inwerken en om over de specifieke ervaringen van zwarte vrouwen te informeren.	
homoit0000439	Feministen		Personen die ondersteuning bieden en pleiten voor het definiëren, vestigen en verdedigen van gelijke politieke, economische en sociale rechten en kansen voor vrouwen.	
homoit0003171	Ecofeministen		Een persoon die de politieke en filosofische beweging steunt die feminisme en milieubewustzijn als inherent verbonden beschouwt. Te gebruiken wanneer bronnen over eco-feministen gaan of wanneer een persoon zich als eco-feminist identificeert.	
homoit0003174	Feministen van de derde golf		Een persoon die deel uitmaakte van overtuigingen, of deze ondersteunde, die zijn ontwikkeld tijdens de periode van feministische politieke activiteit die begon in de vroege jaren 1990, die diversiteit en individualisme bij vrouwen omarmde en probeerde te herdefiniëren wat het betekende om een ​​feminist te zijn. De derde golf wordt gekenmerkt door de opkomst van nieuwe feministische bewegingen en theorieën zoals intersectionaliteit, sekspositiviteit, ecofeminisme, transfeminisme en postmodern feminisme. Gebruik wanneer bronnen gaan over feministen van de derde golf of wanneer een persoon zich als zodanig identificeert.	
homoit0003172	Feministen van de eerste golf		Een persoon die deel uitmaakte van een periode van vrouwenrechtenactivisme in de 19e en begin 20e eeuw die vooral gericht was op wettelijke rechten zoals het vrouwenkiesrecht. Te gebruiken wanneer bronnen over feministen van de eerste golf gaan.	
homoit0003173	Feministen van de tweede golf		Een persoon die deel uitmaakte van overtuigingen, of deze ondersteunde, die zijn ontwikkeld tijdens de periode van feministische politieke activiteit (ook wel vrouwenbevrijding genoemd) die begon in de vroege jaren 60 en die kritiek leverde op door mannen gedomineerde instellingen en culturele praktijken in de maatschappij. Gebruik wanneer bronnen gaan over feministen van de tweede golf of wanneer een persoon zich als zodanig identificeert.	
homoit0003169	Lesbische feministen		Een persoon die het lesbisch feminisme onderschrijft, een ideologie die vrouwen aanmoedigt om hun inspanningen, activiteiten en relaties op andere vrouwen te richten in plaats van op mannen, en vaak pleit voor lesbianisme als het logische resultaat van feminisme. Gebruik deze term als bronnen over lesbische feministen gaan of als een persoon zich als zodanig identificeert.	
homoit0003177	Radicale feministen		Een persoon die een stroming binnen het feminisme aanhangt dat oproept tot een radicale herordening van de maatschappij waarin mannelijke suprematie in alle sociale en economische contexten wordt geëlimineerd. Onderscheidend van en niet te verwarren met trans-uitsluitende radicale feministen. Gebruik voor bronnen over radicale feministen of voor personen die zich als zodanig identificeren, tenzij trans-uitsluitende radicale feministen een toepasselijkere term is.	
homoit0003766	SWERF's	Sekswerkers-uitsluitende radicale feministen||SWERFs	De term is een afkorting voor 'sex work-exclusionary radical feminists' (radicale feministen die sekswerk uitsluiten). Deze term verwijst naar mensen die zich aansluiten bij een subgroep van radicaal feminisme die de rechten van sekswerkers en solidariteit met sekswerkers verwerpt, omdat ze ervan overtuigd zijn dat sekswerk rechtstreeks in strijd is met feministische waarden en inherent de onderdrukking van vrouwen in stand houdt.	
homoit0001346	Suffragettes		Vrouwen die kiesrecht nastreefden, vaak via georganiseerd protest; het gaat hierbij vooral om leden van politieke bewegingen eind 19e, begin 20e eeuw die zich richtten op het stemrecht van vrouwen in de VS en Groot-Brittannië, maar ook elders in de wereld	
homoit0003175	Transfeministen		Een persoon die deel uitmaakt van of aanhanger is van overtuigingen die zijn ontwikkeld als onderdeel van een beweging door en voor transvrouwen die de bevrijding van transvrouwen zien als essentieel voor de bevrijding van alle vrouwen. Gebruik wanneer bronnen over transfeministen gaan of wanneer een persoon zich als zodanig identificeert.	
homoit0003170	Zwarte feministen	Afro-feministen	Een persoon die een vorm van feminisme steunt dat is ontstaan als reactie op het falen van mainstream feministische en burgerrechteninitiatieven om te erkennen dat witte suprematie en het patriarchaat de specifieke ervaringen van zwarte vrouwen beïnvloeden. Gebruik wanneer bronnen over zwarte feministen gaan of wanneer een persoon zich als zodanig identificeert.	
homoit0000534	Gay shame		Beweging vanuit queer gemeenschappen die kan worden beschreven als een radicaal alternatief voor homo-mainstreaming met een alternatieve kijk op gay pride-evenementen en -activiteiten die steeds meer gecommercialiseerd zijn met bedrijfssponsors en "veiligere" agenda's om te voorkomen dat supporters en sponsors worden beledigd.	
homoit0000559	Gaydar		intuïtieve vaardigheid om homoseksuelen, lesbiennes en biseksuelen te herkennen zonder objectieve informatie over hun seksuele geaardheid	
homoit0002619	Geassisteerde reproductieve technologie	Geassisteerde reproductieve technologieën	Een overkoepelende term die wordt gebruikt om alle conceptiemethoden te beschrijven die buiten de geslachtsgemeenschap omgaan, inclusief maar niet beperkt tot donorinseminatie, kunstmatige inseminatie, draagmoederschap, eiceldonatie en IVF.	
homoit0002618	Geassisteerde reproductie		Het proces waarbij een foetus wordt verwekt door middel van donorinseminatie, eiceldonatie, draagmoederschap, IVF en/of andere reproductieve technologieën.	
homoit0002620	Donorinseminatie		Het proces waarbij gedoneerd sperma in een persoon met een baarmoeder wordt geplaatst om zwangerschap te veroorzaken.	
homoit0001347	Draagouderschap		Een methode of overeenkomst waarbij een persoon instemt met het dragen van een zwangerschap voor een andere persoon of personen die na de geboorte de ouder(s) van het kind worden.	
homoit0002627	Draagmoederschap		Het proces waarbij een persoon zwanger wordt met behulp van een gedoneerd eicel.	
homoit0002622	Eiceldonatie		Het proces waarbij een persoon zijn eicellen doneert voor reproductie.	
homoit0000659	In vitro fertilisatie	Reageerbuisbevruchting	Medische praktijk van het bereiken van bevruchting door het combineren van sperma en ei (eren) in laboratoriumomgevingen om zwangerschap te veroorzaken.	
homoit0001234	Wederzijdse in-vitrofertilisatie		Een medische procedure waarbij de eicel van een partner wordt bevrucht met donorsperma en vervolgens wordt overgebracht naar de baarmoeder van de andere partner om te voldragen	
homoit0002617	Kunstmatige inseminatie		De injectie van sperma in de baarmoederhalsopening, baarmoeder of eileider met behulp van voortplantingstechnologie. Sommigen kiezen ervoor om deze term niet te gebruiken vanwege de implicaties van het woord "kunstmatig".	
homoit0002626	Sperma donatie		Het proces waarbij een persoon zijn sperma doneert voor reproductie.	
homoit0001265	Zelfinseminatie		Gebruik van sperma om zwangerschap op te wekken buiten een klinische omgeving.	
homoit0000592	Gegeven namen		De persoonlijke naam die bij de geboorte aan een persoon wordt toegekend, meestal door de ouders. Soms aangeduid als de "geboortenaam" of, in culturen waar de voornaam voorafgaat aan de familienaam, de "voornaam"	
homoit0000264	Gekozen namen		Namen gekozen door personen, die afwijkt van hun geboorte- of wettelijke naam; vaak gebruikt om namen te beschrijven die door LHBTQ+-personen zijn gekozen om beter bij hun identiteit te passen.	
homoit0000370	Drag gemeenschap		Groepen personen (meestal drag-artiesten) met een gedeelde interesse in drag-optredens en cultuur.	
homoit0000371	Drag families		Groepen dragartiesten die een gemeenschap delen en doorgaans dicht bij elkaar wonen. Drag-families worden geleid door drag-moeders of drag-vaders, terwijl andere leden drag-dochters en -zonen worden genoemd. Leden van een drag-familie gebruiken doorgaans dezelfde achternaam als hun drag-moeder of -vader (bijv. Xtravaganza) in sociale contexten of tijdens optredens.	
homoit0000374	Drag moeders		Meer ervaren dragqueens die minder ervaren dragqueens ondersteunen bij het betreden van de dragscene als performers.	
homoit0000372	Drag vaders		Meer ervaren drag kings die minder ervaren drag kings ondersteunen als ze de drag scene betreden als performers.	
homoit0000297	LHBTQ+-gemeenschappen		Een groep van interacterende mensen, die in enige nabijheid wonen	
homoit0002773	Aseksuele gemeenschap		Groepen mensen die de ervaring van het aseksueel-zijn delen	
homoit0000143	Biseksuele gemeenschap		Groepen mensen die de ervaring van het biseksueel-zijn delen	
homoit0000370	Drag gemeenschap		Groepen personen (meestal drag-artiesten) met een gedeelde interesse in drag-optredens en cultuur.	
homoit0000485	Homogemeenschap		Groepen mensen die de ervaring van het homo-zijn delen.	
homoit0002931	Intersekse gemeenschap		Groepen personen die de ervaring van intersekse-zijn delen.	
homoit0000103	Kink gemeenschap		Een brede term die alle gemeenschappen omvat van mensen die geïnteresseerd zijn in kink en fetisj, inclusief of overlappend met bepaalde subculturen zoals de leergemeenschap en rubber- en latexgemeenschappen.	
homoit0000705	Leer gemeenschap			
homoit0000217	Bootblacking		Het schoonmaken en conditioneren van iemands leren laarzen, schoenen of kledingstukken.	
homoit0000706	Leather daddies		Personen die participeren in leer gemeenschappen en zich identificeren als "leather daddies".	
homoit0000707	Leather families		Meerdere personen die participeren in leer gemeenschappen en zich identificeren als een "leather family".	
homoit0000708	Leather mommies		Personen die participeren leer gemeenschappen en zich identificeren als "leather mommies".	
homoit0003086	Leer personen		Personen die deel uitmaken van of zich identificeren met leergemeenschappen.	
homoit0003105	Bootblacks		In de leer- en kinkgemeenschap is dit een persoon die iemands leren laarzen, schoenen of kleding reinigt en verzorgt.	
homoit0000706	Leather daddies		Personen die participeren in leer gemeenschappen en zich identificeren als "leather daddies".	
homoit0000707	Leather families		Meerdere personen die participeren in leer gemeenschappen en zich identificeren als een "leather family".	
homoit0000708	Leather mommies		Personen die participeren leer gemeenschappen en zich identificeren als "leather mommies".	
homoit0003087	Leerjongens		Mensen die deel uitmaken van leergemeenschappen en zich identificeren als leerjongen.	
homoit0000709	Leermannen		Personen die participeren in leer gemeenschappen en zich identificeren als leermannen.	
homoit0003088	Leermeiden		Mensen die deel uitmaken van leergemeenschappen en zich identificeren als leermeisjes.	
homoit0000710	Leervrouwen		Personen die participeren in leer gemeenschappen en zich identificeren als leervrouwen.	
homoit0003087	Leerjongens		Mensen die deel uitmaken van leergemeenschappen en zich identificeren als leerjongen.	
homoit0000709	Leermannen		Personen die participeren in leer gemeenschappen en zich identificeren als leermannen.	
homoit0003088	Leermeiden		Mensen die deel uitmaken van leergemeenschappen en zich identificeren als leermeisjes.	
homoit0000710	Leervrouwen		Personen die participeren in leer gemeenschappen en zich identificeren als leervrouwen.	
homoit0000363	LHBTQ+-dominatrices		Vrouwen die een dominante rol spelen in BDSM-activiteiten; gebruik voor dominatrices die zich identificeren als LHBTQ+.	
homoit0002990	Aseksuele dominatrices			
homoit0000148	Biseksuele dominatrices		Vrouwen die een dominante rol spelen in BDSM-activiteiten; gebruik voor dominatrices die zich identificeren als biseksueel	
homoit0000738	Lesbische dominatrices		Vrouwen die een dominante rol spelen in BDSM-activiteiten; gebruik voor dominatrices die zich identificeren als lesbisch.	
homoit0001175	Queer dominatrices		Vrouwen die een dominante rol spelen in BDSM-activiteiten; gebruik voor dominatrices die zich identificeren als queer.	
homoit0001410	Transgender dominatrices		Vrouwen die een dominante rol spelen in BDSM-activiteiten; gebruik voor dominatrices die zich identificeren als transgender.	
homoit0001018	LHBTQ+-meesteressen (BDSM cultuur)		LHBTQ+-vrouwen die deel uitmaken van de BDSM-scene en de meesteresrol op zich nemen in seksuele relaties met een meesteres/onderdanige dynamiek.	
homoit0002992	Aseksuele meesteressen (BDSM cultuur)		Aseksuele vrouwen die deel uitmaken van de BDSM-scene en de meesteresrol op zich nemen in seksuele relaties met een meesteres/onderdanige dynamiek.	
homoit0000161	Biseksuele meesteressen (BDSM cultuur)		Biseksuele vrouwen die deel uitmaken van de BDSM-scene en de meesteresrol op zich nemen in seksuele relaties met een meesteres/onderdanige dynamiek	
homoit0000751	Lesbische meesteressen (BDSM cultuur)		Lesbische vrouwen die deel uitmaken van de BDSM-scene en de rol van meesteres op zich nemen in seksuele relaties met een meesteres/onderdanige dynamiek.	
homoit0001186	Queer meesteressen (BDSM cultuur)		Queer vrouwen die deel uitmaken van de BDSM-scene en de rol van meesteres op zich nemen in seksuele relaties met een meesteres/onderdanige dynamiek.	
homoit0001421	Transgender meesteressen (BDSM cultuur)		Transvrouwen die deel uitmaken van de BDSM-scene en de rol van meesteres op zich nemen in seksuele relaties met een meesteres/onderdanige dynamiek.	
homoit0000733	Lesbische gemeenschap		Groepen mensen die de ervaring van het lesbisch-zijn delen.	
homoit0003032	LHBTQ+-alumni groepen		Alumni-groepen of verenigingen waarvan het lidmaatschap specifiek bestaat uit LHBTQ+ oud-studenten van dezelfde universiteit, hogeschool of school	
homoit0000842	LHBTQ+-communes		Groepen LHBTQ+-personen die in gemeenschap leven en bezittingen en verantwoordelijkheden delen.	
homoit0003698	LHBTQ+-punk gemeenschap	LHBTQ+-punk scene||Punk cultuur (LHBTQ+)||Punk gemeenschap (LHBTQ+)||Punk scene (LHBTQ+)	Een subgroep van de punkgemeenschap waartoe LHBTQ+-punkers en bondgenoten behoren. De punkgemeenschap ontstond in de jaren 70 met punkrockmuziek en wordt nu geassocieerd met verschillende muzieksubgrenes, modes en ideologieën.	
homoit0001170	Queer gemeenschap		Groepen mensen die de ervaring van het queer-zijn delen.	
homoit0001247	Rubber en latex gemeenschap		Gemeenschappen van personen met interesse in rubber- of latexmaterialen voor mode en kink.	
homoit0001248	Rubbermannen		Mannen die een fetisj hebben voor of zich bezighouden met fetisjactiviteiten waarbij rubber betrokken is en die tot de rubbergemeenschap behoren; vaak geassocieerd met LGBTQ+-subculturen.	
homoit0001249	Rubbervrouwen			
homoit0001403	Transgender gemeenschap		Groepen mensen die de ervaring van het transgender-zijn delen.	
homoit0001811	Two-Spirit gemeenschap	Two Spirit gemeenschap||Two Spirited gemeenschap||Two-Spirited gemeenschap	Een groep Two-Spirit-personen verenigd door hun gedeelde identiteit	
homoit0000560	Gender		Een sociaal geconstrueerd systeem dat betekenis geeft aan mannelijkheid en vrouwelijkheid en dat macht en kansen ongelijk verdeelt volgens culturele interpretaties van seks. Als een element van persoonlijke identiteit wordt het gender van een persoon ontwikkeld door de interactie van sociale rollen en verwachtingen, iemands reactie op die verwachtingen, iemands fysiologie en iemands interne zelfgevoel. Gender is cultureel specifiek, wat betekent dat verschillende culturen verschillende opvattingen hebben over wat gender betekent en hoeveel genders er erkend moeten worden.	
homoit0000078	Gendertoewijzing		Het geslacht, meestal "meisje" of "jongen", toegeschreven aan een kind bij de geboorte of adolescentie op basis van het waargenomen geslacht van het kind	
homoit0000120	Gendertoewijzing bij geboorte		De wettelijke geslachtsmarkering vastgelegd in geboortegerelateerde certificeringen en registers. Vaak synoniem gebruikt met "geslacht toegewezen bij de geboorte", maar niet altijd. Wordt ook gebruikt met betrekking tot de genderrollen en verwachtingen die verband houden met de gendermarkering.	
homoit0000079	Toegewezen als man bij geboorte		Een toewijzing van een mannelijke gender-aanduiding of een mannelijke geslachtsaanduiding kort na de geboorte.	
homoit0000077	Toegewezen als vrouw bij geboorte		Een toewijzing van een vrouwelijke gender-aanduiding of een vrouwelijke geslachtsaanduiding kort na de geboorte.	
homoit0001646	Toegewezen X bij geboorte		Een toewijzing van een "X" gender-aanduiding of een mannelijke geslachtsaanduiding kort na de geboorte.	
homoit0003824	Neurogender		Term die wordt gebruikt om de identiteit van neurodivergente personen te beschrijven, wiens neurodivergentie(s) hun gender sterk beïnvloeden en niet losgekoppeld kunnen worden van hun gender. Gebruik alleen voor neurodivergente personen die zichzelf als neurogender beschrijven.	
homoit0003825	Autigender		Term die wordt gebruikt om de identiteit van autistische personen te beschrijven wiens autisme hun gender enorm beïnvloedt en niet daarvan losgekoppeld kan worden. Gebruik alleen voor autistische personen die zichzelf beschrijven als autigender.	
homoit0004336	Neurotrans		Term die wordt gebruikt om personen te beschrijven die zowel neurodivergent als trans zijn, of voor personen bij wie de neurodivergentie een grote invloed heeft op hun ervaringen of identiteit als transpersoon en daar niet los van kan worden gezien. Alleen gebruiken om neurodivergente personen te beschrijven die zichzelf als neurotrans omschrijven.	
homoit0002256	Gender euforie		Het krachtige gevoel van vreugde en troost dat een persoon ervaart wanneer hun toegewezen gender, genderexpressie en/of de manier waarop hun gender door henzelf en anderen wordt waargenomen, overeenkomt met hun genderidentiteit. Hoewel gendereuforie vaak wordt geassocieerd met transgender personen, kunnen personen van welke identiteit dan ook gendereuforie ervaren wanneer ze het gevoel hebben dat hun gender wordt gezien en bevestigd, of wanneer ze zich "goed" voelen in hun lichaam en de manier waarop hun gender tot uiting komt.	
homoit0000574	Gender niet-conforme personen		Personen die zich buiten de genderrollen of -verwachtingen van een bepaalde cultuur identificeren, deze overtreden of zich hieraan niet conformeren. Alleen gebruiken om te verwijzen naar personen die zichzelf identificeren als gender niet-conform. Niet gebruiken om personen te beschrijven waarvan kleding of gedrag niet in overeenstemming is met genderrollen of -verwachtingen.	
homoit0000563	Genderbinair		Opvatting van gender als twee verschillende en tegengestelde categorieën, typisch man en vrouw of mannelijk en vrouwelijk	
homoit0000580	Gendercide			
homoit0000568	Genderexpressie		Term die wordt gebruikt om de manier te beschrijven waarop gender extern wordt gepresenteerd, onder meer door iemands uiterlijk en gedrag.	
homoit0000114	Afbinden (borsten)		De handeling van het afvlakken of verbergen van de borst met een nauwsluitend shirt, riem of soortgelijk materiaal; binding wordt vaak uitgevoerd door transmannelijke individuen	
homoit0000047	Androgynie			
homoit0000318	Crossdressing		De praktijk van het dragen van kleding die stereotiep is voor een gender anders dan de genderidentiteit van het individu; sommige, maar niet alle individuen ontwikkelen persona's om te gebruiken tijdens crossdressing.	
homoit0000366	Drab		Argot-term die wordt gebruikt om een persoon te beschrijven die mannelijke kleding draagt, meestal een drag queen of crossdresser die soms ook vrouwelijke kleding draagt. Drab is een verkorte vorm van de uitdrukking "dressed as a boy" of "dress resembling a boy".	
homoit0000367	Drag		Een performance-genre waarbij kleding en/of make-up wordt gebruikt om eigenschappen van een bepaald gender te produceren, te benadrukken en/of te overdrijven, wat doorgaans (maar niet altijd) niet het gender is waarmee de artiest zich primair identificeert.	
homoit0003160	Drag in film		Films met belangrijke personages die in drag verschijnen. Niet te verwarren met films waarin een hoofdrolspeler een personage speelt die zich identificeert met een gender anders dan waarmee de acteur zich identificeert.	
homoit0003245	Drag televisieprogramma's	Drag televisieshows||Drag tv programma's||Drag tv shows	Televisieprogramma's waarin dragqueens en/of dragkings en dragoptredens voorkomen.	
homoit0000970	Lingerie		Kledingcategorie die beha's, ondergoed, kousen en badjassen omvat; verwijst doorgaans naar onderkleding en nachtkleding die is ontworpen om seksueel aantrekkelijk te zijn en die in erotische context wordt gedragen.	
homoit0000395	Eonisme		Historische term die wordt gebruikt om mensen te beschrijven die bij de geboorte als man zijn toegewezen en die feminiem gedrag aannemen	
homoit0000389	Femininiteiten	Vrouwelijkheid	Cultuurspecifieke sets van attributen, gedragingen en rollen die over het algemeen worden geassocieerd met vrouwen of meisjes	
homoit0002043	Feminine of center	Femme of center||FOC	Individuen van wie de genderexpressie meer vrouwelijk dan androgyn is. Over het algemeen gebruikt als een zelfbeschrijving binnen queer gemeenschappen dan een beschrijving van een andere persoon	
homoit0001821	Transfemininiteit		Feminieme identiteiten of praktijken van trans personen	
homoit0001899	gender ambiguïteit		Genderexpressie die niet overeenkomt met een enkele, duidelijke genderidentiteit	
homoit0000562	Gender bending		De praktijk van het overtreden of "bending" van verwachte genderrollen, wat vaak inhoudt dat stereotiepe vrouwelijke of mannelijke eigenschappen worden aangenomen of overdreven om ze als kunstmatig te ontmaskeren. Gender bending is vergelijkbaar met drag, hoewel drag vaak wordt geassocieerd met artistieke of toneelvoorstellingen, terwijl gender bending doorgaans in het dagelijks leven plaats vindt.	
homoit0000564	Gender blending		Genderexpressie waarbij kleding en gedrag dat met verschillende genders wordt geassocieerd, wordt gemengd. Niet gebruiken om de identiteit van genderqueer of niet-binaire personen te beschrijven.	
homoit0001756	Gender creatief		Term die wordt gebruikt om mensen te beschrijven, meestal kinderen, die niet voldoen aan de traditionele gendernormen en in plaats daarvan op creatieve wijze hun interne en externe ervaringen met elkaar verweven om hun genderidentiteit en -expressie te begrijpen; kan ook worden gebruikt om een manier te beschrijven om kinderen op te voeden buiten de traditionele gendernormen	
homoit0000576	Gender swapping		genderverwisseling, gebruikt in relatie tot rollenspel	
homoit0001816	Gender transgressie			
homoit0001852	Hulpmiddelen voor staand plassen		Hulpmiddelen die zijn ontworpen om individuen in staat te stellen staand te plassen; vaak gebruikt door transmannen of transmasculiene personen om in openbare urinoirs te plassen zonder hun eigen veiligheid in gevaar te brengen	
homoit0000995	Masculiniteiten		Cultuurspecifieke sets van attributen, gedragingen en rollen die over het algemeen worden geassocieerd met mannen of jongens	
homoit0001377	Giftige mannelijkheid		Geheel van attituden, gedragingen en culturele normen die stereotiep geassocieerd worden met of verwacht worden van mannen en waarvan wordt aangenomen dat ze een negatieve invloed hebben op mannen en de samenleving als geheel.	
homoit0002061	Masculine of center	MOC	Term die wordt gebruikt om personen te beschrijven wiens genderexpressie meer mannelijk dan androgyn is. Over het algemeen gebruikt als zelfbeschrijving binnen LHBTQ+-gemeenschappen	
homoit0001820	Transmasculiniteit		Mannelijke identiteiten of praktijken van transgender personen	
homoit0000432	Vrouwelijke masculiniteit		Vorm van masculiniteit door personen met een vrouwelijke of feminiene genderidentiteit, vaak gekenmerkt door masculiene rollen, kenmerken en kledingstijlen.	
homoit0000606	Ontharing		Het proces van het verwijderen van haar van het lichaam door middel van scheren, harsen, ontharingsmiddelen, laserontharing, enz. Kan een sociale component hebben die verband houdt met genderidentiteit en/of een erotische component	
homoit0001496	Stemtherapie (Gender)		iedere niet-chirurgische techniek om de menselijke stem mannelijker of vrouwelijker te doen klinken	
homoit0001821	Transfemininiteit		Feminieme identiteiten of praktijken van trans personen	
homoit0001820	Transmasculiniteit		Mannelijke identiteiten of praktijken van transgender personen	
homoit0001469	Travestie		Algemeen beschouwd als een denigrerende term	
homoit0001476	Tucking (Fallus)		Argot term die verschillende methoden beschrijft die worden gebruikt om de penis visueel te verbergen om een platter uiterlijk in kleding te geven	
homoit0001790	Verpakkers (Fallus)		Vulling of fallische voorwerpen die zijn ontworpen om voor in de broek of het ondergoed van een persoon te worden gedragen om de indruk te wekken dat hij een bobbel heeft	
homoit0001067	Verpakking (Fallus)		Het dragen van een opvulling of een fallisch voorwerp aan de voorkant van de broek of ondergoed om de indruk te wekken een penis en bobbel te hebben	
homoit0000581	Genderfuck		Een vorm van genderexpressie die de genderbinaire of genderrollen probeert te ondermijnen door te mixen en rommelen met traditioneel mannelijke en vrouwelijke componenten. Meestal gebruikt om genderpraktijken en -presentatie te beschrijven, hoewel sommige mensen zich identificeren als 'genderfuck' of 'genderfuckers'. Alleen gebruiken om personen en de praktijken van mensen te beschrijven die zichzelf identificeren met genderfuck.	
homoit0001817	Genderminderheden	Gendervariantie||Niet-normatieve genders	Personen wiens genderidentiteiten en -praktijken verschillen van die van de dominante cultuur; gebruik "Seksuele minderheden" voor personen wiens seksuele identiteit, oriëntaties en praktijken verschillen van die van de dominante cultuur	
homoit0000021	Agender personen			
homoit0000316	Crossdressers		Personen die kleding dragen die stereotiep is voor of geassocieerd is met een ander gender dan hun overwegend geïdentificeerde gender. Crossdressers ontwikkelen vaak een persona tijdens crossdressing. Alleen gebruiken om personen te beschrijven die zichzelf identificeren als crossdressers.	
homoit0000342	Demigender personen		Mensen die een gedeeltelijke band hebben met een bepaald geslacht/gender of het concept gender	
homoit0001653	Demiboys		Een genderidentiteit die iemand beschrijft die zich gedeeltelijk, maar niet volledig, identificeert als een man of jongen, ongeacht de toegewezen gender. Gebruikt door cisgender, transgender, transmasculine of niet-binaire mensen die zich fysiek of sociaal sterker geassocieerd voelen met mannen, maar niet sterk genoeg om zich als man te willen identificeren.	
homoit0001652	Demigirls		Een genderidentiteit die iemand beschrijft die zich gedeeltelijk, maar niet volledig, identificeert als een vrouw of meisje, ongeacht de toegewezen gender. Gebruikt door cisgender, transgender, transvrouwelijke of niet-binaire mensen die zich fysiek of sociaal sterker geassocieerd voelen met vrouwen, maar niet sterk genoeg om zich als vrouw te willen identificeren.	
homoit0000574	Gender niet-conforme personen		Personen die zich buiten de genderrollen of -verwachtingen van een bepaalde cultuur identificeren, deze overtreden of zich hieraan niet conformeren. Alleen gebruiken om te verwijzen naar personen die zichzelf identificeren als gender niet-conform. Niet gebruiken om personen te beschrijven waarvan kleding of gedrag niet in overeenstemming is met genderrollen of -verwachtingen.	
homoit0000570	Genderfluïde personen		Personen die zich op verschillende momenten als verschillende genders identificeren, inclusief meerdere genders tegelijk of helemaal geen. Alleen gebruiken om personen te beschrijven die zichzelf identificeren als genderfluïde.	
homoit0000582	Genderqueer personen		Individuen die zichzelf identificeren als genderqueer, een overkoepelende term voor queer of niet-normatieve genderidentiteiten en genderexpressies.	
homoit0001668	Transgenderqueer personen		Iemand die zowel trans als genderqueer is en zich identificeert als transgenderqueer.	
homoit0001072	Pangender personen		Mensen die zich identificeren als meerdere of alle genders	
homoit0001378	Transgender personen	Trans-personen||Transgender mensen||Transgenders||Transmensen||Transpersonen	Brede term voor mensen die zich niet conformeren aan hun geslacht/gender dat bij de geboorte is toegewezen. Voeg indien mogelijk meer specifieke termen toe	
homoit0000021	Agender personen			
homoit0000111	Bigender personen		Mensen die zich identificeren met twee geslachten/genders, gelijktijdig of als twee afzonderlijke persona's	
