URI	identifier	prefLabel	prefLabel Alternate Spellings	altLabel	description	historyNote	broader	narrower	related	issued	modified	isReplacedBy	replaces
http://homosaurus.org/v2/AIDSPeriodicals	AIDSPeriodicals	AIDS periodicals@en	""	""	""	""	""	http://homosaurus.org/v2/AIDSOrganisations||http://homosaurus.org/v2/HIVAIDS||http://homosaurus.org/v2/pressLGBTQ	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000031	""
http://homosaurus.org/v2/AIDSPhobia	AIDSPhobia	AIDS phobia@en	""	AIDSphobia@en||Fear of AIDS@en	""	""	""	http://homosaurus.org/v2/HIVAIDS||http://homosaurus.org/v2/LGBTQPhobia	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000032	""
http://homosaurus.org/v2/ARC	ARC	ARC@en	""	AIDS related complex@en	""	http://homosaurus.org/v2/HIVAIDS	""	http://homosaurus.org/v2/kaposisSarcoma	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000033	""
http://homosaurus.org/v2/redRibbons	redRibbons	Red ribbons@en	""	AIDS ribbons@en	""	http://homosaurus.org/v2/LGBTQSymbols	""	http://homosaurus.org/v2/AIDSAwareness||http://homosaurus.org/v2/HIVAIDS	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000034	""
http://homosaurus.org/v2/akavaine	akavaine	Akava'ine@en	""	""	A Cook Islands Māori word referring to transgender people of Māori descent from the Cook Islands@en	http://homosaurus.org/v2/nonEuroAmericanGenderAndSexualIdentities	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000035	""
http://homosaurus.org/v2/SM	SM	SM@en	""	Algolagnia@en||S & M@en||S and M@en||Sadomasochism@en	""	http://homosaurus.org/v2/BDSM	http://homosaurus.org/v2/flagellation||http://homosaurus.org/v2/masochism||http://homosaurus.org/v2/sadism||http://homosaurus.org/v2/spanking	http://homosaurus.org/v2/leatherCommunity||http://homosaurus.org/v2/leatherFamilies||http://homosaurus.org/v2/rubberSex||http://homosaurus.org/v2/slaves||http://homosaurus.org/v2/SMMovement	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000036	""
http://homosaurus.org/v2/ali	ali	Ali@en	""	""	Tamil slur for effeminate gay man; directly translates to hermaphrodite@en	http://homosaurus.org/v2/nonEuroAmericanGenderAndSexualIdentities||http://homosaurus.org/v2/slurs	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000037	""
http://homosaurus.org/v2/allies	allies	Allies@en	""	""	""	http://homosaurus.org/v2/heterosexuals	""	http://homosaurus.org/v2/activismLGBTQ||http://homosaurus.org/v2/gay-straightAlliances||http://homosaurus.org/v2/LGBTQFriendliness	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000038	""
http://homosaurus.org/v2/alyha	alyha	Alyha@en	""	""	In Native American Mohave tribes, people assigned male at birth who exhibit feminine traits and could become socially female, often serving as healers@en	http://homosaurus.org/v2/nonEuroAmericanGenderAndSexualIdentities	""	http://homosaurus.org/v2/hwame||http://homosaurus.org/v2/two-spiritPeople	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000039	""
http://homosaurus.org/v2/amazons	amazons	Amazons@en	""	""	Nation of all-female warriors in Greek mythology and Classical antiquity; from the Early Modern period, their name has become a term for woman warriors in general and a culture symbol invoked in lesbian communities@en	http://homosaurus.org/v2/women	""	http://homosaurus.org/v2/lesbians	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000040	""
http://homosaurus.org/v2/analBeads	analBeads	Anal beads@en	""	""	""	http://homosaurus.org/v2/sexAccessories	""	http://homosaurus.org/v2/analSex	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000041	""
http://homosaurus.org/v2/analFisting	analFisting	Anal fisting@en	""	""	""	http://homosaurus.org/v2/fisting	""	http://homosaurus.org/v2/vaginalFisting	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000042	""
http://homosaurus.org/v2/analSex	analSex	Anal sex@en	""	""	""	http://homosaurus.org/v2/sexAct||http://homosaurus.org/v2/sexualPractices	http://homosaurus.org/v2/barebacking||http://homosaurus.org/v2/fingering||http://homosaurus.org/v2/fisting||http://homosaurus.org/v2/fucking||http://homosaurus.org/v2/rimming||http://homosaurus.org/v2/scat	http://homosaurus.org/v2/analBeads||http://homosaurus.org/v2/assFucking||http://homosaurus.org/v2/assplay||http://homosaurus.org/v2/buttplugs||http://homosaurus.org/v2/enemas	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000043	""
http://homosaurus.org/v2/androgenInsensitivitySyndrome	androgenInsensitivitySyndrome	Androgen insensitivity syndrome@en	""	""	""	http://homosaurus.org/v2/intersexConditions	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000044	""
http://homosaurus.org/v2/androgynousPeople	androgynousPeople	Androgynous people@en	""	""	People who have a non-binary gender that includes masculine and feminine traits@en	http://homosaurus.org/v2/transgenderPeople	""	http://homosaurus.org/v2/androgyny||http://homosaurus.org/v2/nonBinaryPeople	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000045	""
http://homosaurus.org/v2/androgynos	androgynos	Androgynos@en	""	""	Israeli term used in Rabbinical literature to describe both an intersex mythological creature and refer to a legal condition@en	http://homosaurus.org/v2/LGBTQJudaism||http://homosaurus.org/v2/nonEuroAmericanGenderAndSexualIdentities	""	http://homosaurus.org/v2/intersexPeople	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000046	""
http://homosaurus.org/v2/androgyny	androgyny	Androgyny@en	""	""	Combination of masculine and feminine characteristics@en	http://homosaurus.org/v2/genderExpression	""	http://homosaurus.org/v2/androgynousPeople||http://homosaurus.org/v2/femininity||http://homosaurus.org/v2/genderBending||http://homosaurus.org/v2/genderRoles||http://homosaurus.org/v2/masculinity	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000047	""
http://homosaurus.org/v2/LGBTQAnglicans	LGBTQAnglicans	LGBTQ Anglicans@en	""	Anglicans (LGBTQ)@en||LGBTQ Church of England@en||LGBTQ Episcopalians@en	""	http://homosaurus.org/v2/protestantsLGBTQ	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000048	""
http://homosaurus.org/v2/rimming	rimming	Rimming@en	""	Anilingus@en	""	http://homosaurus.org/v2/analSex||http://homosaurus.org/v2/licking	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000049	""
http://homosaurus.org/v2/anonymousSex	anonymousSex	Anonymous sex@en	""	""	""	http://homosaurus.org/v2/sexualPractices	""	http://homosaurus.org/v2/casualSex||http://homosaurus.org/v2/cottaging||http://homosaurus.org/v2/cruising||http://homosaurus.org/v2/sexLocations||http://homosaurus.org/v2/sexuality||http://homosaurus.org/v2/sexualRelationships||http://homosaurus.org/v2/tearoomSex	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000050	""
http://homosaurus.org/v2/antiBisexualDiscrimination	antiBisexualDiscrimination	Anti-bisexual discrimination@en	""	""	""	http://homosaurus.org/v2/discriminationLGBTQ	""	http://homosaurus.org/v2/biphobia	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000051	""
http://homosaurus.org/v2/antiBisexualViolence	antiBisexualViolence	Anti-bisexual violence@en	""	""	""	http://homosaurus.org/v2/antiLGBTQViolence	""	http://homosaurus.org/v2/biphobia||http://homosaurus.org/v2/hateCrimes	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000052	""
http://homosaurus.org/v2/anti-discriminationLaw	anti-discriminationLaw	Anti-discrimination law@en	""	""	""	http://homosaurus.org/v2/law	""	http://homosaurus.org/v2/discriminationLGBTQ||http://homosaurus.org/v2/publicFacilities	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000053	""
http://homosaurus.org/v2/anti-feminism	anti-feminism	Anti-feminism@en	""	""	Opposition to some or all forms of feminism@en	""	""	http://homosaurus.org/v2/feminism||http://homosaurus.org/v2/socialPrivilege	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000054	""
http://homosaurus.org/v2/antiGayDiscrimination	antiGayDiscrimination	Anti-gay discrimination@en	""	""	""	http://homosaurus.org/v2/discriminationLGBTQ	""	http://homosaurus.org/v2/homophobia	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000055	""
http://homosaurus.org/v2/anti-gayViolence	anti-gayViolence	Anti-gay violence@en	""	Gay bashing@en	""	http://homosaurus.org/v2/antiLGBTQViolence	http://homosaurus.org/v2/forcedCastration	http://homosaurus.org/v2/hateCrimes||http://homosaurus.org/v2/homophobia	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000056	""
http://homosaurus.org/v2/antiLesbianDiscrimination	antiLesbianDiscrimination	Anti-lesbian discrimination@en	""	""	""	http://homosaurus.org/v2/discriminationLGBTQ	""	http://homosaurus.org/v2/lesbophobia	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000057	""
http://homosaurus.org/v2/anti-lesbianViolence	anti-lesbianViolence	Anti-lesbian violence@en	""	Lesbian bashing@en	""	http://homosaurus.org/v2/antiLGBTQViolence	""	http://homosaurus.org/v2/hateCrimes||http://homosaurus.org/v2/lesbians||http://homosaurus.org/v2/lesbophobia	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000058	""
http://homosaurus.org/v2/antiLGBTQViolence	antiLGBTQViolence	Anti-LGBTQ violence@en	""	""	""	""	http://homosaurus.org/v2/anti-gayViolence||http://homosaurus.org/v2/anti-lesbianViolence||http://homosaurus.org/v2/anti-transgenderViolence||http://homosaurus.org/v2/antiBisexualViolence||http://homosaurus.org/v2/antiQueerViolence||http://homosaurus.org/v2/LGBTQDomesticViolence||http://homosaurus.org/v2/murdersOfLGBTQPeople	http://homosaurus.org/v2/persecutionsLGBTQ||http://homosaurus.org/v2/sexualHarassment||http://homosaurus.org/v2/sexualViolence||http://homosaurus.org/v2/survivorsOfAntiLGBTQViolence||http://homosaurus.org/v2/victimsOfHateCrimesLGBTQ||http://homosaurus.org/v2/victimsOfRapeLGBTQ||http://homosaurus.org/v2/victimsOfSexualAbuseLGBTQ	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000059	""
http://homosaurus.org/v2/antiQueerDiscrimination	antiQueerDiscrimination	Anti-queer discrimination@en	""	""	""	http://homosaurus.org/v2/discriminationLGBTQ	""	http://homosaurus.org/v2/queerphobia	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000060	""
http://homosaurus.org/v2/antiQueerViolence	antiQueerViolence	Anti-queer violence@en	""	""	""	http://homosaurus.org/v2/antiLGBTQViolence	""	http://homosaurus.org/v2/hateCrimes||http://homosaurus.org/v2/queerphobia	2019-05-14	2021-09-24	https://homosaurus.org/v3/homoit0000061	""
