URI	identifier	prefLabel	prefLabel Alternate Spellings	altLabel	description	historyNote	broader	narrower	related	issued	modified	isReplacedBy	replaces
https://homosaurus.org/v2/5AlphaReductaseDeficiency	5AlphaReductaseDeficiency	5-alpha reductase deficiency	""	""	""	""	https://homosaurus.org/v2/intersexConditions	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/5AlphaReductaseDeficiency	""
https://homosaurus.org/v2/LGBTQAboriginalPeople	LGBTQAboriginalPeople	LGBTQ Aboriginal people	""	Aboriginal people (LGBTQ)||LGBTQ Aboriginals	""	""	https://homosaurus.org/v2/LGBTQIndigenousPeople	""	https://homosaurus.org/v2/sistergirls	2019-05-14	2021-09-24	https://homosaurus.org/v2/LGBTQAboriginalPeople	""
https://homosaurus.org/v2/acault	acault	Acault	""	""	In Burmese culture, people assigned male at birth who exhibit feminine behaviors while serving as spirit mediums; there is some question over the legitimacy of term	""	https://homosaurus.org/v2/culturallySpecificGenderIdentities	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/acault	""
https://homosaurus.org/v2/asexuality	asexuality	Asexuality	""	Ace	A sexual orientation generally characterized by a lack of sexual attraction or desire	""	https://homosaurus.org/v2/sexualOrientation	""	https://homosaurus.org/v2/aromanticPeople||https://homosaurus.org/v2/asexualPeople||https://homosaurus.org/v2/demisexuality||https://homosaurus.org/v2/LGBTQ+||https://homosaurus.org/v2/LGBTQIA||https://homosaurus.org/v2/sexualAbstinence||https://homosaurus.org/v2/virginity||https://homosaurus.org/v2/compulsorySexuality	2019-05-14	2021-09-24	https://homosaurus.org/v2/asexuality	""
https://homosaurus.org/v2/HIVAIDS	HIVAIDS	HIV/AIDS	""	Acquired immune deficiency syndrome||AIDS||Gay related immune-deficiency||GRIDS||Gay related immuno-deficiency	""	""	https://homosaurus.org/v2/STDs	https://homosaurus.org/v2/ARC	https://homosaurus.org/v2/AIDSActivists||https://homosaurus.org/v2/AIDSAwareness||https://homosaurus.org/v2/AIDSEducation||https://homosaurus.org/v2/AIDSInformationCentres||https://homosaurus.org/v2/AIDSMemorialQuilts||https://homosaurus.org/v2/AIDSMemorials||https://homosaurus.org/v2/AIDSOrganisations||https://homosaurus.org/v2/AIDSPeriodicals||https://homosaurus.org/v2/AIDSPhobia||https://homosaurus.org/v2/buddyCareForLGBTQPeople||https://homosaurus.org/v2/HIV-negativePeople||https://homosaurus.org/v2/HIV-positivePeople||https://homosaurus.org/v2/HIVTests||https://homosaurus.org/v2/HIVUndetectablePeople||https://homosaurus.org/v2/kaposisSarcoma||https://homosaurus.org/v2/passiveImmuneTherapy||https://homosaurus.org/v2/prep||https://homosaurus.org/v2/redRibbons||https://homosaurus.org/v2/seroconversion||https://homosaurus.org/v2/serodiscordantCouples||https://homosaurus.org/v2/serostatus	2019-05-14	2021-09-24	https://homosaurus.org/v2/HIVAIDS	""
https://homosaurus.org/v2/activismLGBTQ	activismLGBTQ	Activism (LGBTQ)	""	""	""	""	""	https://homosaurus.org/v2/bisexualActivism||https://homosaurus.org/v2/gayActivism||https://homosaurus.org/v2/lesbianActivism||https://homosaurus.org/v2/LGBTQDirectAction||https://homosaurus.org/v2/queerActivism||https://homosaurus.org/v2/transgenderActivism	https://homosaurus.org/v2/activistsLGBTQ||https://homosaurus.org/v2/allies||https://homosaurus.org/v2/gayShame	2019-05-14	2021-09-24	https://homosaurus.org/v2/activismLGBTQ	""
https://homosaurus.org/v2/activistsLGBTQ	activistsLGBTQ	Activists (LGBTQ)	""	Political activists (LGBTQ)	""	""	https://homosaurus.org/v2/LGBTQPeople	https://homosaurus.org/v2/AIDSActivists||https://homosaurus.org/v2/bisexualPoliticalActivists||https://homosaurus.org/v2/gayPoliticalActivists||https://homosaurus.org/v2/lesbianPoliticalActivists||https://homosaurus.org/v2/queerPoliticalActivists||https://homosaurus.org/v2/transgenderPoliticalActivists	https://homosaurus.org/v2/activismLGBTQ	2019-05-14	2021-09-24	https://homosaurus.org/v2/activistsLGBTQ	""
https://homosaurus.org/v2/LGBTQActors	LGBTQActors	LGBTQ actors	""	Actors (LGBTQ)||Actresses (LGBTQ)	""	""	https://homosaurus.org/v2/LGBTQPeople	https://homosaurus.org/v2/pornStars	https://homosaurus.org/v2/LGBTQArts	2019-05-14	2021-09-24	https://homosaurus.org/v2/LGBTQActors	""
https://homosaurus.org/v2/adoptiveParenthood	adoptiveParenthood	Adoptive parenthood	""	""	""	""	https://homosaurus.org/v2/LGBTQParenthood	""	https://homosaurus.org/v2/LGBTQAdoption||https://homosaurus.org/v2/socialParenthood	2019-05-14	2021-09-24	https://homosaurus.org/v2/adoptiveParenthood	""
https://homosaurus.org/v2/adoptiveParents	adoptiveParents	Adoptive parents	""	""	""	""	https://homosaurus.org/v2/parentsLGBTQ	""	https://homosaurus.org/v2/birthParents||https://homosaurus.org/v2/LGBTQAdoption||https://homosaurus.org/v2/LGBTQAdoptiveParents||https://homosaurus.org/v2/socialParenthood	2019-05-14	2021-09-24	https://homosaurus.org/v2/adoptiveParents	""
https://homosaurus.org/v2/sexIndustry	sexIndustry	Sex industry	""	Adult entertainment industry	""	""	""	https://homosaurus.org/v2/brothels||https://homosaurus.org/v2/pornIndustry||https://homosaurus.org/v2/sexCinemas||https://homosaurus.org/v2/sexClubs||https://homosaurus.org/v2/sexShops||https://homosaurus.org/v2/sexTourism	https://homosaurus.org/v2/gaySaunas||https://homosaurus.org/v2/peepShows||https://homosaurus.org/v2/phoneSex||https://homosaurus.org/v2/sexuality||https://homosaurus.org/v2/sexWork||https://homosaurus.org/v2/sexWorkersLGBTQ	2019-05-14	2021-09-24	https://homosaurus.org/v2/sexIndustry	""
https://homosaurus.org/v2/sexShops	sexShops	Sex shops	""	Adult entertainment stores	""	""	https://homosaurus.org/v2/sexIndustry	""	https://homosaurus.org/v2/sexAccessories	2019-05-14	2021-09-24	https://homosaurus.org/v2/sexShops	""
https://homosaurus.org/v2/pornFilmsLGBTQ	pornFilmsLGBTQ	Porn films (LGBTQ)	""	Adult films (LGBTQ)||Porn videos (LGBTQ)||X-rated films (LGBTQ)	""	""	""	https://homosaurus.org/v2/bisexualPornFilms||https://homosaurus.org/v2/gayPornFilms||https://homosaurus.org/v2/lesbianPornFilms||https://homosaurus.org/v2/queerPornFilms||https://homosaurus.org/v2/transgenderPornFilms	https://homosaurus.org/v2/LGBTQFilms||https://homosaurus.org/v2/pornIndustry||https://homosaurus.org/v2/pornography||https://homosaurus.org/v2/pornStars||https://homosaurus.org/v2/sexCinemas	2019-05-14	2021-09-24	https://homosaurus.org/v2/pornFilmsLGBTQ	""
https://homosaurus.org/v2/sexCinemas	sexCinemas	Sex cinemas	""	Adult movie theatres	""	""	https://homosaurus.org/v2/sexIndustry	""	https://homosaurus.org/v2/pornFilmsLGBTQ	2019-05-14	2021-09-24	https://homosaurus.org/v2/sexCinemas	""
https://homosaurus.org/v2/africanAmericansLGBTQ	africanAmericansLGBTQ	African-Americans (LGBTQ)	""	""	""	""	https://homosaurus.org/v2/blackPeopleLGBTQ	https://homosaurus.org/v2/bisexualAfricanAmericans||https://homosaurus.org/v2/downLow||https://homosaurus.org/v2/gayAfricanAmericans||https://homosaurus.org/v2/lesbianAfricanAmericans||https://homosaurus.org/v2/queerAfricanAmericans||https://homosaurus.org/v2/transgenderAfricanAmericans	https://homosaurus.org/v2/banjees||https://homosaurus.org/v2/sameGenderLoving	2019-05-14	2021-09-24	https://homosaurus.org/v2/africanAmericansLGBTQ	""
https://homosaurus.org/v2/afroCanadiansLGBTQ	afroCanadiansLGBTQ	Afro-Canadians (LGBTQ)	""	""	""	""	https://homosaurus.org/v2/blackPeopleLGBTQ	https://homosaurus.org/v2/bisexualAfroCanadians||https://homosaurus.org/v2/gayAfroCanadians||https://homosaurus.org/v2/lesbianAfroCanadians||https://homosaurus.org/v2/queerAfroCanadians||https://homosaurus.org/v2/transgenderAfroCanadians	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/afroCanadiansLGBTQ	""
https://homosaurus.org/v2/afroCaribbeansLGBTQ	afroCaribbeansLGBTQ	Afro-Caribbeans (LGBTQ)	""	""	""	""	https://homosaurus.org/v2/blackPeopleLGBTQ	https://homosaurus.org/v2/bisexualAfroCaribbeans||https://homosaurus.org/v2/gayAfroCaribbeans||https://homosaurus.org/v2/lesbianAfroCaribbeans||https://homosaurus.org/v2/queerAfroCaribbeans||https://homosaurus.org/v2/transgenderAfroCaribbeans	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/afroCaribbeansLGBTQ	""
https://homosaurus.org/v2/afroEuropeansLGBTQ	afroEuropeansLGBTQ	Afro-Europeans (LGBTQ)	""	""	""	""	https://homosaurus.org/v2/blackPeopleLGBTQ	https://homosaurus.org/v2/bisexualAfroEuropeans||https://homosaurus.org/v2/gayAfroEuropeans||https://homosaurus.org/v2/lesbianAfroEuropeans||https://homosaurus.org/v2/queerAfroEuropeans||https://homosaurus.org/v2/transgenderAfroEuropeans	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/afroEuropeansLGBTQ	""
https://homosaurus.org/v2/afroLatinAmericansLGBTQ	afroLatinAmericansLGBTQ	Afro-Latin Americans (LGBTQ)	""	""	""	""	https://homosaurus.org/v2/blackPeopleLGBTQ||https://homosaurus.org/v2/latinxLGBTQ	https://homosaurus.org/v2/bisexualAfroLatinAmericans||https://homosaurus.org/v2/gayAfroLatinAmericans||https://homosaurus.org/v2/lesbianAfroLatinAmericans||https://homosaurus.org/v2/queerAfroLatinAmericans||https://homosaurus.org/v2/transgenderAfroLatinAmericans	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/afroLatinAmericansLGBTQ	""
https://homosaurus.org/v2/ageOfConsent	ageOfConsent	Age of consent	""	""	""	""	https://homosaurus.org/v2/childrensSexuality	""	https://homosaurus.org/v2/consent||https://homosaurus.org/v2/intergenerationalRelationships||https://homosaurus.org/v2/sexualOffencesLaws	2019-05-14	2021-09-24	https://homosaurus.org/v2/ageOfConsent	""
https://homosaurus.org/v2/agenderPeople	agenderPeople	Agender people	""	""	People without gender	""	https://homosaurus.org/v2/transgenderPeople	""	https://homosaurus.org/v2/genderIdentity||https://homosaurus.org/v2/nonBinaryPeople	2019-05-14	2021-09-24	https://homosaurus.org/v2/agenderPeople	""
https://homosaurus.org/v2/ageplay	ageplay	Ageplay	""	Age play	""	""	https://homosaurus.org/v2/roleplay	""	https://homosaurus.org/v2/BDSM	2019-05-14	2021-09-24	https://homosaurus.org/v2/ageplay	""
https://homosaurus.org/v2/agi	agi	Agi	""	""	Filipino word that translates to both hermaphrodite and a gay slur	""	https://homosaurus.org/v2/culturallySpecificGenderIdentities||https://homosaurus.org/v2/slurs	""	https://homosaurus.org/v2/bakla	2019-05-14	2021-09-24	https://homosaurus.org/v2/agi	""
https://homosaurus.org/v2/AIDSActivists	AIDSActivists	AIDS activists	""	""	""	""	https://homosaurus.org/v2/activistsLGBTQ	""	https://homosaurus.org/v2/AIDSOrganisations||https://homosaurus.org/v2/HIVAIDS||https://homosaurus.org/v2/movementLGBTQ	2019-05-14	2021-09-24	https://homosaurus.org/v2/AIDSActivists	""
https://homosaurus.org/v2/AIDSAwareness	AIDSAwareness	AIDS awareness	""	""	""	""	""	""	https://homosaurus.org/v2/HIVAIDS||https://homosaurus.org/v2/redRibbons	2019-05-14	2021-09-24	https://homosaurus.org/v2/AIDSAwareness	""
https://homosaurus.org/v2/AIDSInformationCentres	AIDSInformationCentres	AIDS information centres	""	AIDS documentation centres	""	""	https://homosaurus.org/v2/informationCentresLGBTQ	""	https://homosaurus.org/v2/HIVAIDS	2019-05-14	2021-09-24	https://homosaurus.org/v2/AIDSInformationCentres	""
https://homosaurus.org/v2/AIDSEducation	AIDSEducation	AIDS education	""	""	""	""	https://homosaurus.org/v2/informationProvision	""	https://homosaurus.org/v2/HIVAIDS||https://homosaurus.org/v2/saferSex||https://homosaurus.org/v2/sexualHealth	2019-05-14	2021-09-24	https://homosaurus.org/v2/AIDSEducation	""
https://homosaurus.org/v2/AIDSMemorialQuilts	AIDSMemorialQuilts	AIDS memorial quilts	""	""	""	""	https://homosaurus.org/v2/AIDSMemorials	""	https://homosaurus.org/v2/HIVAIDS||https://homosaurus.org/v2/LGBTQMemorials	2019-05-14	2021-09-24	https://homosaurus.org/v2/AIDSMemorialQuilts	""
https://homosaurus.org/v2/AIDSMemorials	AIDSMemorials	AIDS memorials	""	""	""	""	https://homosaurus.org/v2/medicalCare	https://homosaurus.org/v2/AIDSMemorialQuilts	https://homosaurus.org/v2/HIVAIDS||https://homosaurus.org/v2/LGBTQMemorials	2019-05-14	2021-09-24	https://homosaurus.org/v2/AIDSMemorials	""
https://homosaurus.org/v2/AIDSOrganisations	AIDSOrganisations	AIDS organisations	""	AIDS organizations	""	""	""	""	https://homosaurus.org/v2/AIDSActivists||https://homosaurus.org/v2/AIDSPeriodicals||https://homosaurus.org/v2/healthCareForLGBTQPeople||https://homosaurus.org/v2/HIVAIDS||https://homosaurus.org/v2/movementLGBTQ	2019-05-14	2021-09-24	https://homosaurus.org/v2/AIDSOrganisations	""
https://homosaurus.org/v2/AIDSPeriodicals	AIDSPeriodicals	AIDS periodicals	""	""	""	""	""	""	https://homosaurus.org/v2/AIDSOrganisations||https://homosaurus.org/v2/HIVAIDS||https://homosaurus.org/v2/pressLGBTQ	2019-05-14	2021-09-24	https://homosaurus.org/v2/AIDSPeriodicals	""
https://homosaurus.org/v2/AIDSPhobia	AIDSPhobia	AIDS phobia	""	AIDSphobia||Fear of AIDS	""	""	""	""	https://homosaurus.org/v2/HIVAIDS||https://homosaurus.org/v2/LGBTQPhobia	2019-05-14	2021-09-24	https://homosaurus.org/v2/AIDSPhobia	""
https://homosaurus.org/v2/ARC	ARC	ARC	""	AIDS related complex	""	""	https://homosaurus.org/v2/HIVAIDS	""	https://homosaurus.org/v2/kaposisSarcoma	2019-05-14	2021-09-24	https://homosaurus.org/v2/ARC	""
https://homosaurus.org/v2/redRibbons	redRibbons	Red ribbons	""	AIDS ribbons	""	""	https://homosaurus.org/v2/LGBTQSymbols	""	https://homosaurus.org/v2/AIDSAwareness||https://homosaurus.org/v2/HIVAIDS	2019-05-14	2021-09-24	https://homosaurus.org/v2/redRibbons	""
https://homosaurus.org/v2/akavaine	akavaine	Akava'ine	""	""	A Cook Islands Māori word referring to transgender people of Māori descent from the Cook Islands	""	https://homosaurus.org/v2/culturallySpecificGenderIdentities	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/akavaine	""
https://homosaurus.org/v2/SM	SM	SM	""	Algolagnia||S & M||S and M||Sadomasochism	""	""	https://homosaurus.org/v2/BDSM	https://homosaurus.org/v2/flagellation||https://homosaurus.org/v2/masochism||https://homosaurus.org/v2/sadism||https://homosaurus.org/v2/spanking	https://homosaurus.org/v2/leatherCommunity||https://homosaurus.org/v2/leatherFamilies||https://homosaurus.org/v2/rubberSex||https://homosaurus.org/v2/slaves||https://homosaurus.org/v2/SMMovement	2019-05-14	2021-09-24	https://homosaurus.org/v2/SM	""
https://homosaurus.org/v2/ali	ali	Ali	""	""	Tamil slur for effeminate gay man; directly translates to hermaphrodite	""	https://homosaurus.org/v2/culturallySpecificGenderIdentities||https://homosaurus.org/v2/slurs	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/ali	""
https://homosaurus.org/v2/allies	allies	Allies	""	""	""	""	https://homosaurus.org/v2/heterosexuals	""	https://homosaurus.org/v2/activismLGBTQ||https://homosaurus.org/v2/gay-straightAlliances||https://homosaurus.org/v2/LGBTQFriendliness	2019-05-14	2021-09-24	https://homosaurus.org/v2/allies	""
https://homosaurus.org/v2/alyha	alyha	Alyha	""	""	In Native American Mohave tribes, people assigned male at birth who exhibit feminine traits and could become socially female, often serving as healers	""	https://homosaurus.org/v2/culturallySpecificGenderIdentities	""	https://homosaurus.org/v2/hwame||https://homosaurus.org/v2/two-spiritPeople	2019-05-14	2021-09-24	https://homosaurus.org/v2/alyha	""
https://homosaurus.org/v2/amazons	amazons	Amazons	""	""	Nation of all-female warriors in Greek mythology and Classical antiquity; from the Early Modern period, their name has become a term for woman warriors in general and a culture symbol invoked in lesbian communities	""	https://homosaurus.org/v2/women	""	https://homosaurus.org/v2/lesbians	2019-05-14	2021-09-24	https://homosaurus.org/v2/amazons	""
https://homosaurus.org/v2/analBeads	analBeads	Anal beads	""	""	""	""	https://homosaurus.org/v2/sexAccessories	""	https://homosaurus.org/v2/analSex	2019-05-14	2021-09-24	https://homosaurus.org/v2/analBeads	""
https://homosaurus.org/v2/analFisting	analFisting	Anal fisting	""	""	""	""	https://homosaurus.org/v2/fisting	""	https://homosaurus.org/v2/vaginalFisting	2019-05-14	2021-09-24	https://homosaurus.org/v2/analFisting	""
https://homosaurus.org/v2/analSex	analSex	Anal sex	""	""	""	""	https://homosaurus.org/v2/sexAct||https://homosaurus.org/v2/sexualPractices	https://homosaurus.org/v2/barebacking||https://homosaurus.org/v2/fingering||https://homosaurus.org/v2/fisting||https://homosaurus.org/v2/fucking||https://homosaurus.org/v2/rimming||https://homosaurus.org/v2/scat	https://homosaurus.org/v2/analBeads||https://homosaurus.org/v2/assFucking||https://homosaurus.org/v2/assplay||https://homosaurus.org/v2/buttplugs||https://homosaurus.org/v2/enemas	2019-05-14	2021-09-24	https://homosaurus.org/v2/analSex	""
https://homosaurus.org/v2/androgenInsensitivitySyndrome	androgenInsensitivitySyndrome	Androgen insensitivity syndrome	""	""	""	""	https://homosaurus.org/v2/intersexConditions	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/androgenInsensitivitySyndrome	""
https://homosaurus.org/v2/androgynousPeople	androgynousPeople	Androgynous people	""	""	People who have a non-binary gender that includes masculine and feminine traits	""	https://homosaurus.org/v2/transgenderPeople	""	https://homosaurus.org/v2/androgyny||https://homosaurus.org/v2/nonBinaryPeople	2019-05-14	2021-09-24	https://homosaurus.org/v2/androgynousPeople	""
https://homosaurus.org/v2/androgynos	androgynos	Androgynos	""	""	Israeli term used in Rabbinical literature to describe both an intersex mythological creature and refer to a legal condition	""	https://homosaurus.org/v2/LGBTQJudaism||https://homosaurus.org/v2/culturallySpecificGenderIdentities	""	https://homosaurus.org/v2/intersexPeople	2019-05-14	2021-09-24	https://homosaurus.org/v2/androgynos	""
https://homosaurus.org/v2/androgyny	androgyny	Androgyny	""	""	Combination of masculine and feminine characteristics	""	https://homosaurus.org/v2/genderExpression	""	https://homosaurus.org/v2/androgynousPeople||https://homosaurus.org/v2/femininity||https://homosaurus.org/v2/genderBending||https://homosaurus.org/v2/genderRoles||https://homosaurus.org/v2/masculinity	2019-05-14	2021-09-24	https://homosaurus.org/v2/androgyny	""
https://homosaurus.org/v2/LGBTQAnglicans	LGBTQAnglicans	LGBTQ Anglicans	""	Anglicans (LGBTQ)||LGBTQ Church of England||LGBTQ Episcopalians	""	""	https://homosaurus.org/v2/protestantsLGBTQ	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/LGBTQAnglicans	""
https://homosaurus.org/v2/rimming	rimming	Rimming	""	Anilingus	""	""	https://homosaurus.org/v2/analSex||https://homosaurus.org/v2/licking	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/rimming	""
https://homosaurus.org/v2/anonymousSex	anonymousSex	Anonymous sex	""	""	""	""	https://homosaurus.org/v2/sexualPractices	""	https://homosaurus.org/v2/casualSex||https://homosaurus.org/v2/cottaging||https://homosaurus.org/v2/cruising||https://homosaurus.org/v2/sexLocations||https://homosaurus.org/v2/sexuality||https://homosaurus.org/v2/sexualRelationships||https://homosaurus.org/v2/tearoomSex	2019-05-14	2021-09-24	https://homosaurus.org/v2/anonymousSex	""
https://homosaurus.org/v2/antiBisexualDiscrimination	antiBisexualDiscrimination	Anti-bisexual discrimination	""	""	""	""	https://homosaurus.org/v2/discriminationLGBTQ	""	https://homosaurus.org/v2/biphobia	2019-05-14	2021-09-24	https://homosaurus.org/v2/antiBisexualDiscrimination	""
https://homosaurus.org/v2/antiBisexualViolence	antiBisexualViolence	Anti-bisexual violence	""	""	""	""	https://homosaurus.org/v2/antiLGBTQViolence	""	https://homosaurus.org/v2/biphobia||https://homosaurus.org/v2/hateCrimes	2019-05-14	2021-09-24	https://homosaurus.org/v2/antiBisexualViolence	""
https://homosaurus.org/v2/anti-discriminationLaw	anti-discriminationLaw	Anti-discrimination law	""	""	""	""	https://homosaurus.org/v2/law	""	https://homosaurus.org/v2/discriminationLGBTQ||https://homosaurus.org/v2/publicFacilities	2019-05-14	2021-09-24	https://homosaurus.org/v2/anti-discriminationLaw	""
https://homosaurus.org/v2/anti-feminism	anti-feminism	Anti-feminism	""	""	Opposition to some or all forms of feminism	""	""	""	https://homosaurus.org/v2/feminism||https://homosaurus.org/v2/socialPrivilege	2019-05-14	2021-09-24	https://homosaurus.org/v2/anti-feminism	""
https://homosaurus.org/v2/antiGayDiscrimination	antiGayDiscrimination	Anti-gay discrimination	""	""	""	""	https://homosaurus.org/v2/discriminationLGBTQ	""	https://homosaurus.org/v2/homophobia	2019-05-14	2021-09-24	https://homosaurus.org/v2/antiGayDiscrimination	""
https://homosaurus.org/v2/anti-gayViolence	anti-gayViolence	Anti-gay violence	""	Gay bashing	""	""	https://homosaurus.org/v2/antiLGBTQViolence	https://homosaurus.org/v2/forcedCastration	https://homosaurus.org/v2/hateCrimes||https://homosaurus.org/v2/homophobia	2019-05-14	2021-09-24	https://homosaurus.org/v2/anti-gayViolence	""
https://homosaurus.org/v2/antiLesbianDiscrimination	antiLesbianDiscrimination	Anti-lesbian discrimination	""	""	""	""	https://homosaurus.org/v2/discriminationLGBTQ	""	https://homosaurus.org/v2/lesbophobia	2019-05-14	2021-09-24	https://homosaurus.org/v2/antiLesbianDiscrimination	""
https://homosaurus.org/v2/anti-lesbianViolence	anti-lesbianViolence	Anti-lesbian violence	""	Lesbian bashing	""	""	https://homosaurus.org/v2/antiLGBTQViolence	""	https://homosaurus.org/v2/hateCrimes||https://homosaurus.org/v2/lesbians||https://homosaurus.org/v2/lesbophobia	2019-05-14	2021-09-24	https://homosaurus.org/v2/anti-lesbianViolence	""
https://homosaurus.org/v2/antiLGBTQViolence	antiLGBTQViolence	Anti-LGBTQ violence	""	""	""	""	""	https://homosaurus.org/v2/anti-gayViolence||https://homosaurus.org/v2/anti-lesbianViolence||https://homosaurus.org/v2/anti-transgenderViolence||https://homosaurus.org/v2/antiBisexualViolence||https://homosaurus.org/v2/antiQueerViolence||https://homosaurus.org/v2/LGBTQDomesticViolence||https://homosaurus.org/v2/murdersOfLGBTQPeople	https://homosaurus.org/v2/persecutionsLGBTQ||https://homosaurus.org/v2/sexualHarassment||https://homosaurus.org/v2/sexualViolence||https://homosaurus.org/v2/survivorsOfAntiLGBTQViolence||https://homosaurus.org/v2/victimsOfHateCrimesLGBTQ||https://homosaurus.org/v2/victimsOfRapeLGBTQ||https://homosaurus.org/v2/victimsOfSexualAbuseLGBTQ	2019-05-14	2021-09-24	https://homosaurus.org/v2/antiLGBTQViolence	""
https://homosaurus.org/v2/antiQueerDiscrimination	antiQueerDiscrimination	Anti-queer discrimination	""	""	""	""	https://homosaurus.org/v2/discriminationLGBTQ	""	https://homosaurus.org/v2/queerphobia	2019-05-14	2021-09-24	https://homosaurus.org/v2/antiQueerDiscrimination	""
https://homosaurus.org/v2/antiQueerViolence	antiQueerViolence	Anti-queer violence	""	""	""	""	https://homosaurus.org/v2/antiLGBTQViolence	""	https://homosaurus.org/v2/hateCrimes||https://homosaurus.org/v2/queerphobia	2019-05-14	2021-09-24	https://homosaurus.org/v2/antiQueerViolence	""
https://homosaurus.org/v2/antiTransgenderDiscrimination	antiTransgenderDiscrimination	Anti-transgender discrimination	""	""	""	""	https://homosaurus.org/v2/discriminationLGBTQ	https://homosaurus.org/v2/deadnaming	https://homosaurus.org/v2/medicalisation||https://homosaurus.org/v2/publicBathroomBills||https://homosaurus.org/v2/publicBathrooms||https://homosaurus.org/v2/publicFacilities||https://homosaurus.org/v2/transphobia||https://homosaurus.org/v2/womyn	2019-05-14	2021-09-24	https://homosaurus.org/v2/antiTransgenderDiscrimination	""
https://homosaurus.org/v2/anti-transgenderViolence	anti-transgenderViolence	Anti-transgender violence	""	""	""	""	https://homosaurus.org/v2/antiLGBTQViolence	""	https://homosaurus.org/v2/hateCrimes||https://homosaurus.org/v2/transphobia	2019-05-14	2021-09-24	https://homosaurus.org/v2/anti-transgenderViolence	""
https://homosaurus.org/v2/aphallia	aphallia	Aphallia	""	""	""	""	https://homosaurus.org/v2/intersexConditions	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/aphallia	""
https://homosaurus.org/v2/aravani	aravani	Aravani	""	Aruvani	Indian term for people who identify as women trapped in male bodies; many may prefer the term hijra or thirunangai	""	https://homosaurus.org/v2/culturallySpecificGenderIdentities	""	https://homosaurus.org/v2/hijra||https://homosaurus.org/v2/thirunangai	2019-05-14	2021-09-24	https://homosaurus.org/v2/aravani	""
https://homosaurus.org/v2/archivesLGBTQ	archivesLGBTQ	Archives (LGBTQ)	""	LGBTQ archives	""	""	""	https://homosaurus.org/v2/bisexualArchives||https://homosaurus.org/v2/gayArchives||https://homosaurus.org/v2/lesbianArchives||https://homosaurus.org/v2/queerArchives||https://homosaurus.org/v2/transgenderArchives	https://homosaurus.org/v2/librariesLGBTQ	2019-05-14	2021-09-24	https://homosaurus.org/v2/archivesLGBTQ	""
https://homosaurus.org/v2/aromanticPeople	aromanticPeople	Aromantic people	""	""	""	""	""	""	https://homosaurus.org/v2/asexuality||https://homosaurus.org/v2/relationshipsLGBTQ||https://homosaurus.org/v2/amatonormativity	2019-05-14	2021-09-24	https://homosaurus.org/v2/aromanticPeople	""
https://homosaurus.org/v2/arrestsOfLGBTQPeople	arrestsOfLGBTQPeople	Arrests of LGBTQ people	""	""	""	""	https://homosaurus.org/v2/detentionOfLGBTQPeople	""	https://homosaurus.org/v2/LGBTQCivilDisobedience||https://homosaurus.org/v2/persecutionsLGBTQ||https://homosaurus.org/v2/policeEntrapment||https://homosaurus.org/v2/policeRaids	2019-05-14	2021-09-24	https://homosaurus.org/v2/arrestsOfLGBTQPeople	""
https://homosaurus.org/v2/insemination	insemination	Insemination	""	Artificial insemination||Donor insemination||Fertilisation||Fertilization	""	""	https://homosaurus.org/v2/ConceptionByLGBTQPeople	https://homosaurus.org/v2/inVitroFertilisation||https://homosaurus.org/v2/self-insemination	https://homosaurus.org/v2/spermDonors	2019-05-14	2021-09-24	https://homosaurus.org/v2/insemination	""
https://homosaurus.org/v2/artistsLGBTQ	artistsLGBTQ	Artists (LGBTQ)	""	""	""	""	https://homosaurus.org/v2/LGBTQPeople	https://homosaurus.org/v2/bisexualArtists||https://homosaurus.org/v2/gayArtists||https://homosaurus.org/v2/lesbianArtists||https://homosaurus.org/v2/queerArtists||https://homosaurus.org/v2/transgenderArtists	https://homosaurus.org/v2/LGBTQArts	2019-05-14	2021-09-24	https://homosaurus.org/v2/artistsLGBTQ	""
https://homosaurus.org/v2/asexualPeople	asexualPeople	Asexual people	""	Aces	""	""	https://homosaurus.org/v2/sexualMinorities	""	https://homosaurus.org/v2/asexuality||https://homosaurus.org/v2/celibacy||https://homosaurus.org/v2/demisexualPeople||https://homosaurus.org/v2/compulsorySexuality||https://homosaurus.org/v2/megasexualPeople	2019-05-14	2021-09-24	https://homosaurus.org/v2/asexualPeople	""
https://homosaurus.org/v2/ashtime	ashtime	Ashtime	""	""	Term used by the Maale people in Ethiopia for people assigned male at birth who exhibit feminine characteristics; there is some question over the legitimacy of term	""	https://homosaurus.org/v2/culturallySpecificGenderIdentities	""	""	2019-05-14	2021-09-24	https://homosaurus.org/v2/ashtime	""
