URI	identifier	prefLabel	prefLabel Alternate Spellings	altLabel	description	historyNote	broader	narrower	related	issued	modified	isReplacedBy	replaces
https://homosaurus.org/terms/copingBehaviour	copingBehaviour	coping behaviour	""	""	""	""	""	""	https://homosaurus.org/terms/adjustment	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/copyright	copyright	copyright	""	""	""	""	https://homosaurus.org/terms/law	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/correctiveRape	correctiveRape	corrective rape	""	""	"criminal practice in which men rape a lesbian, sometimes under the supervision by members of the woman's      family or local community, with the purported purpose of ""curing"" her of  homosexuality"	""	https://homosaurus.org/terms/rape	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/corruption	corruption	corruption	""	""	""	""	https://homosaurus.org/terms/crimes	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/cottages	cottages	cottages	""	urinals||public urinals||tearooms	""	""	https://homosaurus.org/terms/publicSpace	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/councilOfEurope	councilOfEurope	council of europe	""	""	international organisation promoting co-operation between all countries of Europe in the areas of legal standards, human rights, democratic development, the rule of law and cultural co-operation; it has 47 member states	""	https://homosaurus.org/terms/internationalOrganisations	""	https://homosaurus.org/terms/europeanCourtOfHumanRights||https://homosaurus.org/terms/europeanUnion	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/councilOfState	councilOfState	council of state	""	""	""	""	https://homosaurus.org/terms/courts||https://homosaurus.org/terms/government	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/counseling	counseling	counseling	""	""	""	""	https://homosaurus.org/terms/psychology||https://homosaurus.org/terms/psychosocialCare	https://homosaurus.org/terms/helpLines	https://homosaurus.org/terms/psychotherapy	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/counterculture	counterculture	counterculture	""	""	anti-bourgeois cultural and political radicalism	""	https://homosaurus.org/terms/culture	""	https://homosaurus.org/terms/subcultures	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/countryAndWesternMusic	countryAndWesternMusic	country and western music	""	""	""	""	https://homosaurus.org/terms/music	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/couples	couples	couples	""	""	""	""	https://homosaurus.org/terms/relationships	https://homosaurus.org/terms/bisexualCouples||https://homosaurus.org/terms/gayMaleCouples||https://homosaurus.org/terms/lesbianCouples||https://homosaurus.org/terms/marriedPeople||https://homosaurus.org/terms/serodiscordantCouples||https://homosaurus.org/terms/transgenderCouples||https://homosaurus.org/terms/unmarriedCouples	https://homosaurus.org/terms/couplesTherapy||https://homosaurus.org/terms/domesticPartnerships||https://homosaurus.org/terms/partners	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/couplesTherapy	couplesTherapy	couples therapy	""	""	""	""	https://homosaurus.org/terms/psychotherapy	""	https://homosaurus.org/terms/couples||https://homosaurus.org/terms/relationships	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/courts	courts	courts	""	""	""	""	""	https://homosaurus.org/terms/councilOfState||https://homosaurus.org/terms/europeanCourtOfHumanRights||https://homosaurus.org/terms/europeanCourtOfJustice	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/cowboys	cowboys	cowboys	""	""	""	""	https://homosaurus.org/terms/agriculturalOccupations	""	https://homosaurus.org/terms/rodeos	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/crabs	crabs	crabs	""	pubic lice	""	""	https://homosaurus.org/terms/STDs	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/craving	craving	craving	""	""	intense sense of longing for a person or situation	""	https://homosaurus.org/terms/emotions	""	https://homosaurus.org/terms/sexuality	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/creativity	creativity	creativity	""	""	""	""	https://homosaurus.org/terms/psychologicalCharacteristics	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/creditCards	creditCards	credit cards	""	""	""	""	""	""	https://homosaurus.org/terms/money	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/crimes	crimes	crimes	""	criminality||delinquency ||felonies	to be used only when describing crime in general	""	""	https://homosaurus.org/terms/arson||https://homosaurus.org/terms/corruption||https://homosaurus.org/terms/crimesAgainstHumanity||https://homosaurus.org/terms/fraud||https://homosaurus.org/terms/hateCrimes||https://homosaurus.org/terms/kidnappings||https://homosaurus.org/terms/scams||https://homosaurus.org/terms/theft||https://homosaurus.org/terms/vandalism	https://homosaurus.org/terms/criminalOccupations||https://homosaurus.org/terms/criminology||https://homosaurus.org/terms/offenders||https://homosaurus.org/terms/publicSafety||https://homosaurus.org/terms/victimsOfCrime||https://homosaurus.org/terms/violence	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/crimesAgainstHumanity	crimesAgainstHumanity	crimes against humanity	""	""	""	""	https://homosaurus.org/terms/crimes	https://homosaurus.org/terms/slavery||https://homosaurus.org/terms/terrorism	https://homosaurus.org/terms/persecutions	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/criminalLaw	criminalLaw	criminal law	""	""	""	""	https://homosaurus.org/terms/law	https://homosaurus.org/terms/criminalisation||https://homosaurus.org/terms/decriminalisation||https://homosaurus.org/terms/sexualOffencesLaws	https://homosaurus.org/terms/alternativePunishments||https://homosaurus.org/terms/deathPenalty||https://homosaurus.org/terms/exile	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/criminalisation	criminalisation	criminalisation	""	criminalization 	""	""	https://homosaurus.org/terms/criminalLaw	""	https://homosaurus.org/terms/decriminalisation	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/criminology	criminology	criminology	""	""	""	""	https://homosaurus.org/terms/socialAndBehaviouralSciences	""	https://homosaurus.org/terms/crimes	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/crisisCentres	crisisCentres	crisis centres	""	""	""	""	https://homosaurus.org/terms/centres	""	https://homosaurus.org/terms/socialCare	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/cross-culturalRelationships	cross-culturalRelationships	cross-cultural relationships	""	intercultural relationships||interracial relationships	relationships between persons from different ethnic or racial backgrounds	""	https://homosaurus.org/terms/relationships	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/crossdressers	crossdressers	crossdressers	""	cross-dressers||transvestites	""	""	https://homosaurus.org/terms/genderMinorities	""	https://homosaurus.org/terms/clothing||https://homosaurus.org/terms/crossdressing||https://homosaurus.org/terms/dragKings||https://homosaurus.org/terms/dragQueens||https://homosaurus.org/terms/parentsOfCrossdressers||https://homosaurus.org/terms/passing	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/crossdressing	crossdressing	crossdressing	""	transvestism||eonism	""	""	https://homosaurus.org/terms/genderDiversity	""	https://homosaurus.org/terms/clothing||https://homosaurus.org/terms/crossdressers	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/cruises	cruises	cruises	""	""	""	""	https://homosaurus.org/terms/tourism	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/cruising	cruising	cruising	""	""	""	""	""	""	https://homosaurus.org/terms/anonymousSex||https://homosaurus.org/terms/meetingPlaces||https://homosaurus.org/terms/publicSex||https://homosaurus.org/terms/publicSpace	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/culturalDiversity	culturalDiversity	cultural diversity	""	""	diversity of cultural experience and expression of people with different cultural backgrounds with their own customs and traditions 	""	https://homosaurus.org/terms/diversity	""	https://homosaurus.org/terms/cultures||https://homosaurus.org/terms/multiculturalism	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/culturalMovements	culturalMovements	cultural movements	""	""	""	""	""	https://homosaurus.org/terms/enlightenment||https://homosaurus.org/terms/existentialism||https://homosaurus.org/terms/finDeSiecle||https://homosaurus.org/terms/postmodernism||https://homosaurus.org/terms/renaissance||https://homosaurus.org/terms/romanticism	https://homosaurus.org/terms/artMovements	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/culturalStudies	culturalStudies	cultural studies	""	""	""	""	https://homosaurus.org/terms/humanities||https://homosaurus.org/terms/socialAndBehaviouralSciences	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/culture	culture	culture	""	use of more specific term is mandatory	""	""	""	https://homosaurus.org/terms/counterculture||https://homosaurus.org/terms/folkCulture||https://homosaurus.org/terms/popularCulture	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/cultures	cultures	cultures	""	""	""	""	""	https://homosaurus.org/terms/africanCultures||https://homosaurus.org/terms/americanCultures||https://homosaurus.org/terms/asianCultures||https://homosaurus.org/terms/europeanCultures||https://homosaurus.org/terms/mediterraneanCultures||https://homosaurus.org/terms/oldCultures||https://homosaurus.org/terms/pacificIslanderCultures||https://homosaurus.org/terms/subcultures||https://homosaurus.org/terms/westernCultures	https://homosaurus.org/terms/culturalDiversity||https://homosaurus.org/terms/indigenousPeoples||https://homosaurus.org/terms/ritualHomosexuality	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/cunnilingus	cunnilingus	cunnilingus	""	eating pussy||cunt licking	""	""	https://homosaurus.org/terms/licking||https://homosaurus.org/terms/vaginalSex	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/customs	customs	customs	""	""	authority or agency in a country responsible for collecting and safeguarding customs duties and for controlling the flow of goods in and out of a country	""	https://homosaurus.org/terms/publicServices	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/cyberbullying	cyberbullying	cyberbullying	""	""	""	""	https://homosaurus.org/terms/bullying	""	https://homosaurus.org/terms/internet	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/cybersex	cybersex	cybersex	""	internet sex||online sex||computer sex	""	""	""	""	https://homosaurus.org/terms/datingWebsites||https://homosaurus.org/terms/internet||https://homosaurus.org/terms/sexuality	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/cyberstalking	cyberstalking	cyberstalking	""	""	""	""	https://homosaurus.org/terms/stalking	""	https://homosaurus.org/terms/internet	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/cyborgs	cyborgs	cyborgs	""	""	being with both biological and artificial (e.g. electronic, mechanical or robotic) parts	""	""	""	https://homosaurus.org/terms/biotechnology||https://homosaurus.org/terms/scienceFiction	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/cyclingClubs	cyclingClubs	cycling clubs	""	""	""	""	https://homosaurus.org/terms/sportsClubs	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dadaism	dadaism	dadaism	""	""	""	""	https://homosaurus.org/terms/artMovements	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/damages	damages	damages	""	""	""	""	""	""	https://homosaurus.org/terms/legalProcess	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dance	dance	dance	""	""	""	""	https://homosaurus.org/terms/performingArts	https://homosaurus.org/terms/ballet||https://homosaurus.org/terms/ballroomDancing||https://homosaurus.org/terms/flamenco||https://homosaurus.org/terms/vogueing	https://homosaurus.org/terms/choreographers||https://homosaurus.org/terms/dancers	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dancers	dancers	dancers	""	""	""	""	https://homosaurus.org/terms/artsAndEntertainmentOccupations	https://homosaurus.org/terms/exoticDancers	https://homosaurus.org/terms/choreographers||https://homosaurus.org/terms/dance||https://homosaurus.org/terms/strippers	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dancingSchools	dancingSchools	dancing schools	""	dance schools	""	""	""	""	https://homosaurus.org/terms/ballroomDancing	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dandyism	dandyism	dandyism	""	""	""	""	https://homosaurus.org/terms/subcultures	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/darkRooms	darkRooms	dark rooms	""	backrooms	""	""	https://homosaurus.org/terms/sexLocations	""	https://homosaurus.org/terms/hospitalityIndustry||https://homosaurus.org/terms/sexParties	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dating	dating	dating	""	""	""	""	""	https://homosaurus.org/terms/onlineDating	https://homosaurus.org/terms/datingAgencies||https://homosaurus.org/terms/datingShows||https://homosaurus.org/terms/datingWebsites||https://homosaurus.org/terms/meetingPlaces||https://homosaurus.org/terms/personals||https://homosaurus.org/terms/relationships||https://homosaurus.org/terms/socialNetworkingWebsites	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/datingAgencies	datingAgencies	dating agencies	""	""	""	""	""	""	https://homosaurus.org/terms/dating	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/datingShows	datingShows	dating shows	""	""	""	""	https://homosaurus.org/terms/theatre	""	https://homosaurus.org/terms/dating||https://homosaurus.org/terms/television	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/datingWebsites	datingWebsites	dating websites	""	""	""	""	https://homosaurus.org/terms/socialMedia||https://homosaurus.org/terms/websites	""	https://homosaurus.org/terms/cybersex||https://homosaurus.org/terms/dating||https://homosaurus.org/terms/meetingPlaces||https://homosaurus.org/terms/onlineDating	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/daughters	daughters	daughters	""	""	""	""	https://homosaurus.org/terms/children	https://homosaurus.org/terms/bisexualDaughters||https://homosaurus.org/terms/daughtersOfGayMen||https://homosaurus.org/terms/daughtersOfLesbians||https://homosaurus.org/terms/lesbianDaughters||https://homosaurus.org/terms/transgenderDaughters	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/daughtersOfGayMen	daughtersOfGayMen	daughters of gay men	""	""	""	""	https://homosaurus.org/terms/childrenOfGayMen||https://homosaurus.org/terms/daughters	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/daughtersOfLesbians	daughtersOfLesbians	daughters of lesbians	""	""	""	""	https://homosaurus.org/terms/childrenOfLesbians||https://homosaurus.org/terms/daughters	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/childrenOfLesbians	childrenOfLesbians	children of lesbians	""	""	""	""	https://homosaurus.org/terms/children	https://homosaurus.org/terms/daughtersOfLesbians||https://homosaurus.org/terms/sonsOfLesbians	https://homosaurus.org/terms/lesbianParents	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dayCare	dayCare	day care	""	child care	care of a child during the day by a person other than the child's legal guardians	""	https://homosaurus.org/terms/socialCare	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dayReleaseCourses	dayReleaseCourses	day release courses	""	paid educational leave	""	""	https://homosaurus.org/terms/education	""	https://homosaurus.org/terms/socioculturalEducation	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/deafPeople	deafPeople	deaf people	""	deaf-mutes||deaf community||deaf||auditive disabled people	""	""	https://homosaurus.org/terms/peopleWithHearingImpairments	""	https://homosaurus.org/terms/deafness||https://homosaurus.org/terms/signLanguage	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/deafness	deafness	deafness	""	""	""	""	https://homosaurus.org/terms/hearingImpairments	""	https://homosaurus.org/terms/deafPeople	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/deathAndDying	deathAndDying	death and dying	""	""	""	""	""	https://homosaurus.org/terms/euthanasia||https://homosaurus.org/terms/rightToDie||https://homosaurus.org/terms/suicide	https://homosaurus.org/terms/bereavedPeople||https://homosaurus.org/terms/bereavement||https://homosaurus.org/terms/commemorationsOfTheDead||https://homosaurus.org/terms/deathNotices||https://homosaurus.org/terms/deathPenalty||https://homosaurus.org/terms/fearOfDeath||https://homosaurus.org/terms/funeralRites||https://homosaurus.org/terms/necrologies||https://homosaurus.org/terms/necrophilia||https://homosaurus.org/terms/obituaries||https://homosaurus.org/terms/terminalCare	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/deathNotices	deathNotices	death notices	""	death announcements	""	""	https://homosaurus.org/terms/advertisements	""	https://homosaurus.org/terms/deathAndDying||https://homosaurus.org/terms/obituaries	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/deathPenalty	deathPenalty	death penalty	""	capital punishment	""	""	""	""	https://homosaurus.org/terms/criminalLaw||https://homosaurus.org/terms/deathAndDying||https://homosaurus.org/terms/legalProcess	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/deathSquads	deathSquads	death squads	""	""	""	""	https://homosaurus.org/terms/assassins	""	https://homosaurus.org/terms/terrorism	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/debates	debates	debates	""	""	""	""	https://homosaurus.org/terms/events	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/decadence	decadence	decadence	""	""	way of life characterised by mannerism and affectation	""	https://homosaurus.org/terms/subcultures	""	https://homosaurus.org/terms/decadentism	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/decadentism	decadentism	decadentism	""	""	a late 19th century artistic and literary movement in Western Europe, primarily in France	""	https://homosaurus.org/terms/artMovements	""	https://homosaurus.org/terms/decadence||https://homosaurus.org/terms/finDeSiecle	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/deconstruction	deconstruction	deconstruction	""	""	form of semiotic analysis, derived mainly from work begun by the French philosopher Jacques Derrida; he proposed the deconstruction of all texts where binary oppositions are put to work in the construction of meaning and values 	""	https://homosaurus.org/terms/theories	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/decriminalisation	decriminalisation	decriminalisation	""	decriminalization 	""	""	https://homosaurus.org/terms/criminalLaw	""	https://homosaurus.org/terms/criminalisation	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/defamationCampaigns	defamationCampaigns	defamation campaigns	""	smear campaigns	""	""	https://homosaurus.org/terms/psychologicalViolence	""	https://homosaurus.org/terms/hateSpeech||https://homosaurus.org/terms/verbalAbuse	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/defenceMechanisms	defenceMechanisms	defence mechanisms	""	defense mechanisms	""	""	https://homosaurus.org/terms/psychologicalProcesses	https://homosaurus.org/terms/adjustment||https://homosaurus.org/terms/denial||https://homosaurus.org/terms/self-repression	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/definitions	definitions	definitions	""	""	""	""	""	""	https://homosaurus.org/terms/language||https://homosaurus.org/terms/theories	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dementia	dementia	dementia	""	""	""	""	https://homosaurus.org/terms/mentalDisorders	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/democracy	democracy	democracy	""	""	""	""	https://homosaurus.org/terms/politicalSystems	""	https://homosaurus.org/terms/elections	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/demography	demography	demography	""	""	""	""	https://homosaurus.org/terms/socialAndBehaviouralSciences	""	https://homosaurus.org/terms/demographics	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/demographics	demographics	demographics	""	""	""	""	""	""	https://homosaurus.org/terms/census||https://homosaurus.org/terms/demography||https://homosaurus.org/terms/migration	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/demonstrations	demonstrations	demonstrations	""	rallies||political marches||protests	""	""	https://homosaurus.org/terms/actionCampaigns	""	https://homosaurus.org/terms/riots	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/denial	denial	denial	""	""	""	""	https://homosaurus.org/terms/defenceMechanisms	""	https://homosaurus.org/terms/internalisedHomophobia||https://homosaurus.org/terms/latentHomosexuality||https://homosaurus.org/terms/self-repression	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dentalDams	dentalDams	dental dams	""	latex barriers	""	""	https://homosaurus.org/terms/sexAccessories	""	https://homosaurus.org/terms/saferSex	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dentists	dentists	dentists	""	""	""	""	https://homosaurus.org/terms/physicians	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/depression	depression	depression	""	""	""	""	https://homosaurus.org/terms/moodDisorders	https://homosaurus.org/terms/neuroticDisorders	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/DES	DES	DES	""	diethylstilbestrol	synthetic hormone prescribed as preventive for miscarriages, linked to cancer and gynaecologic disorders in mothers and their children; synthetic hormone	""	""	""	https://homosaurus.org/terms/hormoneTherapy||https://homosaurus.org/terms/miscarriages	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/design	design	design	""	""	""	""	https://homosaurus.org/terms/visualArts	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/desireToHaveChildren	desireToHaveChildren	desire to have children	""	""	""	""	""	""	https://homosaurus.org/terms/children||https://homosaurus.org/terms/familyPlanning||https://homosaurus.org/terms/parenthood	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/detention	detention	detention	""	""	""	""	""	https://homosaurus.org/terms/arrests||https://homosaurus.org/terms/concentrationCamps||https://homosaurus.org/terms/detentionUnderAHospitalOrder||https://homosaurus.org/terms/immigrationDetentionCentres||https://homosaurus.org/terms/imprisonment||https://homosaurus.org/terms/juvenileDetentionCentres||https://homosaurus.org/terms/prisons	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/detentionUnderAHospitalOrder	detentionUnderAHospitalOrder	detention under a hospital order	""	hospital detention orders	""	""	https://homosaurus.org/terms/detention	""	https://homosaurus.org/terms/legalProcess	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/developingCountries	developingCountries	developing countries	""	emerging nations||third world	""	""	""	""	https://homosaurus.org/terms/developmentCooperation	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/developmentCooperation	developmentCooperation	development cooperation	""	""	""	""	https://homosaurus.org/terms/internationalRelations	""	https://homosaurus.org/terms/developingCountries	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/developmentalDisabilities	developmentalDisabilities	developmental disabilities	""	""	""	""	https://homosaurus.org/terms/disabilities	https://homosaurus.org/terms/autismSpectrumDisorders	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/diaries	diaries	diaries	""	personal journals	""	""	https://homosaurus.org/terms/personalPapers	""	https://homosaurus.org/terms/autobiographies	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dictionaries	dictionaries	dictionaries	""	""	""	""	https://homosaurus.org/terms/referenceSources	""	https://homosaurus.org/terms/language	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/diet	diet	diet	""	""	""	""	https://homosaurus.org/terms/health	https://homosaurus.org/terms/vegetarianism	https://homosaurus.org/terms/nutrition	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/digitisation	digitisation	digitisation	""	digitization||digitizing||digitising	representation of an object, image, sound, document or a signal (usually an analog signal) by a digital image/form	""	""	""	https://homosaurus.org/terms/archives||https://homosaurus.org/terms/e-books||https://homosaurus.org/terms/libraries||https://homosaurus.org/terms/media||https://homosaurus.org/terms/recording||https://homosaurus.org/terms/telecommunication	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dildos	dildos	dildos	""	strap-ons	""	""	https://homosaurus.org/terms/sexAccessories	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/diplomacy	diplomacy	diplomacy	""	""	""	""	https://homosaurus.org/terms/internationalRelations	""	https://homosaurus.org/terms/diplomats	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/diplomats	diplomats	diplomats	""	""	""	""	https://homosaurus.org/terms/politicalOccupations	""	https://homosaurus.org/terms/diplomacy||https://homosaurus.org/terms/embassies	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/directAction	directAction	direct action	""	""	occurs when a group of people take an action which is intended to reveal an existing problem, highlight an alternative, or demonstrate a possible solution to a social issue	""	""	https://homosaurus.org/terms/actionCampaigns||https://homosaurus.org/terms/civilDisobedience||https://homosaurus.org/terms/conscientiousObjection||https://homosaurus.org/terms/lobbying||https://homosaurus.org/terms/nonviolentResistance||https://homosaurus.org/terms/outing||https://homosaurus.org/terms/petitions||https://homosaurus.org/terms/self-defence	https://homosaurus.org/terms/allies||https://homosaurus.org/terms/events	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/directories	directories	directories	""	""	""	""	https://homosaurus.org/terms/referenceSources	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/directors	directors	directors	""	""	""	""	https://homosaurus.org/terms/artsAndEntertainmentOccupations	""	https://homosaurus.org/terms/film||https://homosaurus.org/terms/television||https://homosaurus.org/terms/theatre	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/disabilities	disabilities	disabilities	""	""	""	""	""	https://homosaurus.org/terms/developmentalDisabilities||https://homosaurus.org/terms/physicalDisabilities	https://homosaurus.org/terms/disabilityStudies	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/disabilityInsurance	disabilityInsurance	disability insurance	""	""	""	""	https://homosaurus.org/terms/insurance	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/disabilityStudies	disabilityStudies	disability studies	""	""	""	""	https://homosaurus.org/terms/academicDisciplines	""	https://homosaurus.org/terms/disabilities||https://homosaurus.org/terms/peopleWithDisabilities	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/discJockeys	discJockeys	disc jockeys	""	""	""	""	https://homosaurus.org/terms/artsAndEntertainmentOccupations	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/discos	discos	discos	""	nightclubs||discotheques||night clubs	""	""	https://homosaurus.org/terms/hospitalityIndustry	""	https://homosaurus.org/terms/houseMusic||https://homosaurus.org/terms/nightLife	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/discrimination	discrimination	discrimination	""	""	""	""	""	https://homosaurus.org/terms/ableism||https://homosaurus.org/terms/affirmativeAction||https://homosaurus.org/terms/ageDiscrimination||https://homosaurus.org/terms/AIDSPhobia||https://homosaurus.org/terms/anti-semitism||https://homosaurus.org/terms/biphobia||https://homosaurus.org/terms/classism||https://homosaurus.org/terms/employmentDiscrimination||https://homosaurus.org/terms/genderism||https://homosaurus.org/terms/homophobia||https://homosaurus.org/terms/islamophobia||https://homosaurus.org/terms/lesbophobia||https://homosaurus.org/terms/racism||https://homosaurus.org/terms/sexism||https://homosaurus.org/terms/transphobia	https://homosaurus.org/terms/anti-discriminationLaw||https://homosaurus.org/terms/harassment||https://homosaurus.org/terms/oppression||https://homosaurus.org/terms/persecutions||https://homosaurus.org/terms/prejudices	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/diseaseProgression	diseaseProgression	disease progression	""	""	""	""	""	""	https://homosaurus.org/terms/medicalDisorders	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dismissalOfEmployees	dismissalOfEmployees	dismissal of employees	""	firing of employees||termination of employment	""	""	https://homosaurus.org/terms/personnelManagement	""	https://homosaurus.org/terms/employmentSuspension	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/dissertations	dissertations	dissertations	""	Ph.D. theses||theses	""	""	https://homosaurus.org/terms/academicDisciplines	""	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/diversity	diversity	diversity	""	""	diversity in characteristics of people in age, gender, religion, ethnicity, sexual orientation and/or lifestyle, etc. 	""	""	https://homosaurus.org/terms/culturalDiversity||https://homosaurus.org/terms/ethnicDiversity||https://homosaurus.org/terms/genderDiversity||https://homosaurus.org/terms/sexualDiversity	""	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/divorce	divorce	divorce	""	""	""	""	https://homosaurus.org/terms/marriage||https://homosaurus.org/terms/separation	""	https://homosaurus.org/terms/divorcedPeople	2015-11-25	2015-11-25	""	""
https://homosaurus.org/terms/divorcedPeople	divorcedPeople	divorced people	""	""	""	""	https://homosaurus.org/terms/maritalStatus	""	https://homosaurus.org/terms/divorce||https://homosaurus.org/terms/singlePeople	2015-11-25	2015-11-25	""	""
