URI	identifier	prefLabel	prefLabel Alternate Spellings	altLabel	description	historyNote	broader	narrower	related	issued	modified	isReplacedBy	replaces
https://homosaurus.org/v3/homoit0000354	homoit0000354	Dildo harnesses	""	Strap-ons	Devices worn to attach a dildo to a person's body, typically so they can penetrate a partner's vagina or anus.	""	https://homosaurus.org/v3/homoit0000612||https://homosaurus.org/v3/homoit0001266	""	https://homosaurus.org/v3/homoit0000252||https://homosaurus.org/v3/homoit0000355||https://homosaurus.org/v3/homoit0001067||https://homosaurus.org/v3/homoit0001342||https://homosaurus.org/v3/homoit0001367	2019-05-14	2021-12-21	https://homosaurus.org/v3/homoit0000354	http://homosaurus.org/v2/dildoHarnesses
https://homosaurus.org/v3/homoit0000355	homoit0000355	Dildos	""	""	A sex toy, often explicitly (although not necessarily) phallic in appearance, intended for sexual penetration or other sexual activity during masturbation or with sex partners.	""	https://homosaurus.org/v3/homoit0001266	""	https://homosaurus.org/v3/homoit0000354||https://homosaurus.org/v3/homoit0001099||https://homosaurus.org/v3/homoit0001342||https://homosaurus.org/v3/homoit0001491	2019-05-14	2021-12-14	https://homosaurus.org/v3/homoit0000355	http://homosaurus.org/v2/dildos
https://homosaurus.org/v3/homoit0000356	homoit0000356	LGBTQ+ discrimination	""	Discrimination (LGBTQ)	The unjust or prejudicial treatment of LGBTQ+ people or communities due to their sexual or gender identities; may include the denial of legal rights, employment, and housing.	""	""	https://homosaurus.org/v3/homoit0000051||https://homosaurus.org/v3/homoit0000055||https://homosaurus.org/v3/homoit0000057||https://homosaurus.org/v3/homoit0000060||https://homosaurus.org/v3/homoit0000062||https://homosaurus.org/v3/homoit0001885||https://homosaurus.org/v3/homoit0001893	https://homosaurus.org/v3/homoit0000053||https://homosaurus.org/v3/homoit0000112||https://homosaurus.org/v3/homoit0000611||https://homosaurus.org/v3/homoit0000701||https://homosaurus.org/v3/homoit0001108||https://homosaurus.org/v3/homoit0001532||https://homosaurus.org/v3/homoit0001535||https://homosaurus.org/v3/homoit0001555||https://homosaurus.org/v3/homoit0001560||https://homosaurus.org/v3/homoit0001561||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000356	http://homosaurus.org/v2/discriminationLGBTQ
https://homosaurus.org/v3/homoit0000357	homoit0000357	Disorders of sexual development	""	 Disorders of sex development	Term used within medical contexts to refer to a wide range of variations in sex characteristics. Many people with intersex variations consider these terms to be stigmatizing and pathologizing, though they often still encounter them in their medical records.	Scope note, relationships, and alternative terms updated in collaboration with interACT: Advocates for Intersex Youth, 2022-2023.	https://homosaurus.org/v3/homoit0000352	""	https://homosaurus.org/v3/homoit0001006	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000357	http://homosaurus.org/v2/disordersOfSexualDevelopment
https://homosaurus.org/v3/homoit0000358	homoit0000358	Diversity	""	""	Diversity in characteristics of people in age, gender, religion, ethnicity, sexual orientation, lifestyle, etc.	""	""	https://homosaurus.org/v3/homoit0000566||https://homosaurus.org/v3/homoit0001290	https://homosaurus.org/v3/homoit0000667	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000358	http://homosaurus.org/v2/diversity
https://homosaurus.org/v3/homoit0000359	homoit0000359	Divorced people	""	""	People whose marriages have been legally dissolved. 	""	https://homosaurus.org/v3/homoit0000989	""	https://homosaurus.org/v3/homoit0000854||https://homosaurus.org/v3/homoit0001312	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000359	http://homosaurus.org/v2/divorcedPeople
https://homosaurus.org/v3/homoit0000360	homoit0000360	Domestic partnership contracts	""	""	Agreements, legal or otherwise, between two unmarried people in a domestic partnership that define property rights and support obligations if the relationship ends or if one partner dies.	""	https://homosaurus.org/v3/homoit0001053	""	https://homosaurus.org/v3/homoit0000361||https://homosaurus.org/v3/homoit0000362||https://homosaurus.org/v3/homoit0000918||https://homosaurus.org/v3/homoit0000963||https://homosaurus.org/v3/homoit0000973||https://homosaurus.org/v3/homoit0000990	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000360	http://homosaurus.org/v2/domesticPartnershipContracts
https://homosaurus.org/v3/homoit0000361	homoit0000361	Domestic partnership retirement benefits	""	Same-sex pension benefits	Employee benefit plans for people in domestic partnerships that can be accessed upon retirement.	""	""	""	https://homosaurus.org/v3/homoit0000360||https://homosaurus.org/v3/homoit0000918	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000361	http://homosaurus.org/v2/domesticPartnershipRetirementBenefits
https://homosaurus.org/v3/homoit0000362	homoit0000362	Domestic partnerships	""	""	Legal or personal relationships between individuals who live together and share their lives but are not married or joined by civil union.	""	https://homosaurus.org/v3/homoit0000973	""	https://homosaurus.org/v3/homoit0000274||https://homosaurus.org/v3/homoit0000360||https://homosaurus.org/v3/homoit0000990||https://homosaurus.org/v3/homoit0001053||https://homosaurus.org/v3/homoit0001237||https://homosaurus.org/v3/homoit0001311	2019-05-14	2021-12-14	https://homosaurus.org/v3/homoit0000362	http://homosaurus.org/v2/domesticPartnerships
https://homosaurus.org/v3/homoit0000363	homoit0000363	LGBTQ+ dominatrices	""	Dominatrices (LGBTQ)||LGBTQ+ D-types||LGBTQ+ Dommes||LGBTQ+ Mistresses	The person who takes on the position of authority or power in a power exchange relationship or kink activity. Most commonly used by feminine identified people and professional dominants.	""	https://homosaurus.org/v3/homoit0001637||https://homosaurus.org/v3/[]	https://homosaurus.org/v3/homoit0000148||https://homosaurus.org/v3/homoit0000738||https://homosaurus.org/v3/homoit0001175||https://homosaurus.org/v3/homoit0001410	https://homosaurus.org/v3/homoit0000103||https://homosaurus.org/v3/homoit0000705||https://homosaurus.org/v3/homoit0000999||https://homosaurus.org/v3/homoit0001018||https://homosaurus.org/v3/homoit0001318||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000363	http://homosaurus.org/v2/dominatricesLGBTQ
https://homosaurus.org/v3/homoit0000364	homoit0000364	Donors	""	""	Individuals who donate their own biological materials, typically gametes (e.g., sperm or eggs), organs, or blood.	Scope note and relationships updated in collaboration with COLAGE, 2022.	""	https://homosaurus.org/v3/homoit0000390||https://homosaurus.org/v3/homoit0000824||https://homosaurus.org/v3/homoit0001336	https://homosaurus.org/v3/homoit0000116||https://homosaurus.org/v3/homoit0000583||https://homosaurus.org/v3/homoit0000843||https://homosaurus.org/v3/homoit0000918||https://homosaurus.org/v3/homoit0001004||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000364	http://homosaurus.org/v2/donors
https://homosaurus.org/v3/homoit0000365	homoit0000365	Down-low	""	""	African American slang term that describes a subculture of Black men who identify as heterosexual but have sex with men.	""	https://homosaurus.org/v3/homoit0000015	""	https://homosaurus.org/v3/homoit0000123||https://homosaurus.org/v3/homoit0000285||https://homosaurus.org/v3/homoit0000286||https://homosaurus.org/v3/homoit0000463||https://homosaurus.org/v3/homoit0001009||https://homosaurus.org/v3/homoit0001261||https://homosaurus.org/v3/homoit0001783||https://homosaurus.org/v3/homoit0001785||https://homosaurus.org/v3/homoit0001786||https://homosaurus.org/v3/homoit0001787||https://homosaurus.org/v3/homoit0001788||https://homosaurus.org/v3/[]	2019-05-14	2021-12-14	https://homosaurus.org/v3/homoit0000365	http://homosaurus.org/v2/downLow
https://homosaurus.org/v3/homoit0000366	homoit0000366	Drab (LGBTQ+ culture)	""	Drab	"Slang term used to describe people wearing masculine clothing, typically drag queens or crossdressers who also sometimes wear feminine clothing. Drab is a shortened form of the phrase ""dressed as a boy"" or ""dress resembling a boy."""	""	https://homosaurus.org/v3/homoit0000568	""	https://homosaurus.org/v3/homoit0000289||https://homosaurus.org/v3/homoit0000367	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000366	http://homosaurus.org/v2/drab
https://homosaurus.org/v3/homoit0000367	homoit0000367	Drag	""	""	A performance genre involving dressing and/or using makeup to produce, emphasize, and/or exaggerate traits associated with a certain gender, which typically (but not always) is not the gender the performer primarily identifies with.	""	https://homosaurus.org/v3/homoit0000568	https://homosaurus.org/v3/homoit0000970	https://homosaurus.org/v3/homoit0000238||https://homosaurus.org/v3/homoit0000289||https://homosaurus.org/v3/homoit0000366||https://homosaurus.org/v3/homoit0000368||https://homosaurus.org/v3/homoit0000369||https://homosaurus.org/v3/homoit0000370||https://homosaurus.org/v3/homoit0000373||https://homosaurus.org/v3/homoit0000375||https://homosaurus.org/v3/homoit0000816||https://homosaurus.org/v3/homoit0001494||https://homosaurus.org/v3/homoit0001808||https://homosaurus.org/v3/homoit0001895||https://homosaurus.org/v3/homoit0001906||https://homosaurus.org/v3/[]||https://homosaurus.org/v3/[]	2019-05-14	2022-01-18	https://homosaurus.org/v3/homoit0000367	http://homosaurus.org/v2/drag
https://homosaurus.org/v3/homoit0000368	homoit0000368	Drag balls	""	""	"Events that are part of the drag ball subculture that emerged in early 20th-century New York City among primarily African-American and Latin American LGBTQ+ people. During a drag ball, individuals ""walk"" or perform for prizes."	""	https://homosaurus.org/v3/homoit0000861	""	https://homosaurus.org/v3/homoit0000092||https://homosaurus.org/v3/homoit0000367||https://homosaurus.org/v3/homoit0000370||https://homosaurus.org/v3/homoit0001494	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000368	http://homosaurus.org/v2/dragBalls
https://homosaurus.org/v3/homoit0000369	homoit0000369	Drag bars	""	""	Establishments (typically serving alcohol) that host drag shows or other events featuring drag performers.	""	https://homosaurus.org/v3/homoit0000100	""	https://homosaurus.org/v3/homoit0000367||https://homosaurus.org/v3/homoit0000370||https://homosaurus.org/v3/homoit0000925||https://homosaurus.org/v3/[]||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000369	http://homosaurus.org/v2/dragBars
https://homosaurus.org/v3/homoit0000370	homoit0000370	Drag community	""	""	Groups of people (typically drag performers) with a shared interest in drag performances and culture.	""	https://homosaurus.org/v3/homoit0000297	https://homosaurus.org/v3/homoit0000371	https://homosaurus.org/v3/homoit0000092||https://homosaurus.org/v3/homoit0000367||https://homosaurus.org/v3/homoit0000368||https://homosaurus.org/v3/homoit0000369||https://homosaurus.org/v3/homoit0000373||https://homosaurus.org/v3/homoit0000375||https://homosaurus.org/v3/homoit0001900||https://homosaurus.org/v3/homoit0001906	2019-05-14	2022-01-18	https://homosaurus.org/v3/homoit0000370	http://homosaurus.org/v2/dragCommunity
https://homosaurus.org/v3/homoit0000371	homoit0000371	Drag families	""	""	Groups of drag performers who share a community and typically live in close quarters with one another. Drag families are headed by drag mothers or drag fathers, with other members termed drag daughters and sons. Members of a drag family typically use the same last name as their drag mother or father (e.g., Xtravaganza) in social contexts or while performing.	""	https://homosaurus.org/v3/homoit0000370||https://homosaurus.org/v3/homoit0000420||https://homosaurus.org/v3/homoit0000834	https://homosaurus.org/v3/homoit0000372||https://homosaurus.org/v3/homoit0000374	https://homosaurus.org/v3/homoit0000094||https://homosaurus.org/v3/homoit0000373||https://homosaurus.org/v3/homoit0000375	2019-05-14	2022-01-18	https://homosaurus.org/v3/homoit0000371	http://homosaurus.org/v2/dragFamilies
https://homosaurus.org/v3/homoit0000372	homoit0000372	Drag fathers	""	""	More experienced drag kings who support less experienced drag kings as they enter the drag scene as performers.	""	https://homosaurus.org/v3/homoit0000371	""	https://homosaurus.org/v3/homoit0000373||https://homosaurus.org/v3/homoit0000374||https://homosaurus.org/v3/homoit0000375	2019-05-14	2022-01-18	https://homosaurus.org/v3/homoit0000372	http://homosaurus.org/v2/dragFathers
https://homosaurus.org/v3/homoit0000373	homoit0000373	Drag kings	""	""	Performers, often people assigned female at birth, who dress in stereotypically masculine attire and enact masculine personas for the purpose of entertainment.	""	""	""	https://homosaurus.org/v3/homoit0000316||https://homosaurus.org/v3/homoit0000367||https://homosaurus.org/v3/homoit0000370||https://homosaurus.org/v3/homoit0000371||https://homosaurus.org/v3/homoit0000372||https://homosaurus.org/v3/homoit0000374||https://homosaurus.org/v3/homoit0000375||https://homosaurus.org/v3/homoit0000983||https://homosaurus.org/v3/homoit0001906	2019-05-14	2022-01-18	https://homosaurus.org/v3/homoit0000373	http://homosaurus.org/v2/dragKings
https://homosaurus.org/v3/homoit0000374	homoit0000374	Drag mothers	""	""	More experienced drag queens who support less experienced drag queens as they enter the drag scene as performers.	""	https://homosaurus.org/v3/homoit0000371	""	https://homosaurus.org/v3/homoit0000372||https://homosaurus.org/v3/homoit0000373||https://homosaurus.org/v3/homoit0000375	2019-05-14	2022-01-18	https://homosaurus.org/v3/homoit0000374	http://homosaurus.org/v2/dragMothers
https://homosaurus.org/v3/homoit0000375	homoit0000375	Drag queens	""	""	Performers, often people assigned male at birth, who dress in stereotypically feminine attire and enact feminine personas for the purpose of entertainment.	""	https://homosaurus.org/v3/homoit0001148	""	https://homosaurus.org/v3/homoit0000316||https://homosaurus.org/v3/homoit0000367||https://homosaurus.org/v3/homoit0000370||https://homosaurus.org/v3/homoit0000371||https://homosaurus.org/v3/homoit0000372||https://homosaurus.org/v3/homoit0000373||https://homosaurus.org/v3/homoit0000374||https://homosaurus.org/v3/homoit0000431||https://homosaurus.org/v3/homoit0001906	2019-05-14	2022-01-18	https://homosaurus.org/v3/homoit0000375	http://homosaurus.org/v2/dragQueens
https://homosaurus.org/v3/homoit0000376	homoit0000376	LGBTQ+ drama	""	Drama (LGBTQ)	Works of fiction written to be performed; use in reference to dramatic works focusing on LGBTQ+ characters or themes.	""	https://homosaurus.org/v3/homoit0000972	https://homosaurus.org/v3/homoit0000149||https://homosaurus.org/v3/homoit0000489||https://homosaurus.org/v3/homoit0000739||https://homosaurus.org/v3/homoit0001174||https://homosaurus.org/v3/homoit0001411	https://homosaurus.org/v3/homoit0000922||https://homosaurus.org/v3/homoit0001363||https://homosaurus.org/v3/homoit0001723||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000376	http://homosaurus.org/v2/dramaLGBTQ
https://homosaurus.org/v3/homoit0000377	homoit0000377	Driver's licenses	""	""	Legal documents authorizing individuals to operate motor vehicles; commonly used as legal proof of identity; can be used in reference to LGBTQ+ people seeking driver's licenses or changes to existing licenses (e.g., name, gender or sex marker, photo).	""	https://homosaurus.org/v3/homoit0001053	https://homosaurus.org/v3/homoit0000573	https://homosaurus.org/v3/homoit0000247||https://homosaurus.org/v3/homoit0000311||https://homosaurus.org/v3/homoit0000711||https://homosaurus.org/v3/homoit0001005||https://homosaurus.org/v3/homoit0001324||https://homosaurus.org/v3/homoit0001465	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000377	http://homosaurus.org/v2/driversLicenses
https://homosaurus.org/v3/homoit0000378	homoit0000378	Drug abuse	""	Drug addiction||Drug dependence	""	""	https://homosaurus.org/v3/homoit0000251	https://homosaurus.org/v3/homoit0001536	https://homosaurus.org/v3/homoit0000379||https://homosaurus.org/v3/homoit0000380||https://homosaurus.org/v3/homoit0001235	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000378	http://homosaurus.org/v2/drugAbuse
https://homosaurus.org/v3/homoit0000379	homoit0000379	Drug users	""	Drug users (LGBTQ)||LGBTQ+ people who drink||LGBTQ+ people who use drugs||Substance users (LGBTQ)	Umbrella term for LGBTQ+ people who use substances (that are typically deemed harmful or are subject to legal restriction, such as drugs or alcohol) for any reason. Apply more specific terms if possible.	""	https://homosaurus.org/v3/homoit0000915	https://homosaurus.org/v3/homoit0001235||https://homosaurus.org/v3/homoit0001540||https://homosaurus.org/v3/homoit0001550	""	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000379	http://homosaurus.org/v2/drugUsers
https://homosaurus.org/v3/homoit0000380	homoit0000380	Drugs	""	Alcohol use (LGBTQ)||Alcohol use in LGBTQ+ communities||Drug use (LGBTQ)||Drug use in LGBTQ+ communities||LGBTQ+ substance use||Substance use (LGBTQ)	The use of substances (that are typically deemed harmful or are subject to legal restriction, such as drugs or alcohol) and discussions surrounding the particular impact of substance use within LGBTQ+ communities.	"As part of the v3.3 update, the following terms were redirected to this term to clarify their scope: ""Cocaine,"" ""Crystal meth,"" and ""MDMA."" We recommend that users replace those terms with the term ""Substance use in LGBTQ+ communities"" in their records."	""	https://homosaurus.org/v3/homoit0001550	https://homosaurus.org/v3/homoit0001007||https://homosaurus.org/v3/homoit0001125||https://homosaurus.org/v3/homoit0001235||https://homosaurus.org/v3/homoit0001549||https://homosaurus.org/v3/[]||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000380	http://homosaurus.org/v2/drugs
https://homosaurus.org/v3/homoit0000381	homoit0000381	Dutch boys	""	Lesbros	Slang for heterosexual men who are friends with lesbians and socialize in lesbian spaces.	""	https://homosaurus.org/v3/homoit0000626	""	https://homosaurus.org/v3/homoit0000416||https://homosaurus.org/v3/homoit0000455||https://homosaurus.org/v3/homoit0000598||https://homosaurus.org/v3/homoit0001133||https://homosaurus.org/v3/homoit0001788	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000381	http://homosaurus.org/v2/dutchBoys
https://homosaurus.org/v3/homoit0000382	homoit0000382	Lesbian culture	""	Dyke culture	Use to describe cultural experiences shared by members of lesbian communities or products of lesbian culture (e.g., art and media created by and for lesbians, activism focused on lesbian issues, slang commonly used in lesbian communities, etc.).	""	https://homosaurus.org/v3/homoit0001831	https://homosaurus.org/v3/homoit0000230||https://homosaurus.org/v3/homoit0000385||https://homosaurus.org/v3/homoit0000730||https://homosaurus.org/v3/homoit0000755||https://homosaurus.org/v3/homoit0000779	https://homosaurus.org/v3/homoit0001295||https://homosaurus.org/v3/homoit0001832||https://homosaurus.org/v3/homoit0001833	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000382	http://homosaurus.org/v2/lesbianCulture
https://homosaurus.org/v3/homoit0000383	homoit0000383	Dyke marches	""	""	"Marches, protests, and other gatherings focused on lesbian visibility, issues, and rights. Only use to describe marches explicitly for dykes or centered on the dyke identity and politics. Otherwise, use the more general term ""Lesbian pride."""	""	https://homosaurus.org/v3/homoit0000861	""	https://homosaurus.org/v3/homoit0000522||https://homosaurus.org/v3/homoit0000556||https://homosaurus.org/v3/homoit0000767||https://homosaurus.org/v3/homoit0001379	2019-05-14	2022-01-24	https://homosaurus.org/v3/homoit0000383	http://homosaurus.org/v2/dykeMarches
https://homosaurus.org/v3/homoit0000384	homoit0000384	Dykes	""	""	A largely reclaimed slur common in the U.S. that may be used to refer to lesbians who embrace a masculine style of presentation or lesbian political activists in general. Only use for individuals who self-identify as dykes.	""	https://homosaurus.org/v3/homoit0001559||https://homosaurus.org/v3/homoit0001560	""	https://homosaurus.org/v3/homoit0000231||https://homosaurus.org/v3/homoit0000440||https://homosaurus.org/v3/homoit0000556	2019-05-14	2022-01-24	https://homosaurus.org/v3/homoit0000384	http://homosaurus.org/v2/dykes
https://homosaurus.org/v3/homoit0000385	homoit0000385	Dykes on bikes	""	""	A chartered motorcycle club with many loosely affiliated chapters that are comprised of lesbian members who identify as dykes; known for their participation in gay pride events.	""	https://homosaurus.org/v3/homoit0000382	""	https://homosaurus.org/v3/homoit0000906||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000385	http://homosaurus.org/v2/dykesOnBikes
https://homosaurus.org/v3/homoit0000386	homoit0000386	LGBTQ+ Eastern Orthodox Christians	""	Eastern Orthodox Christians (LGBTQ)||LGBTQ Orthodox Eastern Christians||LGBTQ Eastern Orthodox Christians	LGBTQ+ people who are members of the Eastern Orthodox Christian Church.	""	https://homosaurus.org/v3/homoit0000265	""	""	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000386	http://homosaurus.org/v2/LGBTQEasternOrthodoxChristians
https://homosaurus.org/v3/homoit0000387	homoit0000387	Ecofeminism	""	""	Political and philosophical movement that views feminism and concerns for the environment as inherently related.	""	https://homosaurus.org/v3/homoit0000437	""	https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000387	http://homosaurus.org/v2/ecofeminism
https://homosaurus.org/v3/homoit0000388	homoit0000388	MDMA	""	Ecstacy||Molly||XTC	A type of methamphetamine commonly referred to as ecstasy or molly	""	https://homosaurus.org/v3/homoit0000290	""	""	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000388	http://homosaurus.org/v2/MDMA
https://homosaurus.org/v3/homoit0000389	homoit0000389	Femininities	""	Effeminacy||Femininity	Culture-specific sets of attributes, behaviors, and roles generally associated with women or girls.	""	https://homosaurus.org/v3/homoit0000568	https://homosaurus.org/v3/homoit0001821||https://homosaurus.org/v3/homoit0002043	https://homosaurus.org/v3/homoit0000047||https://homosaurus.org/v3/homoit0000440||https://homosaurus.org/v3/homoit0000577||https://homosaurus.org/v3/homoit0000995||https://homosaurus.org/v3/homoit0001382	2019-05-14	2022-01-19	https://homosaurus.org/v3/homoit0000389	http://homosaurus.org/v2/femininity
https://homosaurus.org/v3/homoit0000390	homoit0000390	Egg donors	""	""	Individuals of any gender who donate their own eggs for the purpose of inducing pregnancy.	Scope note and relationships updated in collaboration with COLAGE, 2022.	https://homosaurus.org/v3/homoit0000364	""	https://homosaurus.org/v3/homoit0000583||https://homosaurus.org/v3/homoit0000864||https://homosaurus.org/v3/homoit0001347||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000390	http://homosaurus.org/v2/eggDonors
https://homosaurus.org/v3/homoit0000391	homoit0000391	Internalized homophobia	Internalised homophobia	Ego-dystonic homophobia	This term is often used to describe internalized oppression held by and about LGBTQ+ people in general. It can also describe the more specific phenomenon in which gay men internalize or adopt homophobic beliefs (i.e., negative perceptions of and intolerance toward gay men and homosexuality) as a result of being raised or socialized within a homophobic environment or culture. 	Scope note and relationships updated in collaboration with COLAGE, 2022.	https://homosaurus.org/v3/homoit0000646||https://homosaurus.org/v3/[]	""	https://homosaurus.org/v3/homoit0000345||https://homosaurus.org/v3/homoit0000392||https://homosaurus.org/v3/homoit0000699||https://homosaurus.org/v3/homoit0000936	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000391	http://homosaurus.org/v2/internalisedHomophobia
https://homosaurus.org/v3/homoit0000392	homoit0000392	Ego-dystonic sexual orientation	""	Ego-dystonic homosexuality	Internal conflict caused by having a sexual identity or attraction that is at odds with one’s idealized self-image.	""	https://homosaurus.org/v3/homoit0001011	""	https://homosaurus.org/v3/homoit0000303||https://homosaurus.org/v3/homoit0000391	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000392	http://homosaurus.org/v2/ego-dystonicSexualOrientation
https://homosaurus.org/v3/homoit0000393	homoit0000393	LGBTQ+ older people	""	Elderly (LGBTQ)||Senior citizens (LGBTQ)||Seniors (LGBTQ)||Older people (LGBTQ)	LGBTQ+ people who are advanced in age, typically defined as older than 60 years of age.	""	https://homosaurus.org/v3/homoit0000915	https://homosaurus.org/v3/homoit0001054||https://homosaurus.org/v3/homoit0001055||https://homosaurus.org/v3/homoit0001056||https://homosaurus.org/v3/homoit0001057||https://homosaurus.org/v3/homoit0001058	https://homosaurus.org/v3/homoit0000856||https://homosaurus.org/v3/homoit0000931	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000393	http://homosaurus.org/v2/olderPeopleLGBTQ
https://homosaurus.org/v3/homoit0000394	homoit0000394	Electroshock therapy	""	Electric shock therapy||Electroconvulsive therapy	"A form of psychiatric treatment for major depression, bipolar depression, and other mental health conditions that usually consists of brief electrical pulses to the brain through electrodes on the head that induce controlled seizures. Electroshock therapy has historically been used as an attempt to ""cure"" homosexuality and other non-normative sexualities and sexual practices."	""	https://homosaurus.org/v3/homoit0001366	""	https://homosaurus.org/v3/homoit0000349	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000394	http://homosaurus.org/v2/electroshockTherapy
https://homosaurus.org/v3/homoit0000395	homoit0000395	Eonism	""	""	Historical term used to describe people assigned male at birth who adopt feminine behaviors.	""	https://homosaurus.org/v3/homoit0000568||https://homosaurus.org/v3/homoit0000878||https://homosaurus.org/v3/homoit0001006	""	https://homosaurus.org/v3/homoit0000318||https://homosaurus.org/v3/homoit0000396||https://homosaurus.org/v3/homoit0001296||https://homosaurus.org/v3/homoit0001463||https://homosaurus.org/v3/homoit0001468||https://homosaurus.org/v3/homoit0001469	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000395	http://homosaurus.org/v2/eonism
https://homosaurus.org/v3/homoit0000396	homoit0000396	Eonist people	""	""	Historical term for people assigned male at birth who adopt feminine behaviors.	""	https://homosaurus.org/v3/homoit0000878	""	https://homosaurus.org/v3/homoit0000316||https://homosaurus.org/v3/homoit0000395||https://homosaurus.org/v3/homoit0001378	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000396	http://homosaurus.org/v2/eonistPeople
https://homosaurus.org/v3/homoit0000397	homoit0000397	Ephebophilia	""	""	Sexual preference for young adults between the ages of 16 and 20	""	https://homosaurus.org/v3/homoit0000442||https://homosaurus.org/v3/homoit0001300	https://homosaurus.org/v3/homoit0000615	https://homosaurus.org/v3/homoit0000615||https://homosaurus.org/v3/homoit0000663||https://homosaurus.org/v3/homoit0001520||https://homosaurus.org/v3/homoit0001521	2019-05-14	2022-01-18	https://homosaurus.org/v3/homoit0000397	http://homosaurus.org/v2/ephebophilia
https://homosaurus.org/v3/homoit0000398	homoit0000398	Erectile dysfunction	""	Impotence	Persistent difficulties in achieving or maintaining erections, typically for sexual activities.	""	https://homosaurus.org/v3/homoit0001291	""	https://homosaurus.org/v3/homoit0000399||https://homosaurus.org/v3/homoit0000400||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000398	http://homosaurus.org/v2/erectileDysfunction
https://homosaurus.org/v3/homoit0000399	homoit0000399	Erection pills	""	""	Medications used to relax muscles in the penis, increasing blood flow to allow for an erection in response to sexual stimuli.	""	https://homosaurus.org/v3/homoit0001007	""	https://homosaurus.org/v3/homoit0000398||https://homosaurus.org/v3/homoit0000400||https://homosaurus.org/v3/[]	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000399	http://homosaurus.org/v2/erectionPills
https://homosaurus.org/v3/homoit0000400	homoit0000400	Erections	""	""	Enlargement of the erectile tissue of the penis or clitoris due to increased blood flow; typically associated with sexual arousal. 	""	""	""	https://homosaurus.org/v3/homoit0000398||https://homosaurus.org/v3/homoit0000399||https://homosaurus.org/v3/homoit0001099	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000400	http://homosaurus.org/v2/erections
https://homosaurus.org/v3/homoit0000401	homoit0000401	Erogenous body parts	""	""	Areas of the body that are sensitive to sexual stimulation.	""	""	https://homosaurus.org/v3/homoit0000222||https://homosaurus.org/v3/homoit0000232||https://homosaurus.org/v3/homoit0000282||https://homosaurus.org/v3/homoit0001099||https://homosaurus.org/v3/homoit0001361||https://homosaurus.org/v3/homoit0001488||https://homosaurus.org/v3/homoit0001984	https://homosaurus.org/v3/homoit0000585||https://homosaurus.org/v3/homoit0001634	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000401	http://homosaurus.org/v2/erogenousBodyParts
https://homosaurus.org/v3/homoit0000402	homoit0000402	Erotic massage	""	""	Massage intended to enhance sexual arousal. 	""	https://homosaurus.org/v3/homoit0000998||https://homosaurus.org/v3/homoit0001267||https://homosaurus.org/v3/homoit0001299	""	https://homosaurus.org/v3/homoit0000610||https://homosaurus.org/v3/homoit0000988	2019-05-14	2021-12-08	https://homosaurus.org/v3/homoit0000402	http://homosaurus.org/v2/eroticMassage
