URI	identifier	prefLabel	prefLabel Alternate Spellings	altLabel	description	historyNote	broader	narrower	related	issued	modified	isReplacedBy	replaces
https://homosaurus.org/v4/homoit0000267	homoit0000267	Chubs (Gay culture)@en||Chubs (cultura gay)@es	""	Chubs (Gay men)@en||Chubs@en||Chubs (hombres gay)@es||Chubs@es	Slang term used in gay communities (primarily in the United States) to describe larger or heavy-set gay men.@en||Término de la jerga utilizado en las comunidades gay (principalmente en los Estados Unidos) para describir a hombres gay más grandes o corpulentos.@es	""	https://homosaurus.org/v4/homoit0000487||https://homosaurus.org/v4/homoit0001295	""	https://homosaurus.org/v4/homoit0000105	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000267	http://homosaurus.org/v2/chubsGayMen
https://homosaurus.org/v4/homoit0000268	homoit0000268	Cut men@en||Hombres circuncidados@es	""	Circumcised men@en	Men whose penises are circumcised (i.e., the foreskin of the penis has been surgically removed).@en||Hombres cuyos penes están circuncidados (es decir, el prepucio del pene ha sido extirpado quirúrgicamente).@es	""	""	""	https://homosaurus.org/v4/homoit0000269	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000268	http://homosaurus.org/v2/cutMen
https://homosaurus.org/v4/homoit0000269	homoit0000269	Circumcision@en||Circuncisión@es	""	""	Surgical removal of the foreskin of the penis.@en||Extirpación quirúrgica del prepucio del pene.@es	""	""	""	https://homosaurus.org/v4/homoit0000268||https://homosaurus.org/v4/homoit0000281||https://homosaurus.org/v4/homoit0000450||https://homosaurus.org/v4/homoit0001481	2019-05-14	2021-12-14	https://homosaurus.org/v4/homoit0000269	http://homosaurus.org/v2/circumcision
https://homosaurus.org/v4/homoit0000270	homoit0000270	Cisgender men@en||Hombres cisgénero@es	""	Hombre cis@es	Men whose gender identity matches the sex or gender they were assigned at birth.@en||Hombres cuya identidad de género coincide con el sexo o género que les fue asignado al nacer.@es	""	https://homosaurus.org/v4/homoit0000271||https://homosaurus.org/v4/homoit0001008	""	https://homosaurus.org/v4/homoit0000079||https://homosaurus.org/v4/homoit0001925	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000270	http://homosaurus.org/v2/cisgenderMen
https://homosaurus.org/v4/homoit0000271	homoit0000271	Cisgender people@en||Personas cisgénero@es	""	Cis people@en||Personas cis@es	Individuals whose gender identity matches the gender or sex they were assigned at birth.@en||Personas cuya identidad de género coincide con el género o sexo que les fue asignado al nacer.@es	""	""	https://homosaurus.org/v4/homoit0000270||https://homosaurus.org/v4/homoit0000272||https://homosaurus.org/v4/homoit0002281||https://homosaurus.org/v4/homoit0002282	https://homosaurus.org/v4/homoit0000120||https://homosaurus.org/v4/homoit0000273||https://homosaurus.org/v4/homoit0000322||https://homosaurus.org/v4/homoit0000571||https://homosaurus.org/v4/homoit0001008||https://homosaurus.org/v4/homoit0001378||https://homosaurus.org/v4/homoit0001509||https://homosaurus.org/v4/homoit0001652||https://homosaurus.org/v4/homoit0001653||https://homosaurus.org/v4/homoit0001925	2019-05-14	2021-12-14	https://homosaurus.org/v4/homoit0000271	http://homosaurus.org/v2/cisgenderPeople
https://homosaurus.org/v4/homoit0000272	homoit0000272	Cisgender women@en||Mujeres cisgénero@es	""	Mujeres cis@es	Women whose gender identity matches the sex or gender they were assigned at birth. @en||Mujeres cuya identidad de género coincide con el género o sexo que les fue asignado al nacer.@es	""	https://homosaurus.org/v4/homoit0000271||https://homosaurus.org/v4/homoit0001509	""	https://homosaurus.org/v4/homoit0000077||https://homosaurus.org/v4/homoit0001925	2019-05-14	2021-12-14	https://homosaurus.org/v4/homoit0000272	http://homosaurus.org/v2/cisgenderWomen
https://homosaurus.org/v4/homoit0000273	homoit0000273	Cissexual people@en||Personas cisexuales@es	""	""	"Individuals whose sex matches the sex or gender they were assigned at birth. Whereas cisgender refers to people who are not transgender, cissexual refers to people who are not transsexual.@en||Personas cuyo sexo coincide con el sexo o género que se les asignó al nacer. Mientras que ""cisgénero"" se refiere a personas que no son transgénero, ""cisexual"" se refiere a personas que no son transexuales.@es"	""	""	""	https://homosaurus.org/v4/homoit0000271||https://homosaurus.org/v4/homoit0001381||https://homosaurus.org/v4/homoit0001924	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000273	http://homosaurus.org/v2/cissexualPeople
https://homosaurus.org/v4/homoit0000274	homoit0000274	Civil unions@en||Uniones civiles@es	""	Civil partnership@en||Registered partnership@en||Unión civil@es||Unión registrada@es	Legally recognized unions with rights similar (but often not identical or equal) to those of marriage, originally created for same-sex couples in jurisdictions where they were not legally allowed to marry.@en||Uniones legalmente reconocidas con derechos similares (pero a menudo no idénticos o iguales) a los del matrimonio, creadas originalmente para parejas del mismo sexo en jurisdicciones donde no se les permitía casarse legalmente.@es	""	https://homosaurus.org/v4/homoit0000973	https://homosaurus.org/v4/homoit0000275||https://homosaurus.org/v4/homoit0000277	https://homosaurus.org/v4/homoit0000362||https://homosaurus.org/v4/homoit0000712||https://homosaurus.org/v4/homoit0000918||https://homosaurus.org/v4/homoit0000990||https://homosaurus.org/v4/homoit0000992||https://homosaurus.org/v4/homoit0001053	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000274	http://homosaurus.org/v2/civilUnions
https://homosaurus.org/v4/homoit0000275	homoit0000275	Civil union documents@en||Documentos de unión civil@es	""	""	Legal documents certifying civil unions established in compliance with the laws of certain jurisdictions.@en||Documentos legales que certifican uniones civiles establecidas en conformidad con las leyes de determinadas jurisdicciones.@es	""	https://homosaurus.org/v4/homoit0000274||https://homosaurus.org/v4/homoit0001053	""	""	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000275	http://homosaurus.org/v2/civilUnionDocuments
https://homosaurus.org/v4/homoit0000276	homoit0000276	LGBTQ+ civil rights@en||Derechos civiles LGBTQ+@es	""	LGBTQ rights@en||Civil rights (LGBTQ)@en||Derechos civiles (LGBTQ)@es||Derechos LGBTQ@es	Legal rights of LGBTQ+ people to political and social freedom and equality.@en||Derechos legales de las personas LGBTQ+ a la libertad y la igualdad política y social.@es	""	https://homosaurus.org/v4/homoit0000652	https://homosaurus.org/v4/homoit0000183||https://homosaurus.org/v4/homoit0000531||https://homosaurus.org/v4/homoit0000775||https://homosaurus.org/v4/homoit0001206||https://homosaurus.org/v4/homoit0001443||https://homosaurus.org/v4/homoit0002808	https://homosaurus.org/v4/homoit0000339||https://homosaurus.org/v4/homoit0000673||https://homosaurus.org/v4/homoit0001026||https://homosaurus.org/v4/homoit0001492||https://homosaurus.org/v4/homoit0002723	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000276	http://homosaurus.org/v2/civilRightsLGBTQ
https://homosaurus.org/v4/homoit0000277	homoit0000277	Civil union certificates@en||Ceritificados de unión civil@es	""	""	Official certificates certifying civil unions established in compliance with the laws of certain jurisdictions.@en||Certificados oficiales que acreditan uniones civiles establecidas en conformidad con las leyes de determinadas jurisdicciones.@es	""	https://homosaurus.org/v4/homoit0000274||https://homosaurus.org/v4/homoit0001053	""	""	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000277	http://homosaurus.org/v2/civilUnionCertificates
https://homosaurus.org/v4/homoit0000278	homoit0000278	Sex workers' clients@en||Clientes de trabajadores sexuales@es	""	Johns@en||Tricks@en||Prostitutes' clients@en||Prostitutes' customers@en||Sex workers' customers@en||Sex-buyers@en||Janes@en||Curb crawlers@en||Punters@en||Clientes de prostitutxs@es||Clientes de prostitutos@es||Clientes de prostitutas@es||Compradores de sexo@es||Clientes de sexo@es	People who provide money or goods to sex workers in exchange for sexual services, performances, or companionship.@en||Personas que ofrecen dinero o bienes a trabajadoras/es sexuales a cambio de servicios o actuaciones sexuales.@es	""	""	https://homosaurus.org/v4/homoit0003794||https://homosaurus.org/v4/homoit0003795	https://homosaurus.org/v4/homoit0003778||https://homosaurus.org/v4/homoit0003779	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000278	http://homosaurus.org/v2/prostitutesClients
https://homosaurus.org/v4/homoit0000279	homoit0000279	Clit rings@en||Anillos de clítoris@es	""	""	Genital piercings placed directly through the hood of the clitoris, typically worn for aesthetic purposes or to enhance sexual arousal.@en||Perforaciones genitales colocadas directamente a través del capuchón del clítoris, generalmente usadas para fines estéticos o para aumentar la excitación sexual.@es	""	https://homosaurus.org/v4/homoit0001266	""	https://homosaurus.org/v4/homoit0000282	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000279	http://homosaurus.org/v2/clitRings
https://homosaurus.org/v4/homoit0000280	homoit0000280	Clitoral sex@en||Sexo clitoriano@es	""	""	Sexual acts involving the clitoris.@en||Actos sexuales que involucran el clítoris.@es	""	https://homosaurus.org/v4/homoit0001267||https://homosaurus.org/v4/homoit0001299	https://homosaurus.org/v4/homoit0000239||https://homosaurus.org/v4/homoit0000459||https://homosaurus.org/v4/homoit0003736	https://homosaurus.org/v4/homoit0000282||https://homosaurus.org/v4/homoit0001487	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000280	http://homosaurus.org/v2/clitoralSex
https://homosaurus.org/v4/homoit0000281	homoit0000281	Clitoridectomy@en||Clitoridectomía@es	""	Clitorectomy@en||Female circumcision@en||Clitorectomía@es||Circuncisión femenina@es	Surgical procedure involving the removal or reduction of the clitoris.@en||Procedimiento quirúrgico que implica la extirpación o reducción del clítoris.@es	""	https://homosaurus.org/v4/homoit0000430||https://homosaurus.org/v4/homoit0000670	""	https://homosaurus.org/v4/homoit0000269	2019-05-14	2021-12-14	https://homosaurus.org/v4/homoit0000281	http://homosaurus.org/v2/clitoridectomy
https://homosaurus.org/v4/homoit0000282	homoit0000282	Clitoris@en||Clítoris@es	""	""	Erogenous external organ that is capable of erection under sexual stimulation.@en||Órgano externo erógeno que es capaz de erección bajo estimulación sexual.@es	""	https://homosaurus.org/v4/homoit0000401||https://homosaurus.org/v4/homoit0000585	https://homosaurus.org/v4/homoit0000460	https://homosaurus.org/v4/homoit0000279||https://homosaurus.org/v4/homoit0000280||https://homosaurus.org/v4/homoit0001844||https://homosaurus.org/v4/homoit0001848||https://homosaurus.org/v4/homoit0003736	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000282	http://homosaurus.org/v2/clitoris
https://homosaurus.org/v4/homoit0000283	homoit0000283	Clitoromegaly@en||Clitoromegalia@es	""	Enlarged clitoris@en||Hipertrofia del clítoris@es	People born with clitoromegaly have a clitoris that is larger than what society considers to be typical. Clitoromegaly is a trait associated with several different intersex variations, including congenital adrenal hyperplasia and progestin-induced virilization.@en||Las personas que nacen con clitoromegalia tienen un clítoris más grande de lo que la sociedad considera típico. La clitoromegalia es un rasgo asociado con múltiples variaciones intersex diferentes, incluida la hiperplasia suprarrenal congénita y la virilización inducida por progestina.@es	Term updated in collaboration with interACT: Advocates for Intersex Youth, 2022-2023.@en	https://homosaurus.org/v4/homoit0000669	""	""	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000283	http://homosaurus.org/v2/clitoromegaly
https://homosaurus.org/v4/homoit0000284	homoit0000284	Clones (Gay culture)@en||Clones (cultura gay)@es	""	Clones (Gay men)@en||Clones@en||Clones@es||Clones gay@es	Historical term for gay men who dress in a particular masculine fashion; often used in the Castro District of San Francisco.@en||Término histórico para hombres gay que visten de una manera masculina particular; se utiliza a menudo en el distrito Castro de San Francisco.@es	""	https://homosaurus.org/v4/homoit0000506||https://homosaurus.org/v4/homoit0000878	""	""	2019-05-14	2022-01-24	https://homosaurus.org/v4/homoit0000284	http://homosaurus.org/v2/clonesGayMen
https://homosaurus.org/v4/homoit0000285	homoit0000285	Closeted bisexual people@en||Personas bisexuales en el clóset@es	""	""	Bisexual people who do not identify as such to others.@en||Personas bisexuales que no se autoidentifican como tales ante los demás.@es	""	https://homosaurus.org/v4/homoit0000170||https://homosaurus.org/v4/homoit0001783	""	https://homosaurus.org/v4/homoit0000286||https://homosaurus.org/v4/homoit0000287||https://homosaurus.org/v4/homoit0000295||https://homosaurus.org/v4/homoit0000365||https://homosaurus.org/v4/homoit0001065||https://homosaurus.org/v4/homoit0001261||https://homosaurus.org/v4/homoit0001784||https://homosaurus.org/v4/homoit0001785||https://homosaurus.org/v4/homoit0002905	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000285	http://homosaurus.org/v2/closetedBisexualPeople
https://homosaurus.org/v4/homoit0000286	homoit0000286	Closeted gay men@en||Hombres gay en el clóset@es	""	""	Gay men who do not identify as such to others.@en||Hombres gay que no se autoidentifican como tales ante los demás.@es	""	https://homosaurus.org/v4/homoit0000506||https://homosaurus.org/v4/homoit0001783	""	https://homosaurus.org/v4/homoit0000285||https://homosaurus.org/v4/homoit0000287||https://homosaurus.org/v4/homoit0000295||https://homosaurus.org/v4/homoit0000365||https://homosaurus.org/v4/homoit0001065||https://homosaurus.org/v4/homoit0001261||https://homosaurus.org/v4/homoit0001784||https://homosaurus.org/v4/homoit0001785||https://homosaurus.org/v4/homoit0002905	2019-05-14	2022-01-24	https://homosaurus.org/v4/homoit0000286	http://homosaurus.org/v2/closetedGayMen
https://homosaurus.org/v4/homoit0000287	homoit0000287	Closeted lesbians@en||Lesbianas en el clóset@es	""	""	Lesbians who do not identify as such to others.@en||Lesbianas que no se autoidentifican como tales ante los demás.@es	""	https://homosaurus.org/v4/homoit0000556||https://homosaurus.org/v4/homoit0001783	""	https://homosaurus.org/v4/homoit0000285||https://homosaurus.org/v4/homoit0000286||https://homosaurus.org/v4/homoit0000295||https://homosaurus.org/v4/homoit0001065||https://homosaurus.org/v4/homoit0001261||https://homosaurus.org/v4/homoit0001784||https://homosaurus.org/v4/homoit0001785||https://homosaurus.org/v4/homoit0002905	2019-05-14	2022-01-24	https://homosaurus.org/v4/homoit0000287	http://homosaurus.org/v2/closetedLesbians
https://homosaurus.org/v4/homoit0000288	homoit0000288	Stealth (Transgender)@en||Discreción (transgénero)@es	""	Stealth@en||Stealth@es	Term used to describe the experience of a trans person who is not openly trans and is choosing to pass as cisgender.@en||Término utilizado para describir la experiencia de una persona trans que no es abiertamente trans y elige hacerse pasar por cisgénero.@es	""	""	""	https://homosaurus.org/v4/homoit0000078||https://homosaurus.org/v4/homoit0000295||https://homosaurus.org/v4/homoit0000560||https://homosaurus.org/v4/homoit0001065||https://homosaurus.org/v4/homoit0001090||https://homosaurus.org/v4/homoit0001261||https://homosaurus.org/v4/homoit0001378||https://homosaurus.org/v4/homoit0001781||https://homosaurus.org/v4/homoit0001783||https://homosaurus.org/v4/homoit0001784||https://homosaurus.org/v4/homoit0001785||https://homosaurus.org/v4/homoit0001786||https://homosaurus.org/v4/homoit0001787	2019-05-14	2024-02-01	https://homosaurus.org/v4/homoit0000288	http://homosaurus.org/v2/stealthTransgender
https://homosaurus.org/v4/homoit0000289	homoit0000289	Clothing@en||Ropa@es	""	""	Items worn on the body for protection, insulation, and self-expression; typically made of fabric or textiles.@en||Artículos utilizados en el cuerpo para protección, aislamiento y autoexpresión; típicamente hechos de tela o textiles.@es	""	https://homosaurus.org/v4/homoit0000568	https://homosaurus.org/v4/homoit0000970||https://homosaurus.org/v4/homoit0001808||https://homosaurus.org/v4/homoit0003815	https://homosaurus.org/v4/homoit0000316||https://homosaurus.org/v4/homoit0000318||https://homosaurus.org/v4/homoit0000366||https://homosaurus.org/v4/homoit0000367||https://homosaurus.org/v4/homoit0001895||https://homosaurus.org/v4/homoit0002169||https://homosaurus.org/v4/homoit0003063||https://homosaurus.org/v4/homoit0003066	2019-05-14	2022-01-18	https://homosaurus.org/v4/homoit0000289	http://homosaurus.org/v2/clothing
https://homosaurus.org/v3/homoit0001235	homoit0001235	Party drugs@en	""	Club drugs@en	""	""	https://homosaurus.org/v4/homoit0000380	""	https://homosaurus.org/v4/homoit0002289	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0001235	http://homosaurus.org/v2/partyDrugs
https://homosaurus.org/v3/homoit0000380	homoit0000380	Cocaine@en	""	""	""	""	https://homosaurus.org/v4/homoit0001235	""	https://homosaurus.org/v4/homoit0002226	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000380	http://homosaurus.org/v2/cocaine
https://homosaurus.org/v4/homoit0000292	homoit0000292	Cock rings@en||Anillos para el pene@es	""	""	Rings or circular sex toys worn on the penis to maintain an erection and prevent orgasm.@en||Anillos o juguetes sexuales circulares que se colocan en el pene para mantener la erección y prevenir el orgasmo.@es	""	https://homosaurus.org/v4/homoit0001266	""	https://homosaurus.org/v4/homoit0001099	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000292	http://homosaurus.org/v2/cockRings
https://homosaurus.org/v4/homoit0000293	homoit0000293	Enemas@en||Enemas@es	""	Colonic irrigation@en||Lavativa@es||Hidroterapia de colon@es	A liquid application device used as a douche or to cleanse the bowels or vagina, or usage of such a device. Can be used for sexual or erotic purposes.@en||Inyecciones de agua u otros líquidos en el recto, normalmente con fines médicos o higiénicos; también se puede utilizar en un contexto erótico.@es	""	https://homosaurus.org/v4/homoit0000442||https://homosaurus.org/v4/homoit0001266||https://homosaurus.org/v4/homoit0001267||https://homosaurus.org/v4/homoit0001299||https://homosaurus.org/v4/homoit0003059	""	https://homosaurus.org/v4/homoit0000076||https://homosaurus.org/v4/homoit0000081||https://homosaurus.org/v4/homoit0003124	2019-05-14	2021-12-14	https://homosaurus.org/v4/homoit0000293	http://homosaurus.org/v2/enemas
https://homosaurus.org/v4/homoit0000294	homoit0000294	Collars@en||Collares@es	""	""	"Straps or bands of material worn around the neck. May be worn as a fashion statement, to signal ""ownership"" by a dominant partner within the context of a BDSM relationship, or during sex to restrict the wearer's movement and breath control.@en||@es"	""	https://homosaurus.org/v4/homoit0001266	""	https://homosaurus.org/v4/homoit0000214	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000294	http://homosaurus.org/v2/collars
https://homosaurus.org/v4/homoit0000295	homoit0000295	Coming out@en||Salir del clóset@es	""	Salir del armario@es	Process of accepting and sharing one’s sexual or gender identity with oneself and/or others.@en||Proceso de aceptar y compartir la propia identidad sexual o de género con uno mismo y/o con los demás.@es	""	""	""	https://homosaurus.org/v4/homoit0000088||https://homosaurus.org/v4/homoit0000089||https://homosaurus.org/v4/homoit0000285||https://homosaurus.org/v4/homoit0000286||https://homosaurus.org/v4/homoit0000287||https://homosaurus.org/v4/homoit0000288||https://homosaurus.org/v4/homoit0001065||https://homosaurus.org/v4/homoit0001261||https://homosaurus.org/v4/homoit0001783||https://homosaurus.org/v4/homoit0001784||https://homosaurus.org/v4/homoit0001785||https://homosaurus.org/v4/homoit0001786||https://homosaurus.org/v4/homoit0001787||https://homosaurus.org/v4/homoit0002905||https://homosaurus.org/v4/homoit0003509	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000295	http://homosaurus.org/v2/comingOut
https://homosaurus.org/v4/homoit0000296	homoit0000296	Common law marriage@en||Matrimonio de hecho@es	""	Pareja de hecho@es||Unión de hecho@es	Legal framework in which two partners are considered married without having formally registered their relationship as a civil or religious marriage. Common law marriage grants certain economic rights and legal privileges. @en||Marco jurídico en el que dos cónyuges se consideran casados ​​sin haber registrado formalmente su relación como matrimonio civil o religioso. El matrimonio de hecho otorga ciertos derechos económicos y privilegios legales.@es	""	https://homosaurus.org/v4/homoit0000990||https://homosaurus.org/v4/homoit0000992	""	""	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000296	http://homosaurus.org/v2/commonLawMarriage
https://homosaurus.org/v4/homoit0000297	homoit0000297	LGBTQ+ communities@en||Comunidades LGBTQ+@es	""	Communities (LGBTQ)@en||Comunidades (LGBTQ)@es	Groups of LGBTQ+ people who share interests or interact regularly, typically living in some proximity.@en||Grupos de personas LGBTQ+ que comparten intereses o interactúan regularmente y que generalmente viven en cierta proximidad.@es	""	""	https://homosaurus.org/v4/homoit0000103||https://homosaurus.org/v4/homoit0000143||https://homosaurus.org/v4/homoit0000370||https://homosaurus.org/v4/homoit0000485||https://homosaurus.org/v4/homoit0000705||https://homosaurus.org/v4/homoit0000733||https://homosaurus.org/v4/homoit0000842||https://homosaurus.org/v4/homoit0001170||https://homosaurus.org/v4/homoit0001247||https://homosaurus.org/v4/homoit0001403||https://homosaurus.org/v4/homoit0001878||https://homosaurus.org/v4/homoit0002773||https://homosaurus.org/v4/homoit0002931||https://homosaurus.org/v4/homoit0003032||https://homosaurus.org/v4/homoit0003698	https://homosaurus.org/v4/homoit0000298||https://homosaurus.org/v4/homoit0000558||https://homosaurus.org/v4/homoit0001811||https://homosaurus.org/v4/homoit0003699||https://homosaurus.org/v4/homoit0003911	2019-05-14	2022-01-19	https://homosaurus.org/v4/homoit0000297	http://homosaurus.org/v2/communitiesLGBTQ
https://homosaurus.org/v4/homoit0000298	homoit0000298	LGBTQ+ community centers@en-US||Centros comunitarios LGBTQ+@es	LGBTQ+ community centres@en-GB	""	Spaces in which people from LGBTQ+ communities meet for social, education, recreational, or organizing activities. @en||Espacios en los que personas de comunidades LGBTQ+ se reúnen para realizar actividades sociales, educativas, recreativas u organizativas.@es	""	https://homosaurus.org/v4/homoit0000830||https://homosaurus.org/v4/homoit0000900	https://homosaurus.org/v4/homoit0000144||https://homosaurus.org/v4/homoit0000486||https://homosaurus.org/v4/homoit0000734||https://homosaurus.org/v4/homoit0001171||https://homosaurus.org/v4/homoit0001404||https://homosaurus.org/v4/homoit0001512||https://homosaurus.org/v4/homoit0002775||https://homosaurus.org/v4/homoit0002968	https://homosaurus.org/v4/homoit0000297||https://homosaurus.org/v4/homoit0002689	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000298	http://homosaurus.org/v2/communityCentresLGBTQ
https://homosaurus.org/v4/homoit0000299	homoit0000299	Condoms@en||Condones@es	""	Prophylactics@en||Rubbers@en||Preservativos@es||Gomas@es||Profiláctico@es||Forros@es	Latex contraceptives used to cover penises during sexual activity for the purposes of preventing STIs and/or pregnancy.@en||Anticonceptivos de látex utilizados para cubrir penes durante actividad sexual con el fin de prevenir ITS y/o embarazo.@es	""	https://homosaurus.org/v4/homoit0001266	""	https://homosaurus.org/v4/homoit0001251	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000299	http://homosaurus.org/v2/condoms
https://homosaurus.org/v4/homoit0000300	homoit0000300	LGBTQ+ Confucianists@en||Confucionistas LGBTQ+@es	""	Confucianists (LGBTQ)@en||LGBTQ Confucianists@en||Confucionistas LGBTQ@es||Confucionistas (LGBTQ)@es	LGBTQ+ people who are Confucianists.@en||Personas LGBTQ+ que son confucionistas.@es	""	https://homosaurus.org/v4/homoit0000928	""	""	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000300	http://homosaurus.org/v2/LGBTQConfucianists
https://homosaurus.org/v4/homoit0000301	homoit0000301	Congenital adrenal hyperplasia@en||Hiperplasia suprarrenal congénita@es	""	CAH@en||HSC@es	Congenital adrenal hyperplasia (CAH) is a group of different but related genetic variations that affect the enzymes that allow the adrenal glands to make hormones that regulate the body’s functions. People with CAH do not consistently produce the amount of cortisol or aldosterone they need, but they may naturally produce higher-than-typical levels of androgens such as testosterone to help the body compensate. Someone with CAH can be born with XX or XY chromosomes. People with CAH and XY chromosomes are usually not considered to have a variation in sex characteristics since an increased amount of androgens will not cause the development of any characteristics that are not considered typical for people assigned male at birth. In people with XX chromosomes and CAH, the increase in androgen production can result in genital differences such as a larger-than-typical clitoris, fused labia, and the fusion of the urethra and vaginal canal to form a single opening. They may also develop some characteristics like body and facial hair or increased muscle mass during childhood or puberty.@en||La hiperplasia suprarrenal congénita (HSC) es un grupo de variaciones genéticas diferentes pero relacionadas que afectan las enzimas que permiten a las glándulas suprarrenales producir hormonas que regulan las funciones del cuerpo. Las personas con HSC no producen consistentemente la cantidad de cortisol o aldosterona que necesitan, pero puede que naturalmente produzcan niveles más altos de lo usual de andrógenos, como la testosterona, para ayudar al cuerpo a compensar. Alguien con HSC puede nacer con cromosomas XX o XY. Por lo general, no se considera que las personas con HSC y cromosomas XY tengan una variación en características sexuales, ya que una mayor cantidad de andrógenos no provocará el desarrollo de ninguna característica que no se considere típica de las personas asignadas al sexo masculino al nacer. En personas con HSC y cromosomas XX, el aumento en la producción de andrógenos puede resultar en diferencias genitales, como un clítoris más grande de lo usual, labios fusionados y la fusión de la uretra y el canal vaginal para formar una única apertura. También pueden desarrollar algunas características como vello corporal y facial o aumento de masa muscular durante la infancia o la pubertad.@es	Term updated in collaboration with interACT: Advocates for Intersex Youth, 2022-2023.@en	https://homosaurus.org/v4/homoit0000669	https://homosaurus.org/v4/homoit0002827||https://homosaurus.org/v4/homoit0002869	""	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000301	http://homosaurus.org/v2/congenitalAdrenalHyperplasia
https://homosaurus.org/v4/homoit0000302	homoit0000302	Consent@en||Consentimiento@es	""	""	Permission or agreement for a set of actions to occur, particularly in a sexual encounter and/or within a relational dynamic.@en||Permiso o acuerdo para que ocurra un conjunto de acciones, particularmente en un encuentro sexual y/o dentro de una dinámica relacional.@es	""	""	https://homosaurus.org/v4/homoit0000020||https://homosaurus.org/v4/homoit0002844	https://homosaurus.org/v4/homoit0000241||https://homosaurus.org/v4/homoit0000442||https://homosaurus.org/v4/homoit0000855||https://homosaurus.org/v4/homoit0000938||https://homosaurus.org/v4/homoit0000958||https://homosaurus.org/v4/homoit0000959||https://homosaurus.org/v4/homoit0001123||https://homosaurus.org/v4/homoit0001124||https://homosaurus.org/v4/homoit0001133||https://homosaurus.org/v4/homoit0001267||https://homosaurus.org/v4/homoit0001299||https://homosaurus.org/v4/homoit0002195||https://homosaurus.org/v4/homoit0002215	2019-05-14	2022-01-18	https://homosaurus.org/v4/homoit0000302	http://homosaurus.org/v2/consent
https://homosaurus.org/v4/homoit0000303	homoit0000303	Conversion therapy@en	""	Reparative therapy@en||Reorientation therapy@en||Sexual reorientation therapy@en	Efforts to change the sexual or gender identity of an individual who is or is suspected to be LGBTQ+ to meet heterosexual or cisgender norms, typically under the belief that being LGBTQ+ is dangerous and/or the result of mental illness or trauma. The processes involved in conversion therapy include visualization training, spiritual interventions, and other aversion treatments. @en	""	https://homosaurus.org/v4/homoit0000106	https://homosaurus.org/v4/homoit0003512	""	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000303	http://homosaurus.org/v2/sexualReorientation
https://homosaurus.org/v4/homoit0000304	homoit0000304	Second parent adoption@en||Adopción por segundo padre@es	""	Co-parent adoption@en||Adopción co-parental@es	An adoption process by which a legal child-parent relationship is established by granting the “second” parent the same rights as the “first” parent without the “first” or legal parent relinquishing any parental rights. A second or co-parent adoption can be important for LGBTQ+ parents to protect their parental rights as the relationship of the non-biological parent may not be recognized in some jurisdictions without such an adoption.@en||Un proceso de adopción mediante el cual se establece una relación legal entre padres e hijos otorgando al “segundo” padre los mismos derechos que al “primer” padre sin que el “primer” padre o padre legal renuncie a ningún derecho de paternidad. Una segunda adopción o una adopción conjunta puede ser importante para que los padres LGBTQ+ protejan sus derechos de paternidad, ya que la relación del padre no biológico puede no ser reconocida en algunas jurisdicciones sin dicha adopción.@es	""	https://homosaurus.org/v4/homoit0000809	""	https://homosaurus.org/v4/homoit0000918	2019-05-14	2021-12-08	https://homosaurus.org/v4/homoit0000304	http://homosaurus.org/v2/secondParentAdoption
